A,B,C,D,E,F,Event
1st Q
Time,LA Lakers,,Score,,Boston,
12:00.0,Jump ball: J. Hayes vs. K. Porziņģis (D. White gains possession),
11:43.0, , ,0-2,+2,J. Brown makes 2-pt dunk from 2 ft (assist by J. Holiday),
11:25.0,D. Russell misses 2-pt jump shot from 10 ft, ,0-2, , ,
11:24.0,Offensive rebound by D. Russell, ,0-2, , ,
11:24.0,D. Russell misses 2-pt layup at rim, ,0-2, , ,
11:23.0, , ,0-2, ,Defensive rebound by J. Brown,
11:12.0, , ,0-2, ,Turnover by K. Porziņģis (bad pass; steal by J. Hayes),
11:05.0,J. Hayes makes 2-pt jump shot from 9 ft (assist by T. Prince),+2,2-2, , ,Tie
10:51.0, , ,2-4,+2,D. White makes 2-pt layup from 2 ft (assist by K. Porziņģis),
10:40.0,J. Vanderbilt misses 3-pt jump shot from 24 ft, ,2-4, , ,
10:38.0, , ,2-4, ,Defensive rebound by J. Holiday,
10:33.0, , ,2-4, ,J. Brown misses 3-pt jump shot from 25 ft,
10:31.0,Defensive rebound by J. Vanderbilt, ,2-4, , ,
10:24.0,Shooting foul by K. Porziņģis (drawn by J. Vanderbilt), ,2-4, , ,
10:24.0,J. Vanderbilt makes free throw 1 of 2,+1,3-4, , ,
10:24.0,J. Vanderbilt makes free throw 2 of 2,+1,4-4, , ,Tie
10:15.0, , ,4-4, ,Turnover by J. Brown (lost ball; steal by J. Hayes),
10:11.0,J. Vanderbilt misses 2-pt layup from 8 ft, ,4-4, , ,
10:08.0,Offensive rebound by J. Hayes, ,4-4, , ,
10:06.0,A. Reaves misses 3-pt jump shot from 26 ft, ,4-4, , ,
10:02.0,Offensive rebound by J. Vanderbilt, ,4-4, , ,
9:53.0,J. Vanderbilt misses 2-pt hook shot from 12 ft, ,4-4, , ,
9:49.0, , ,4-4, ,Defensive rebound by J. Tatum,
9:40.0, , ,4-4, ,J. Brown misses 2-pt jump shot from 7 ft,
9:38.0, , ,4-4, ,Offensive rebound by J. Brown,
9:37.0, , ,4-6,+2,J. Brown makes 2-pt layup at rim,
9:18.0,A. Reaves misses 2-pt jump shot from 16 ft (block by J. Tatum), ,4-6, , ,
