A,B,C,D,E,F,Event
1st Q
Time,Dallas,,Score,,Boston,
12:00.0,Jump ball: D. Lively vs. K. Porziņģis (P. Washington gains possession),
11:41.0,L. Dončić makes 2-pt layup from 7 ft,+2,2-0, , ,
11:20.0, , ,2-0, ,J. Brown misses 3-pt jump shot from 28 ft,
11:18.0,Defensive rebound by L. Dončić, ,2-0, , ,
11:15.0,Shooting foul by J. Brown (drawn by D. Lively), ,2-0, , ,
11:15.0,D. Lively makes free throw 1 of 2,+1,3-0, , ,
11:15.0,D. Lively misses free throw 2 of 2, ,3-0, , ,
11:15.0, , ,3-0, ,Defensive rebound by J. Brown,
11:04.0, , ,3-3,+3,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by J. Holiday),Tie
10:49.0,P. Washington misses 3-pt jump shot from 27 ft, ,3-3, , ,
10:46.0, , ,3-3, ,Defensive rebound by J. Brown,
10:35.0, , ,3-3, ,Shooting foul by L. Dončić (drawn by K. Porziņģis),
10:35.0, , ,3-4,+1,K. Porziņģis makes free throw 1 of 2,Lead change
10:35.0, , ,3-5,+1,K. Porziņģis makes free throw 2 of 2,
10:25.0,L. Dončić misses 2-pt jump shot from 20 ft, ,3-5, , ,
10:23.0,Offensive rebound by P. Washington, ,3-5, , ,
10:18.0,K. Irving misses 2-pt jump shot from 18 ft, ,3-5, , ,
10:17.0, , ,3-5, ,Defensive rebound by J. Holiday,
10:07.0, , ,3-5, ,D. White misses 2-pt jump shot from 7 ft,
10:06.0,Defensive rebound by L. Dončić, ,3-5, , ,
10:01.0,J. Green misses 2-pt layup from 5 ft (block by K. Porziņģis), ,3-5, , ,
10:00.0,Offensive rebound by J. Green, ,3-5, , ,
9:56.0,P. Washington misses 3-pt jump shot from 23 ft, ,3-5, , ,
9:55.0, , ,3-5, ,Defensive rebound by D. White,
9:50.0, , ,3-8,+3,J. Holiday makes 3-pt jump shot from 23 ft (assist by D. White),
9:37.0,L. Dončić makes 2-pt jump shot from 8 ft,+2,5-8, , ,
9:24.0, , ,5-11,+3,K. Porziņģis makes 3-pt jump shot from 29 ft (assist by J. Brown),
9:07.0,K. Irving misses 3-pt jump shot from 30 ft, ,5-11, , ,
9:04.0, , ,5-11, ,Defensive rebound by D. White,
8:59.0, , ,5-13,+2,J. Brown makes 2-pt layup from 1 ft (assist by D. White),
8:53.0,L. Dončić makes 3-pt jump shot from 27 ft,+3,8-13, , ,
8:31.0, , ,8-13, ,K. Porziņģis misses 2-pt layup from 1 ft,
8:30.0, , ,8-13, ,Offensive rebound by K. Porziņģis,
8:30.0, , ,8-15,+2,K. Porziņģis makes 2-pt layup from 1 ft,
8:19.0,D. Lively makes 2-pt dunk from 3 ft (assist by K. Irving),+2,10-15, , ,
8:03.0, , ,10-18,+3,J. Holiday makes 3-pt jump shot from 24 ft (assist by D. White),
7:55.0,Shooting foul by J. Brown (drawn by L. Dončić), ,10-18, , ,
7:55.0,L. Dončić makes free throw 1 of 2,+1,11-18, , ,
7:55.0,L. Dončić makes free throw 2 of 2,+1,12-18, , ,
7:49.0, , ,12-18, ,Turnover by D. White (bad pass; steal by D. Lively),
7:46.0,K. Irving misses 3-pt jump shot from 29 ft, ,12-18, , ,
7:44.0,Offensive rebound by K. Irving, ,12-18, , ,
7:42.0,K. Irving makes 2-pt jump shot from 11 ft,+2,14-18, , ,
7:22.0, , ,14-20,+2,D. White makes 2-pt jump shot from 9 ft,
7:09.0,K. Irving makes 2-pt jump shot from 13 ft,+2,16-20, , ,
6:56.0, , ,16-22,+2,J. Brown makes 2-pt layup from 1 ft,
6:56.0, , ,16-22, ,Shooting foul by L. Dončić (drawn by J. Brown),
6:56.0, , ,16-22, ,Boston full timeout,
6:56.0, , ,16-22, ,A. Horford enters the game for J. Tatum,
6:56.0, , ,16-23,+1,J. Brown makes free throw 1 of 1,
6:41.0,L. Dončić makes 3-pt jump shot from 27 ft,+3,19-23, , ,
6:27.0, , ,19-25,+2,J. Holiday makes 2-pt layup from 8 ft (assist by J. Brown),
6:19.0,L. Dončić misses 3-pt jump shot from 26 ft, ,19-25, , ,
