A,B,C,D,E,F,Event
1st Q
Time,Portland,,Score,,Atlanta,
12:00.0,Jump ball: D. Reath vs. C. Capela (D. Murray gains possession),
11:40.0, , ,0-0, ,D. Hunter misses 3-pt jump shot from 23 ft,
11:38.0,Defensive rebound by S. Henderson, ,0-0, , ,
11:21.0,D. Reath misses 2-pt layup from 1 ft (block by C. Capela), ,0-0, , ,
11:16.0,Offensive rebound by D. Reath, ,0-0, , ,
11:15.0,D. Reath misses 2-pt layup from 2 ft, ,0-0, , ,
11:13.0, , ,0-0, ,Defensive rebound by D. Murray,
11:08.0, , ,0-3,+3,D. Murray makes 3-pt jump shot from 25 ft,
10:50.0,Turnover by S. Henderson (lost ball; steal by C. Capela), ,0-3, , ,
10:43.0, , ,0-6,+3,D. Hunter makes 3-pt jump shot from 26 ft (assist by V. Krejci),
10:19.0,D. Reath makes 2-pt dunk from 1 ft (assist by K. Murray),+2,2-6, , ,
9:59.0, , ,2-6, ,Turnover by C. Capela (lost ball),
9:59.0, , ,2-6, ,Loose ball foul by C. Capela (drawn by R. Rupert),
9:42.0,Turnover by K. Murray (bad pass; steal by D. Murray), ,2-6, , ,
9:36.0, , ,2-6, ,Turnover by V. Krejci (bad pass),
9:20.0,K. Murray misses 2-pt jump shot from 9 ft, ,2-6, , ,
9:16.0,Offensive rebound by T. Camara, ,2-6, , ,
9:16.0,T. Camara makes 2-pt layup at rim,+2,4-6, , ,
8:57.0, , ,4-6, ,D. Murray misses 3-pt jump shot from 25 ft,
8:55.0,Defensive rebound by R. Rupert, ,4-6, , ,
8:46.0,Offensive foul by S. Henderson (drawn by V. Krejci), ,4-6, , ,
8:46.0,Turnover by S. Henderson (offensive foul), ,4-6, , ,
8:27.0, , ,4-6, ,V. Krejci misses 3-pt jump shot from 25 ft,
8:24.0,Defensive rebound by T. Camara, ,4-6, , ,
8:21.0,Personal foul by B. Bogdanović (drawn by T. Camara), ,4-6, , ,
8:17.0,T. Camara makes 3-pt jump shot from 25 ft (assist by D. Reath),+3,7-6, , ,Lead change
8:01.0, , ,7-6, ,B. Bogdanović misses 2-pt layup from 8 ft,
7:59.0,Defensive rebound by K. Murray, ,7-6, , ,
7:53.0,S. Henderson misses 2-pt jump shot from 14 ft, ,7-6, , ,
7:49.0, , ,7-6, ,Defensive rebound by V. Krejci,
7:42.0, , ,7-6, ,D. Murray misses 2-pt jump shot from 8 ft,
7:41.0, , ,7-6, ,Offensive rebound by Team,
7:41.0,Loose ball foul by D. Reath (drawn by C. Capela), ,7-6, , ,
7:32.0, , ,7-8,+2,V. Krejci makes 2-pt layup from 2 ft,Lead change
7:24.0,T. Camara makes 2-pt layup from 2 ft (assist by S. Henderson),+2,9-8, , ,Lead change
7:19.0, , ,9-8, ,Turnover by D. Hunter (bad pass; steal by S. Henderson),
7:15.0,Turnover by S. Henderson (lost ball; steal by D. Murray), ,9-8, , ,
7:08.0, , ,9-10,+2,D. Murray makes 2-pt layup from 1 ft,Lead change
6:55.0,S. Henderson misses 3-pt jump shot from 24 ft, ,9-10, , ,
6:53.0, , ,9-10, ,Defensive rebound by C. Capela,
6:49.0, , ,9-12,+2,C. Capela makes 2-pt layup from 2 ft (assist by D. Murray),
6:34.0,R. Rupert makes 3-pt jump shot from 25 ft (assist by D. Reath),+3,12-12, , ,Tie
6:33.0, , ,12-12, ,Atlanta full timeout,
6:33.0, , ,12-12, ,G. Mathews enters the game for B. Bogdanović,
6:20.0, , ,12-12, ,V. Krejci misses 3-pt jump shot from 23 ft,
6:16.0,Defensive rebound by R. Rupert, ,12-12, , ,
5:55.0,T. Camara makes 2-pt layup from 1 ft (assist by R. Rupert),+2,14-12, , ,Lead change
5:42.0, , ,14-14,+2,D. Murray makes 2-pt jump shot from 11 ft,Tie
5:25.0,D. Reath makes 2-pt jump shot from 6 ft (assist by K. Murray),+2,16-14, , ,
5:08.0, , ,16-14, ,G. Mathews misses 3-pt jump shot from 26 ft,
5:05.0,Defensive rebound by T. Camara, ,16-14, , ,
5:01.0,Shooting foul by G. Mathews (drawn by R. Rupert), ,16-14, , ,
5:01.0,R. Rupert makes free throw 1 of 2,+1,17-14, , ,
5:01.0, , ,17-14, ,B. Fernando enters the game for C. Capela,
5:01.0,R. Rupert makes free throw 2 of 2,+1,18-14, , ,
5:01.0,D. Banton enters the game for R. Rupert, ,18-14, , ,
4:37.0, , ,18-14, ,Turnover by Team (shot clock),
4:24.0,D. Reath misses 3-pt jump shot from 26 ft, ,18-14, , ,
4:22.0, , ,18-14, ,Defensive rebound by D. Murray,
4:14.0, , ,18-16,+2,D. Murray makes 2-pt jump shot from 9 ft,
3:58.0,S. Henderson misses 2-pt jump shot from 15 ft, ,18-16, , ,
3:55.0, , ,18-16, ,Defensive rebound by G. Mathews,
3:47.0, , ,18-18,+2,D. Hunter makes 2-pt jump shot from 3 ft (assist by D. Murray),Tie
3:37.0,Turnover by S. Henderson (bad pass; steal by B. Fernando), ,18-18, , ,
3:29.0, , ,18-18, ,D. Murray misses 3-pt jump shot from 24 ft,
3:25.0,Defensive rebound by D. Reath, ,18-18, , ,
3:20.0,T. Camara makes 3-pt jump shot from 23 ft (assist by D. Banton),+3,21-18, , ,
3:06.0, , ,21-18, ,Shooting foul by S. Henderson (drawn by G. Mathews),
3:06.0, , ,21-19,+1,G. Mathews makes free throw 1 of 3,
3:06.0, , ,21-20,+1,G. Mathews makes free throw 2 of 3,
3:06.0,M. Brown enters the game for S. Henderson, ,21-20, , ,
3:06.0,A. Hagans enters the game for K. Murray, ,21-20, , ,
3:06.0,J. Walker enters the game for D. Reath, ,21-20, , ,
3:06.0, , ,21-21,+1,G. Mathews makes free throw 3 of 3,Tie
2:56.0,J. Walker misses 2-pt jump shot from 8 ft, ,21-21, , ,
2:53.0, , ,21-21, ,Defensive rebound by B. Fernando,
2:45.0, , ,21-21, ,Turnover by V. Krejci (bad pass; steal by D. Banton),
2:37.0,J. Walker misses 2-pt layup from 4 ft, ,21-21, , ,
2:34.0, , ,21-21, ,Defensive rebound by G. Mathews,
2:34.0, , ,21-21, ,Turnover by G. Mathews (out of bounds lost ball),
2:34.0,Portland full timeout, ,21-21, , ,
2:34.0,R. Rupert enters the game for T. Camara, ,21-21, , ,
2:34.0, , ,21-21, ,B. Bogdanović enters the game for D. Hunter,
2:34.0, , ,21-21, ,T. Forrest enters the game for V. Krejci,
2:34.0, , ,21-21, ,D. Windler enters the game for D. Murray,
2:22.0,M. Brown misses 2-pt layup from 2 ft, ,21-21, , ,
2:19.0, , ,21-21, ,Defensive rebound by B. Bogdanović,
2:15.0, , ,21-24,+3,B. Bogdanović makes 3-pt jump shot from 25 ft,Lead change
2:04.0,D. Banton makes 3-pt jump shot from 26 ft (assist by R. Rupert),+3,24-24, , ,Tie
1:41.0, , ,24-24, ,G. Mathews misses 2-pt jump shot from 11 ft,
1:39.0,Defensive rebound by D. Banton, ,24-24, , ,
1:34.0,D. Banton misses 3-pt jump shot from 26 ft, ,24-24, , ,
1:33.0, , ,24-24, ,Defensive rebound by Team,
1:15.0, , ,24-24, ,T. Forrest misses 2-pt layup from 5 ft (block by M. Brown),
1:11.0,Defensive rebound by R. Rupert, ,24-24, , ,
1:10.0,J. Walker makes 2-pt dunk from 1 ft (assist by R. Rupert),+2,26-24, , ,Lead change
0:56.0, , ,26-26,+2,B. Bogdanović makes 2-pt jump shot from 11 ft,Tie
0:36.0,A. Hagans makes 3-pt jump shot from 26 ft (assist by D. Banton),+3,29-26, , ,
0:30.0, , ,29-26, ,B. Bogdanović misses 3-pt jump shot from 26 ft,
0:27.0,Defensive rebound by J. Walker, ,29-26, , ,
0:05.0,D. Banton misses 3-pt jump shot from 26 ft, ,29-26, , ,
0:02.0, , ,29-26, ,Defensive rebound by T. Forrest,
0:00.0,End of 1st quarter,
2nd Q,
Time,Portland,,Score,,Atlanta,
12:00.0,Start of 2nd quarter,
11:48.0,Turnover by A. Hagans (lost ball; steal by B. Fernando), ,29-26, , ,
11:48.0,Jump ball: B. Fernando vs. A. Hagans (G. Mathews gains possession),
11:32.0, , ,29-26, ,Shooting foul by A. Hagans (drawn by T. Forrest),
11:32.0, , ,29-27,+1,T. Forrest makes free throw 1 of 2,
11:32.0, , ,29-28,+1,T. Forrest makes free throw 2 of 2,
11:19.0,A. Hagans misses 2-pt jump shot from 8 ft, ,29-28, , ,
11:15.0, , ,29-28, ,Defensive rebound by B. Fernando,
11:05.0, , ,29-28, ,B. Fernando misses 2-pt hook shot from 4 ft,
11:03.0, , ,29-28, ,Offensive rebound by B. Fernando,
11:03.0, , ,29-28, ,Shooting foul by M. Brown (drawn by B. Fernando),
11:03.0, , ,29-28, ,B. Fernando misses free throw 1 of 2,
11:03.0, , ,29-28, ,Offensive rebound by Team,
11:03.0, , ,29-29,+1,B. Fernando makes free throw 2 of 2,Tie
10:52.0,Turnover by A. Hagans (bad pass; steal by B. Bogdanović), ,29-29, , ,
10:44.0, , ,29-32,+3,G. Mathews makes 3-pt jump shot from 26 ft (assist by T. Forrest),Lead change
10:36.0,M. Brown makes 2-pt layup from 1 ft (assist by J. Walker),+2,31-32, , ,
10:36.0,Shooting foul by B. Fernando (drawn by M. Brown), ,31-32, , ,
10:36.0,M. Brown misses free throw 1 of 1, ,31-32, , ,
10:34.0, , ,31-32, ,Defensive rebound by D. Windler,
10:21.0, , ,31-32, ,Turnover by B. Fernando (lost ball; steal by M. Brown),
10:15.0,J. Walker misses 2-pt layup from 5 ft (block by B. Fernando), ,31-32, , ,
10:11.0, , ,31-32, ,Defensive rebound by B. Fernando,
