A,B,C,D,E,F,Event
1st Q
Time,San Antonio,,Score,,Atlanta,
12:00.0,Jump ball: V. Wembanyama vs. C. Capela (J. Johnson gains possession),
11:44.0, , ,0-0, ,T. Young misses 2-pt jump shot from 7 ft,
11:41.0, , ,0-0, ,Offensive rebound by C. Capela,
11:34.0, , ,0-0, ,S. Bey misses 3-pt jump shot from 26 ft,
11:31.0, , ,0-0, ,Offensive rebound by C. Capela,
11:21.0, , ,0-0, ,Turnover by J. Johnson (bad pass; steal by V. Wembanyama),
11:07.0,V. Wembanyama misses 2-pt jump shot from 14 ft, ,0-0, , ,
11:04.0, , ,0-0, ,Defensive rebound by D. Murray,
10:54.0, , ,0-2,+2,D. Murray makes 2-pt jump shot from 15 ft (assist by J. Johnson),
10:34.0,D. Vassell misses 2-pt jump shot from 11 ft (block by D. Murray), ,0-2, , ,
10:33.0,Offensive rebound by Team, ,0-2, , ,
10:30.0,Turnover by T. Jones (bad pass; steal by J. Johnson), ,0-2, , ,
10:21.0, , ,0-4,+2,J. Johnson makes 2-pt layup from 1 ft (assist by T. Young),
10:10.0,T. Jones misses 2-pt jump shot from 6 ft, ,0-4, , ,
10:04.0, , ,0-4, ,Defensive rebound by C. Capela,
9:59.0, , ,0-4, ,D. Murray misses 3-pt jump shot from 27 ft,
9:57.0,Defensive rebound by J. Sochan, ,0-4, , ,
9:50.0,D. Vassell misses 3-pt jump shot from 25 ft, ,0-4, , ,
9:47.0, , ,0-4, ,Defensive rebound by D. Murray,
9:43.0, , ,0-6,+2,D. Murray makes 2-pt layup from 1 ft,
9:33.0,Turnover by V. Wembanyama (traveling), ,0-6, , ,
9:20.0, , ,0-6, ,T. Young misses 2-pt jump shot from 8 ft (block by V. Wembanyama),
9:15.0, , ,0-6, ,Offensive rebound by S. Bey,
9:14.0, , ,0-9,+3,J. Johnson makes 3-pt jump shot from 26 ft (assist by S. Bey),
9:14.0,San Antonio full timeout, ,0-9, , ,
8:55.0,J. Champagnie misses 3-pt jump shot from 25 ft, ,0-9, , ,
8:53.0, , ,0-9, ,Defensive rebound by Team,
8:37.0, , ,0-11,+2,C. Capela makes 2-pt dunk from 2 ft (assist by J. Johnson),
8:30.0,J. Sochan makes 2-pt dunk at rim (assist by D. Vassell),+2,2-11, , ,
8:10.0, , ,2-14,+3,T. Young makes 3-pt jump shot from 27 ft (assist by J. Johnson),
7:52.0,J. Sochan makes 3-pt jump shot from 23 ft (assist by J. Champagnie),+3,5-14, , ,
7:37.0, , ,5-16,+2,D. Murray makes 2-pt layup from 1 ft (assist by T. Young),
7:30.0,D. Vassell misses 3-pt jump shot from 23 ft, ,5-16, , ,
7:26.0, , ,5-16, ,Defensive rebound by C. Capela,
7:12.0, , ,5-16, ,D. Murray misses 2-pt layup from 2 ft (block by D. Vassell),
7:09.0,Defensive rebound by J. Champagnie, ,5-16, , ,
7:06.0,T. Jones misses 2-pt jump shot from 3 ft, ,5-16, , ,
7:03.0, , ,5-16, ,Defensive rebound by C. Capela,
6:52.0,San Antonio full timeout, ,5-16, , ,
6:52.0,Instant Replay (Challenge: Ruling Stands), ,5-16, , ,
6:52.0, , ,5-16, ,J. Johnson misses 2-pt layup from 4 ft (block by V. Wembanyama),
6:52.0,Defensive rebound by Team, ,5-16, , ,
6:52.0, , ,5-16, ,B. Bogdanović enters the game for J. Johnson,
6:52.0, , ,5-16, ,T. Forrest enters the game for T. Young,
6:48.0,Jump ball: V. Wembanyama vs. C. Capela (J. Sochan gains possession),
6:44.0,J. Champagnie misses 3-pt jump shot from 23 ft, ,5-16, , ,
6:39.0, , ,5-16, ,Defensive rebound by T. Forrest,
6:30.0, , ,5-16, ,C. Capela misses 2-pt dunk from 1 ft (block by V. Wembanyama),
6:29.0,Defensive rebound by V. Wembanyama, ,5-16, , ,
6:29.0,Personal foul by T. Forrest (drawn by V. Wembanyama), ,5-16, , ,
6:29.0,D. Barlow enters the game for J. Champagnie, ,5-16, , ,
6:29.0,K. Johnson enters the game for V. Wembanyama, ,5-16, , ,
6:29.0, , ,5-16, ,O. Okongwu enters the game for C. Capela,
6:15.0,D. Vassell makes 2-pt jump shot from 11 ft,+2,7-16, , ,
5:56.0, , ,7-16, ,S. Bey misses 3-pt jump shot from 25 ft,
5:54.0,Defensive rebound by D. Barlow, ,7-16, , ,
5:40.0,J. Sochan makes 2-pt jump shot from 11 ft (assist by D. Vassell),+2,9-16, , ,
5:17.0, , ,9-16, ,D. Murray misses 3-pt jump shot from 25 ft,
5:14.0,Defensive rebound by D. Barlow, ,9-16, , ,
5:10.0,D. Vassell misses 3-pt jump shot from 26 ft, ,9-16, , ,
5:08.0,Offensive rebound by Team, ,9-16, , ,
5:08.0, , ,9-16, ,Loose ball foul by D. Murray (drawn by J. Sochan),
5:08.0,Violation by Team (delay of game), ,9-16, , ,
5:08.0,M. Branham enters the game for T. Jones, ,9-16, , ,
4:57.0,D. Vassell misses 2-pt layup from 1 ft, ,9-16, , ,
4:53.0, , ,9-16, ,Defensive rebound by D. Murray,
4:46.0, , ,9-16, ,D. Murray misses 2-pt layup from 1 ft,
4:42.0, , ,9-16, ,Offensive rebound by O. Okongwu,
4:42.0, , ,9-18,+2,O. Okongwu makes 2-pt layup at rim,
4:34.0,K. Johnson misses 3-pt jump shot from 25 ft, ,9-18, , ,
4:30.0, , ,9-18, ,Defensive rebound by D. Murray,
4:19.0, , ,9-18, ,S. Bey misses 3-pt jump shot from 23 ft,
4:16.0, , ,9-18, ,Offensive rebound by T. Forrest,
4:16.0, , ,9-18, ,T. Forrest misses 2-pt layup at rim,
4:15.0,Defensive rebound by D. Barlow, ,9-18, , ,
4:07.0,Shooting foul by T. Forrest (drawn by D. Barlow), ,9-18, , ,
4:07.0,D. Barlow makes free throw 1 of 2,+1,10-18, , ,
4:07.0,C. Osman enters the game for D. Vassell, ,10-18, , ,
4:07.0, , ,10-18, ,J. Johnson enters the game for S. Bey,
4:07.0, , ,10-18, ,G. Mathews enters the game for T. Forrest,
4:07.0, , ,10-18, ,T. Young enters the game for D. Murray,
4:07.0,D. Barlow misses free throw 2 of 2, ,10-18, , ,
4:05.0, , ,10-18, ,Defensive rebound by B. Bogdanović,
3:56.0, , ,10-18, ,B. Bogdanović misses 3-pt jump shot from 25 ft,
3:53.0,Defensive rebound by J. Sochan, ,10-18, , ,
3:38.0,C. Osman misses 3-pt jump shot from 23 ft, ,10-18, , ,
3:35.0, , ,10-18, ,Defensive rebound by J. Johnson,
3:27.0, , ,10-21,+3,G. Mathews makes 3-pt jump shot from 25 ft (assist by J. Johnson),
3:17.0,Offensive foul by J. Sochan (drawn by G. Mathews), ,10-21, , ,
3:17.0,Turnover by J. Sochan (offensive foul), ,10-21, , ,
3:17.0,B. Wesley enters the game for J. Sochan, ,10-21, , ,
3:06.0, , ,10-24,+3,T. Young makes 3-pt jump shot from 26 ft,
