A,B,C,D,E,F,Event
1st Q
Time,Orlando,,Score,,Atlanta,
12:00.0,Jump ball: W. Carter vs. C. Capela (J. Suggs gains possession),
11:37.0,G. Bitadze misses 3-pt jump shot from 24 ft, ,0-0, , ,
11:33.0, , ,0-0, ,Defensive rebound by D. Murray,
11:29.0, , ,0-0, ,Personal foul by G. Bitadze (drawn by C. Capela),
11:22.0, , ,0-0, ,Shooting foul by J. Suggs (drawn by B. Bogdanović),
11:22.0, , ,0-1,+1,B. Bogdanović makes free throw 1 of 2,
11:22.0, , ,0-2,+1,B. Bogdanović makes free throw 2 of 2,
11:03.0,W. Carter misses 2-pt dunk from 2 ft (block by J. Johnson), ,0-2, , ,
11:00.0, , ,0-2, ,Defensive rebound by C. Capela,
10:49.0, , ,0-5,+3,S. Bey makes 3-pt jump shot from 26 ft (assist by D. Murray),
10:39.0,W. Carter misses 3-pt jump shot from 25 ft, ,0-5, , ,
10:35.0,Offensive rebound by F. Wagner, ,0-5, , ,
10:28.0,J. Suggs makes 3-pt jump shot from 26 ft (assist by G. Bitadze),+3,3-5, , ,
10:10.0, , ,3-5, ,B. Bogdanović misses 3-pt jump shot from 25 ft,
10:07.0,Defensive rebound by W. Carter, ,3-5, , ,
9:48.0,W. Carter misses 3-pt jump shot from 23 ft, ,3-5, , ,
9:45.0, , ,3-5, ,Defensive rebound by J. Johnson,
9:36.0, , ,3-7,+2,D. Murray makes 2-pt jump shot from 20 ft,
9:07.0,J. Suggs misses 2-pt jump shot from 11 ft, ,3-7, , ,
9:05.0, , ,3-7, ,Defensive rebound by C. Capela,
8:55.0, , ,3-7, ,C. Capela misses 2-pt layup from 2 ft,
8:52.0,Defensive rebound by A. Black, ,3-7, , ,
8:47.0,A. Black misses 2-pt jump shot from 2 ft, ,3-7, , ,
8:44.0, , ,3-7, ,Defensive rebound by D. Murray,
8:37.0, , ,3-7, ,Turnover by D. Murray (lost ball; steal by F. Wagner),
8:32.0,F. Wagner makes 2-pt layup from 1 ft,+2,5-7, , ,
8:13.0, , ,5-7, ,J. Johnson misses 2-pt hook shot from 2 ft,
8:11.0, , ,5-7, ,Offensive rebound by C. Capela,
8:09.0, , ,5-7, ,Turnover by C. Capela (lost ball; steal by J. Suggs),
8:09.0,Personal foul by C. Capela (drawn by G. Bitadze), ,5-7, , ,
7:49.0,A. Black misses 3-pt jump shot from 26 ft, ,5-7, , ,
7:47.0,Offensive rebound by Team, ,5-7, , ,
7:47.0, , ,5-7, ,Loose ball foul by C. Capela (drawn by W. Carter),
7:42.0,F. Wagner makes 3-pt jump shot from 25 ft (assist by G. Bitadze),+3,8-7, , ,Lead change
7:25.0, , ,8-7, ,C. Capela misses 2-pt hook shot from 6 ft,
7:22.0,Defensive rebound by F. Wagner, ,8-7, , ,
7:03.0,F. Wagner makes 2-pt layup from 1 ft,+2,10-7, , ,
6:55.0, , ,10-7, ,Atlanta full timeout,
6:55.0, , ,10-7, ,B. Fernando enters the game for B. Bogdanović,
6:55.0, , ,10-7, ,D. Hunter enters the game for C. Capela,
6:55.0, , ,10-7, ,G. Mathews enters the game for J. Johnson,
6:47.0, , ,10-9,+2,D. Hunter makes 2-pt jump shot from 15 ft (assist by D. Murray),
6:20.0,Turnover by Team (shot clock), ,10-9, , ,
6:06.0, , ,10-9, ,G. Mathews misses 3-pt jump shot from 24 ft,
6:04.0,Defensive rebound by W. Carter, ,10-9, , ,
5:55.0,W. Carter makes 2-pt dunk at rim (assist by J. Suggs),+2,12-9, , ,
5:46.0, , ,12-9, ,D. Murray misses 3-pt jump shot from 25 ft,
5:43.0,Defensive rebound by G. Bitadze, ,12-9, , ,
5:38.0,Offensive foul by A. Black (drawn by D. Hunter), ,12-9, , ,
5:38.0,Turnover by A. Black (offensive foul), ,12-9, , ,
5:31.0, , ,12-9, ,Offensive foul by D. Hunter (drawn by A. Black),
5:31.0, , ,12-9, ,Turnover by D. Hunter (offensive foul),
5:11.0,W. Carter makes 2-pt layup from 1 ft (assist by J. Suggs),+2,14-9, , ,
4:58.0, , ,14-12,+3,S. Bey makes 3-pt jump shot from 25 ft (assist by B. Fernando),
4:48.0,F. Wagner misses 2-pt layup from 1 ft, ,14-12, , ,
4:44.0, , ,14-12, ,Defensive rebound by G. Mathews,
4:42.0, , ,14-12, ,S. Bey misses 3-pt jump shot from 23 ft,
4:39.0,Defensive rebound by A. Black, ,14-12, , ,
4:35.0,J. Suggs misses 2-pt jump shot from 16 ft, ,14-12, , ,
4:35.0,Offensive rebound by A. Black, ,14-12, , ,
4:29.0,A. Black misses 2-pt layup at rim, ,14-12, , ,
4:28.0, , ,14-12, ,Defensive rebound by D. Hunter,
4:21.0, , ,14-12, ,D. Murray misses 2-pt jump shot from 3 ft,
4:19.0,Defensive rebound by F. Wagner, ,14-12, , ,
4:12.0,Shooting foul by G. Mathews (drawn by F. Wagner), ,14-12, , ,
4:12.0,F. Wagner makes free throw 1 of 2,+1,15-12, , ,
4:12.0,C. Anthony enters the game for A. Black, ,15-12, , ,
4:12.0, , ,15-12, ,J. Johnson enters the game for S. Bey,
4:12.0,F. Wagner makes free throw 2 of 2,+1,16-12, , ,
4:00.0, , ,16-14,+2,D. Murray makes 2-pt jump shot from 11 ft,
3:49.0,Offensive foul by J. Suggs (drawn by D. Hunter), ,16-14, , ,
3:49.0,Turnover by J. Suggs (offensive foul), ,16-14, , ,
3:49.0,M. Fultz enters the game for J. Suggs, ,16-14, , ,
3:37.0, , ,16-14, ,D. Hunter misses 2-pt jump shot from 4 ft,
3:34.0, , ,16-14, ,Offensive rebound by D. Hunter,
3:32.0, , ,16-14, ,G. Mathews misses 3-pt jump shot from 25 ft,
3:29.0,Defensive rebound by W. Carter, ,16-14, , ,
