A,B,C,D,E,F,Event
1st Q
Time,Atlanta,,Score,,Cleveland,
12:00.0,Jump ball: O. Okongwu vs. J. Allen (D. Mitchell gains possession),
11:41.0, , ,0-2,+2,D. Mitchell makes 2-pt layup from 1 ft (assist by J. Allen),
11:17.0,D. Hunter makes 3-pt jump shot from 23 ft (assist by D. Murray),+3,3-2, , ,Lead change
11:04.0, , ,3-2, ,D. Mitchell misses 2-pt jump shot from 12 ft,
11:01.0,Defensive rebound by T. Young, ,3-2, , ,
10:44.0,Turnover by T. Young (lost ball; steal by D. Wade), ,3-2, , ,
10:35.0, , ,3-5,+3,D. Wade makes 3-pt jump shot from 24 ft (assist by D. Mitchell),Lead change
10:20.0,S. Bey misses 3-pt jump shot from 23 ft, ,3-5, , ,
10:17.0, , ,3-5, ,Defensive rebound by J. Allen,
10:09.0, , ,3-7,+2,J. Allen makes 2-pt dunk at rim (assist by M. Strus),
9:57.0,Offensive foul by O. Okongwu (drawn by I. Okoro), ,3-7, , ,
9:57.0,Turnover by O. Okongwu (offensive foul), ,3-7, , ,
9:44.0, , ,3-7, ,M. Strus misses 3-pt jump shot from 26 ft,
9:41.0, , ,3-7, ,Offensive rebound by Team,
9:34.0, , ,3-9,+2,J. Allen makes 2-pt layup from 2 ft,
9:21.0,T. Young misses 2-pt jump shot from 14 ft, ,3-9, , ,
9:18.0, , ,3-9, ,Defensive rebound by J. Allen,
9:10.0, , ,3-11,+2,J. Allen makes 2-pt jump shot from 10 ft (assist by M. Strus),
8:54.0,D. Murray misses 3-pt jump shot from 23 ft, ,3-11, , ,
8:51.0, , ,3-11, ,Defensive rebound by J. Allen,
8:46.0, , ,3-14,+3,D. Wade makes 3-pt jump shot from 25 ft (assist by D. Mitchell),
8:46.0,Atlanta full timeout, ,3-14, , ,
8:32.0,Personal foul by D. Wade (drawn by D. Hunter), ,3-14, , ,
8:25.0,D. Murray misses 3-pt jump shot from 26 ft, ,3-14, , ,
8:21.0, , ,3-14, ,Defensive rebound by D. Mitchell,
8:20.0, , ,3-14, ,M. Strus misses 2-pt layup from 1 ft (block by D. Murray),
8:19.0,Defensive rebound by D. Murray, ,3-14, , ,
8:11.0,D. Murray misses 2-pt layup from 1 ft, ,3-14, , ,
8:08.0, , ,3-14, ,Defensive rebound by M. Strus,
8:03.0, , ,3-16,+2,J. Allen makes 2-pt dunk from 1 ft (assist by D. Mitchell),
7:42.0,T. Young makes 3-pt jump shot from 24 ft,+3,6-16, , ,
7:27.0, , ,6-16, ,Personal foul by T. Young (drawn by M. Strus),
7:19.0, , ,6-16, ,D. Mitchell misses 3-pt jump shot from 26 ft,
7:16.0, , ,6-16, ,Offensive rebound by I. Okoro,
7:14.0, , ,6-18,+2,I. Okoro makes 2-pt layup from 1 ft,
