A,B,C,D,E,F,Event
1st Q
Time,Toronto,,Score,,Atlanta,
12:00.0,Jump ball: J. Poeltl vs. C. Capela (T. Young gains possession),
11:38.0, , ,0-2,+2,C. Capela makes 2-pt layup from 3 ft (assist by D. Murray),
11:15.0,J. Poeltl makes 2-pt layup from 1 ft (assist by J. Nwora),+2,2-2, , ,Tie
11:02.0, , ,2-2, ,S. Bey misses 3-pt jump shot from 24 ft,
10:59.0, , ,2-2, ,Offensive rebound by J. Johnson,
10:57.0, , ,2-2, ,D. Murray misses 3-pt jump shot from 26 ft,
10:54.0, , ,2-2, ,Offensive rebound by S. Bey,
10:53.0, , ,2-2, ,S. Bey misses 2-pt hook shot from 3 ft,
10:52.0, , ,2-2, ,Offensive rebound by S. Bey,
10:49.0, , ,2-2, ,S. Bey misses 2-pt layup at rim,
10:48.0,Defensive rebound by I. Quickley, ,2-2, , ,
10:44.0,I. Quickley makes 2-pt layup from 1 ft,+2,4-2, , ,Lead change
10:31.0, , ,4-2, ,J. Johnson misses 2-pt jump shot from 12 ft,
10:24.0, , ,4-2, ,Offensive rebound by C. Capela,
10:24.0, , ,4-2, ,C. Capela misses 2-pt layup at rim,
10:23.0,Defensive rebound by J. Nwora, ,4-2, , ,
10:22.0,Turnover by I. Quickley (out of bounds lost ball), ,4-2, , ,
10:15.0, , ,4-2, ,Shooting foul by J. Poeltl (drawn by J. Johnson),
10:15.0, , ,4-2, ,J. Johnson misses free throw 1 of 2,
10:15.0, , ,4-2, ,Offensive rebound by Team,
10:15.0, , ,4-2, ,J. Johnson misses free throw 2 of 2,
10:13.0,Defensive rebound by I. Quickley, ,4-2, , ,
10:08.0,I. Quickley makes 3-pt jump shot from 26 ft,+3,7-2, , ,
10:00.0, , ,7-2, ,Turnover by T. Young (traveling),
9:47.0,Turnover by S. Barnes (bad pass; steal by J. Johnson), ,7-2, , ,
9:42.0, , ,7-2, ,D. Murray misses 2-pt layup from 2 ft,
9:41.0, , ,7-2, ,Offensive rebound by C. Capela,
9:40.0, , ,7-2, ,Personal foul by S. Barnes (drawn by C. Capela),
9:30.0, , ,7-2, ,D. Murray misses 2-pt jump shot from 13 ft,
9:26.0,Defensive rebound by J. Nwora, ,7-2, , ,
9:23.0,I. Quickley makes 2-pt layup from 1 ft (assist by J. Nwora),+2,9-2, , ,
9:22.0, , ,9-2, ,Atlanta full timeout,
9:06.0, , ,9-2, ,J. Johnson misses 3-pt jump shot from 25 ft,
9:04.0,Defensive rebound by Team, ,9-2, , ,
9:04.0, , ,9-2, ,Loose ball foul by C. Capela (drawn by J. Poeltl),
8:51.0,S. Barnes makes 2-pt layup at rim (assist by J. Poeltl),+2,11-2, , ,
8:39.0, , ,11-2, ,Personal foul by G. Trent (drawn by C. Capela),
8:28.0, , ,11-2, ,T. Young misses 3-pt jump shot from 25 ft,
8:24.0,Defensive rebound by J. Nwora, ,11-2, , ,
8:19.0,I. Quickley misses 2-pt jump shot from 17 ft, ,11-2, , ,
8:15.0, , ,11-2, ,Defensive rebound by S. Bey,
8:08.0, , ,11-2, ,C. Capela misses 2-pt layup from 1 ft,
8:06.0,Defensive rebound by J. Poeltl, ,11-2, , ,
7:53.0,J. Poeltl makes 2-pt jump shot from 13 ft (assist by G. Trent),+2,13-2, , ,
7:33.0, , ,13-2, ,Turnover by T. Young (bad pass),
7:33.0, , ,13-2, ,Loose ball foul by T. Young (drawn by J. Nwora),
7:17.0,S. Barnes makes 2-pt jump shot from 10 ft,+2,15-2, , ,
7:02.0, , ,15-2, ,T. Young misses 2-pt jump shot from 13 ft,
6:58.0,Defensive rebound by J. Poeltl, ,15-2, , ,
