A,B,C,D,E,F,Event
1st Q
Time,Utah,,Score,,Atlanta,
12:00.0,Jump ball: J. Collins vs. C. Capela (L. Markkanen gains possession),
11:41.0,T. Hendricks misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:38.0, , ,0-0, ,Defensive rebound by D. Murray,
11:26.0, , ,0-0, ,Turnover by D. Murray (bad pass; steal by T. Hendricks),
11:20.0,J. Collins misses 3-pt jump shot from 25 ft, ,0-0, , ,
11:14.0, , ,0-0, ,Defensive rebound by B. Bogdanović,
11:07.0, , ,0-0, ,Turnover by C. Capela (out of bounds lost ball),
10:51.0,L. Markkanen misses 3-pt jump shot from 27 ft, ,0-0, , ,
10:47.0, , ,0-0, ,Defensive rebound by J. Johnson,
10:39.0, , ,0-0, ,D. Murray misses 3-pt jump shot from 25 ft,
10:36.0,Defensive rebound by L. Markkanen, ,0-0, , ,
10:30.0,C. Sexton misses 3-pt jump shot from 26 ft, ,0-0, , ,
10:28.0, , ,0-0, ,Defensive rebound by C. Capela,
10:24.0, , ,0-0, ,Offensive foul by J. Johnson (drawn by J. Collins),
10:24.0, , ,0-0, ,Turnover by J. Johnson (offensive foul),
10:16.0,Turnover by J. Collins (bad pass; steal by D. Murray), ,0-0, , ,
10:09.0, , ,0-2,+2,C. Capela makes 2-pt dunk at rim,
9:50.0,Turnover by C. Sexton (traveling), ,0-2, , ,
9:33.0, , ,0-2, ,D. Murray misses 2-pt jump shot from 13 ft,
9:28.0, , ,0-2, ,Offensive rebound by C. Capela,
9:28.0, , ,0-2, ,C. Capela misses 2-pt layup at rim,
9:28.0,Defensive rebound by J. Collins, ,0-2, , ,
9:15.0,J. Collins misses 3-pt jump shot from 23 ft, ,0-2, , ,
9:11.0, , ,0-2, ,Defensive rebound by S. Bey,
9:02.0, , ,0-4,+2,J. Johnson makes 2-pt jump shot from 5 ft (assist by D. Murray),
8:49.0,Turnover by J. Collins (out of bounds lost ball), ,0-4, , ,
