A,B,C,D,E,F,Event
1st Q
Time,Sacramento,,Score,,Atlanta,
12:00.0,Jump ball: D. Sabonis vs. C. Capela (S. Bey gains possession),
11:35.0, , ,0-2,+2,S. Bey makes 2-pt dunk from 1 ft (assist by T. Young),
11:19.0,D. Sabonis misses 2-pt hook shot from 7 ft, ,0-2, , ,
11:16.0, , ,0-2, ,Defensive rebound by J. Johnson,
11:01.0, , ,0-2, ,Turnover by C. Capela (bad pass; steal by D. Fox),
10:49.0,K. Huerter misses 3-pt jump shot from 25 ft, ,0-2, , ,
10:44.0, , ,0-2, ,Defensive rebound by C. Capela,
10:35.0, , ,0-2, ,J. Johnson misses 3-pt jump shot from 26 ft,
10:30.0,Defensive rebound by K. Huerter, ,0-2, , ,
10:26.0,D. Fox misses 2-pt layup from 3 ft, ,0-2, , ,
10:25.0, , ,0-2, ,Defensive rebound by Team,
10:15.0, , ,0-5,+3,T. Young makes 3-pt jump shot from 26 ft,
9:58.0,H. Barnes misses 3-pt jump shot from 25 ft, ,0-5, , ,
9:54.0, , ,0-5, ,Defensive rebound by J. Johnson,
9:43.0, , ,0-5, ,S. Bey misses 3-pt jump shot from 23 ft,
9:40.0, , ,0-5, ,Offensive rebound by C. Capela,
9:34.0, , ,0-8,+3,D. Murray makes 3-pt jump shot from 25 ft,
9:12.0,D. Fox makes 2-pt jump shot from 12 ft (assist by D. Sabonis),+2,2-8, , ,
9:00.0, , ,2-10,+2,C. Capela makes 2-pt layup from 4 ft (assist by T. Young),
9:00.0, , ,2-10, ,Shooting foul by K. Murray (drawn by C. Capela),
9:00.0, , ,2-11,+1,C. Capela makes free throw 1 of 1,
8:47.0,K. Huerter makes 2-pt jump shot from 13 ft (assist by D. Sabonis),+2,4-11, , ,
8:35.0, , ,4-13,+2,D. Murray makes 2-pt layup from 2 ft (assist by T. Young),
8:28.0,K. Huerter misses 3-pt jump shot from 26 ft, ,4-13, , ,
8:24.0,Offensive rebound by D. Fox, ,4-13, , ,
8:22.0,D. Fox misses 3-pt jump shot from 25 ft, ,4-13, , ,
8:19.0, , ,4-13, ,Defensive rebound by C. Capela,
8:08.0, , ,4-13, ,S. Bey misses 3-pt jump shot from 25 ft,
8:07.0,Defensive rebound by Team, ,4-13, , ,
7:49.0,H. Barnes misses 3-pt jump shot from 23 ft, ,4-13, , ,
7:45.0, , ,4-13, ,Defensive rebound by J. Johnson,
7:37.0, , ,4-13, ,Shooting foul by D. Fox (drawn by C. Capela),
7:37.0, , ,4-13, ,C. Capela misses free throw 1 of 2,
7:37.0, , ,4-13, ,Offensive rebound by Team,
7:37.0, , ,4-13, ,C. Capela misses free throw 2 of 2,
7:36.0, , ,4-13, ,Offensive rebound by Team,
7:33.0, , ,4-13, ,D. Murray misses 3-pt jump shot from 23 ft,
7:29.0,Defensive rebound by K. Huerter, ,4-13, , ,
7:25.0,D. Sabonis makes 2-pt layup from 1 ft (assist by K. Huerter),+2,6-13, , ,
7:13.0, , ,6-15,+2,C. Capela makes 2-pt dunk from 1 ft (assist by T. Young),
7:13.0, , ,6-15, ,Shooting foul by D. Sabonis (drawn by C. Capela),
7:13.0, , ,6-16,+1,C. Capela makes free throw 1 of 1,
7:04.0,D. Sabonis misses 2-pt layup from 2 ft (block by C. Capela), ,6-16, , ,
7:00.0, , ,6-16, ,Defensive rebound by S. Bey,
6:55.0, , ,6-18,+2,C. Capela makes 2-pt layup from 1 ft (assist by D. Murray),
6:55.0,Sacramento full timeout, ,6-18, , ,
6:55.0,T. Lyles enters the game for H. Barnes, ,6-18, , ,
6:55.0,M. Monk enters the game for K. Huerter, ,6-18, , ,
6:55.0, , ,6-18, ,B. Bogdanović enters the game for J. Johnson,
6:55.0, , ,6-18, ,G. Mathews enters the game for T. Young,
6:32.0,M. Monk misses 3-pt jump shot from 23 ft, ,6-18, , ,
6:27.0, , ,6-18, ,Defensive rebound by C. Capela,
6:15.0, , ,6-21,+3,S. Bey makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),
6:01.0,K. Murray makes 2-pt dunk at rim (assist by D. Sabonis),+2,8-21, , ,
5:41.0, , ,8-21, ,B. Bogdanović misses 2-pt layup from 3 ft (block by K. Murray),
5:37.0, , ,8-21, ,Offensive rebound by C. Capela,
5:36.0, , ,8-24,+3,G. Mathews makes 3-pt jump shot from 25 ft (assist by C. Capela),
5:31.0,Turnover by M. Monk (bad pass), ,8-24, , ,
5:31.0,C. Duarte enters the game for D. Fox, ,8-24, , ,
5:31.0, , ,8-24, ,O. Okongwu enters the game for C. Capela,
5:19.0, , ,8-26,+2,B. Bogdanović makes 2-pt jump shot from 7 ft (assist by D. Murray),
5:04.0,K. Murray misses 3-pt jump shot from 22 ft, ,8-26, , ,
5:01.0, , ,8-26, ,Defensive rebound by D. Murray,
4:55.0, , ,8-26, ,Turnover by D. Murray (bad pass; steal by C. Duarte),
4:52.0,Turnover by T. Lyles (bad pass; steal by G. Mathews), ,8-26, , ,
4:45.0, , ,8-26, ,Shooting foul by T. Lyles (drawn by S. Bey),
4:45.0, , ,8-27,+1,S. Bey makes free throw 1 of 2,
4:45.0, , ,8-28,+1,S. Bey makes free throw 2 of 2,
4:30.0,K. Murray misses 3-pt jump shot from 25 ft, ,8-28, , ,
4:25.0, , ,8-28, ,Defensive rebound by D. Murray,
4:17.0, , ,8-28, ,S. Bey misses 2-pt layup from 4 ft,
4:16.0, , ,8-28, ,Offensive rebound by S. Bey,
4:16.0, , ,8-28, ,S. Bey misses 2-pt layup from 3 ft,
