A,B,C,D,E,F,Event
1st Q
Time,Philadelphia,,Score,,Atlanta,
12:00.0,Jump ball: J. Embiid vs. C. Capela (J. Johnson gains possession),
11:41.0, , ,0-0, ,T. Young misses 3-pt jump shot from 26 ft (block by R. Covington),
11:36.0,Defensive rebound by J. Embiid, ,0-0, , ,
11:32.0,T. Harris makes 2-pt jump shot from 10 ft,+2,2-0, , ,
11:17.0, , ,2-3,+3,D. Murray makes 3-pt jump shot from 26 ft (assist by C. Capela),Lead change
10:59.0,T. Harris makes 2-pt layup from 2 ft (assist by J. Embiid),+2,4-3, , ,Lead change
10:46.0, , ,4-3, ,T. Young misses 2-pt jump shot from 10 ft,
10:42.0,Defensive rebound by R. Covington, ,4-3, , ,
10:37.0,T. Maxey misses 3-pt jump shot from 28 ft, ,4-3, , ,
10:34.0,Offensive rebound by D. Melton, ,4-3, , ,
10:33.0,D. Melton misses 2-pt layup from 2 ft, ,4-3, , ,
10:30.0, , ,4-3, ,Defensive rebound by J. Johnson,
10:27.0, , ,4-5,+2,J. Johnson makes 2-pt dunk from 2 ft,Lead change
10:18.0,Shooting foul by J. Johnson (drawn by J. Embiid), ,4-5, , ,
10:18.0,J. Embiid makes free throw 1 of 2,+1,5-5, , ,Tie
10:18.0,J. Embiid makes free throw 2 of 2,+1,6-5, , ,Lead change
10:05.0, , ,6-5, ,C. Capela misses 2-pt layup from 1 ft,
10:01.0, , ,6-5, ,Offensive rebound by C. Capela,
10:01.0, , ,6-7,+2,C. Capela makes 2-pt layup at rim,Lead change
9:40.0,J. Embiid makes 2-pt layup from 1 ft (assist by T. Maxey),+2,8-7, , ,Lead change
9:28.0, , ,8-7, ,Turnover by T. Young (bad pass),
9:04.0,J. Embiid makes 3-pt jump shot from 26 ft,+3,11-7, , ,
8:42.0, , ,11-7, ,D. Hunter misses 3-pt jump shot from 23 ft,
8:41.0,Defensive rebound by Team, ,11-7, , ,
8:41.0, , ,11-7, ,Loose ball foul by C. Capela (drawn by J. Embiid),
8:29.0,J. Embiid makes 2-pt layup from 1 ft (assist by R. Covington),+2,13-7, , ,
