A,B,C,D,E,F,Event
1st Q
Time,LA Clippers,,Score,,Atlanta,
12:00.0,Jump ball: M. Plumlee vs. O. Okongwu (J. Johnson gains possession),
11:45.0, , ,0-2,+2,O. Okongwu makes 2-pt dunk at rim (assist by J. Johnson),
11:19.0,K. Leonard misses 3-pt jump shot from 23 ft, ,0-2, , ,
11:16.0, , ,0-2, ,Defensive rebound by S. Bey,
11:08.0, , ,0-5,+3,J. Johnson makes 3-pt jump shot from 23 ft (assist by T. Young),
10:44.0,P. George makes 2-pt jump shot from 17 ft (assist by T. Mann),+2,2-5, , ,
10:34.0, , ,2-5, ,Turnover by J. Johnson (out of bounds lost ball),
10:23.0,J. Harden makes 3-pt jump shot from 26 ft,+3,5-5, , ,Tie
10:09.0, , ,5-5, ,D. Murray misses 2-pt layup from 1 ft,
10:06.0,Defensive rebound by P. George, ,5-5, , ,
10:04.0,Turnover by P. George (bad pass), ,5-5, , ,
9:52.0, , ,5-7,+2,S. Bey makes 2-pt dunk at rim (assist by T. Young),
9:35.0,J. Harden misses 3-pt jump shot from 25 ft, ,5-7, , ,
9:30.0,Offensive rebound by T. Mann, ,5-7, , ,
9:30.0,T. Mann makes 2-pt layup at rim,+2,7-7, , ,Tie
9:19.0, , ,7-7, ,Turnover by O. Okongwu (lost ball; steal by M. Plumlee),
9:03.0,K. Leonard misses 2-pt dunk from 2 ft, ,7-7, , ,
9:00.0, , ,7-7, ,Defensive rebound by T. Young,
8:58.0, , ,7-7, ,Turnover by T. Young (out of bounds lost ball),
8:45.0,Shooting foul by O. Okongwu (drawn by M. Plumlee), ,7-7, , ,
8:45.0,M. Plumlee misses free throw 1 of 2, ,7-7, , ,
8:45.0,Offensive rebound by Team, ,7-7, , ,
8:45.0,M. Plumlee makes free throw 2 of 2,+1,8-7, , ,Lead change
8:33.0, , ,8-7, ,D. Murray misses 2-pt jump shot from 12 ft,
8:30.0,Defensive rebound by M. Plumlee, ,8-7, , ,
8:17.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by J. Harden),+2,10-7, , ,
7:57.0, , ,10-7, ,T. Young misses 3-pt jump shot from 28 ft,
7:56.0, , ,10-7, ,Offensive rebound by S. Bey,
7:53.0, , ,10-7, ,O. Okongwu misses 2-pt jump shot from 10 ft,
7:53.0,Defensive rebound by P. George, ,10-7, , ,
7:37.0,P. George makes 3-pt jump shot from 26 ft,+3,13-7, , ,
7:20.0, , ,13-7, ,S. Bey misses 3-pt jump shot from 24 ft,
7:18.0,Defensive rebound by M. Plumlee, ,13-7, , ,
7:11.0,K. Leonard makes 3-pt jump shot from 23 ft (assist by J. Harden),+3,16-7, , ,
7:09.0, , ,16-7, ,Atlanta full timeout,
7:09.0, , ,16-7, ,B. Bogdanović enters the game for J. Johnson,
7:09.0, , ,16-7, ,D. Hunter enters the game for T. Young,
6:53.0, , ,16-7, ,Turnover by D. Murray (bad pass; steal by P. George),
6:34.0,P. George misses 3-pt jump shot from 27 ft, ,16-7, , ,
6:30.0, , ,16-7, ,Defensive rebound by D. Murray,
6:22.0, , ,16-10,+3,D. Hunter makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),
5:57.0,J. Harden makes 3-pt jump shot from 26 ft (assist by M. Plumlee),+3,19-10, , ,
5:38.0, , ,19-10, ,B. Bogdanović misses 2-pt jump shot from 6 ft,
5:34.0, , ,19-10, ,Offensive rebound by O. Okongwu,
5:34.0, , ,19-10, ,O. Okongwu misses 2-pt layup at rim,
5:33.0, , ,19-10, ,Offensive rebound by B. Bogdanović,
5:33.0, , ,19-10, ,B. Bogdanović misses 2-pt layup at rim,
5:32.0,Defensive rebound by M. Plumlee, ,19-10, , ,
5:28.0,J. Harden makes 3-pt jump shot from 26 ft,+3,22-10, , ,
5:14.0, , ,22-12,+2,D. Hunter makes 2-pt jump shot from 10 ft,
5:02.0,Personal foul by D. Hunter (drawn by P. George), ,22-12, , ,
4:52.0,T. Mann makes 2-pt dunk from 1 ft (assist by M. Plumlee),+2,24-12, , ,
4:33.0, , ,24-14,+2,D. Murray makes 2-pt jump shot from 12 ft,
4:21.0,T. Mann makes 2-pt layup from 2 ft (assist by J. Harden),+2,26-14, , ,
4:10.0, , ,26-16,+2,D. Murray makes 2-pt jump shot from 14 ft,
4:10.0,LA Clippers full timeout, ,26-16, , ,
4:10.0,N. Powell enters the game for P. George, ,26-16, , ,
4:10.0,D. Theis enters the game for T. Mann, ,26-16, , ,
4:10.0,R. Westbrook enters the game for M. Plumlee, ,26-16, , ,
3:54.0, , ,26-16, ,Violation by Team (kicked ball),
3:42.0,K. Leonard makes 2-pt jump shot from 12 ft (assist by J. Harden),+2,28-16, , ,
3:23.0, , ,28-16, ,Shooting foul by N. Powell (drawn by S. Bey),
3:23.0, , ,28-17,+1,S. Bey makes free throw 1 of 2,
3:23.0,A. Coffey enters the game for J. Harden, ,28-17, , ,
3:23.0, , ,28-17, ,B. Fernando enters the game for D. Murray,
3:23.0, , ,28-17, ,T. Young enters the game for O. Okongwu,
3:23.0, , ,28-18,+1,S. Bey makes free throw 2 of 2,
3:13.0,Turnover by R. Westbrook (lost ball; steal by B. Bogdanović), ,28-18, , ,
3:08.0, , ,28-21,+3,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by T. Young),
2:51.0,K. Leonard makes 3-pt jump shot from 26 ft,+3,31-21, , ,
2:38.0, , ,31-21, ,Shooting foul by K. Leonard (drawn by D. Hunter),
2:38.0, , ,31-22,+1,D. Hunter makes free throw 1 of 2,
2:38.0, , ,31-22, ,J. Johnson enters the game for S. Bey,
2:38.0, , ,31-22, ,D. Hunter misses free throw 2 of 2,
2:37.0,Defensive rebound by Team, ,31-22, , ,
2:25.0,D. Theis misses 2-pt layup from 8 ft (block by J. Johnson), ,31-22, , ,
2:24.0, , ,31-22, ,Defensive rebound by B. Fernando,
2:15.0, , ,31-24,+2,B. Fernando makes 2-pt dunk at rim (assist by B. Bogdanović),
1:53.0,R. Westbrook makes 2-pt layup from 2 ft,+2,33-24, , ,
1:36.0, , ,33-24, ,J. Johnson misses 3-pt jump shot from 24 ft,
1:33.0, , ,33-24, ,Offensive rebound by D. Hunter,
1:32.0, , ,33-26,+2,D. Hunter makes 2-pt layup from 1 ft,
1:17.0,N. Powell misses 2-pt layup from 1 ft, ,33-26, , ,
1:13.0,Offensive rebound by D. Theis, ,33-26, , ,
1:13.0,D. Theis makes 2-pt layup at rim,+2,35-26, , ,
1:04.0, , ,35-28,+2,T. Young makes 2-pt jump shot from 7 ft,
0:46.0,A. Coffey misses 2-pt jump shot from 13 ft, ,35-28, , ,
0:44.0, , ,35-28, ,Defensive rebound by J. Johnson,
0:35.0, , ,35-28, ,B. Fernando misses 2-pt jump shot from 8 ft,
0:32.0, , ,35-28, ,Offensive rebound by J. Johnson,
0:31.0, , ,35-28, ,J. Johnson misses 2-pt jump shot from 9 ft,
0:28.0,Defensive rebound by D. Theis, ,35-28, , ,
0:09.0,Shooting foul by T. Young (drawn by N. Powell), ,35-28, , ,
0:09.0, , ,35-28, ,Technical foul by T. Young,
0:09.0,N. Powell makes technical free throw,+1,36-28, , ,
0:09.0,N. Powell misses free throw 1 of 2, ,36-28, , ,
0:09.0,Offensive rebound by Team, ,36-28, , ,
0:09.0,T. Mann enters the game for D. Theis, ,36-28, , ,
0:09.0,N. Powell makes free throw 2 of 2,+1,37-28, , ,
0:00.0, , ,37-28, ,B. Fernando misses 2-pt layup from 1 ft,
0:00.0, , ,37-28, ,Offensive rebound by Team,
0:00.0,End of 1st quarter,
2nd Q,
Time,LA Clippers,,Score,,Atlanta,
12:00.0,Start of 2nd quarter,
11:46.0,A. Coffey makes 3-pt jump shot from 26 ft (assist by D. Theis),+3,40-28, , ,
11:30.0, , ,40-30,+2,J. Johnson makes 2-pt layup from 1 ft (assist by T. Young),
11:12.0,N. Powell makes 3-pt jump shot from 26 ft,+3,43-30, , ,
10:47.0, , ,43-33,+3,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by W. Matthews),
10:29.0,N. Powell misses 3-pt jump shot from 26 ft, ,43-33, , ,
10:26.0, , ,43-33, ,Defensive rebound by J. Johnson,
10:17.0, , ,43-36,+3,W. Matthews makes 3-pt jump shot from 26 ft (assist by J. Johnson),
9:50.0,N. Powell makes 3-pt jump shot from 23 ft (assist by A. Coffey),+3,46-36, , ,
9:37.0, , ,46-36, ,J. Johnson misses 2-pt layup from 1 ft,
9:35.0,Defensive rebound by J. Harden, ,46-36, , ,
9:23.0,N. Powell makes 3-pt jump shot from 23 ft (assist by D. Theis),+3,49-36, , ,
9:11.0, , ,49-36, ,T. Young misses 3-pt jump shot from 29 ft,
9:07.0,Defensive rebound by D. Theis, ,49-36, , ,
9:06.0,Turnover by J. Harden (bad pass; steal by T. Young), ,49-36, , ,
9:00.0, , ,49-38,+2,B. Bogdanović makes 2-pt layup from 1 ft (assist by T. Young),
8:39.0,Shooting foul by B. Fernando (drawn by J. Harden), ,49-38, , ,
8:39.0,J. Harden makes free throw 1 of 2,+1,50-38, , ,
8:39.0, , ,50-38, ,D. Hunter enters the game for B. Fernando,
8:39.0, , ,50-38, ,D. Murray enters the game for W. Matthews,
8:39.0, , ,50-38, ,O. Okongwu enters the game for T. Young,
8:39.0,J. Harden makes free throw 2 of 2,+1,51-38, , ,
8:25.0, , ,51-41,+3,D. Hunter makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),
8:09.0,J. Harden misses 3-pt jump shot from 26 ft, ,51-41, , ,
8:06.0, , ,51-41, ,Defensive rebound by J. Johnson,
8:02.0, , ,51-43,+2,O. Okongwu makes 2-pt dunk at rim (assist by J. Johnson),
8:02.0,LA Clippers full timeout, ,51-43, , ,
8:02.0,P. George enters the game for R. Westbrook, ,51-43, , ,
7:39.0,N. Powell misses 3-pt jump shot from 23 ft, ,51-43, , ,
7:36.0, , ,51-43, ,Defensive rebound by D. Hunter,
7:30.0, , ,51-43, ,D. Hunter misses 3-pt jump shot from 25 ft,
7:25.0,Defensive rebound by D. Theis, ,51-43, , ,
7:12.0,J. Harden makes 2-pt layup from 2 ft,+2,53-43, , ,
7:01.0, , ,53-43, ,J. Johnson misses 2-pt jump shot from 4 ft,
6:56.0,Defensive rebound by D. Theis, ,53-43, , ,
6:48.0,P. George makes 2-pt layup from 1 ft (assist by J. Harden),+2,55-43, , ,
