A,B,C,D,E,F,Event
1st Q
Time,Indiana,,Score,,Atlanta,
12:00.0,Jump ball: M. Turner vs. C. Capela (B. Brown gains possession),
11:40.0,B. Hield makes 3-pt jump shot from 26 ft (assist by T. Haliburton),+3,3-0, , ,
11:24.0, , ,3-0, ,Turnover by D. Murray (bad pass),
11:17.0,A. Nesmith makes 3-pt jump shot from 23 ft (assist by T. Haliburton),+3,6-0, , ,
11:06.0, , ,6-3,+3,T. Young makes 3-pt jump shot from 28 ft (assist by J. Johnson),
10:52.0,M. Turner misses 3-pt jump shot from 26 ft, ,6-3, , ,
10:49.0, , ,6-3, ,Defensive rebound by C. Capela,
10:41.0, , ,6-5,+2,D. Hunter makes 2-pt jump shot from 12 ft (assist by D. Murray),
10:30.0,B. Hield misses 2-pt layup from 2 ft, ,6-5, , ,
10:27.0,Offensive rebound by B. Hield, ,6-5, , ,
10:19.0,M. Turner misses 2-pt layup from 3 ft (block by C. Capela), ,6-5, , ,
10:14.0,Offensive rebound by M. Turner, ,6-5, , ,
10:14.0,M. Turner makes 2-pt hook shot from 9 ft,+2,8-5, , ,
10:05.0, , ,8-5, ,Personal foul by A. Nesmith (drawn by T. Young),
10:02.0, , ,8-5, ,Personal foul by B. Hield (drawn by T. Young),
9:53.0, , ,8-5, ,J. Johnson misses 2-pt layup from 1 ft,
9:47.0, , ,8-5, ,Offensive rebound by C. Capela,
9:47.0, , ,8-7,+2,C. Capela makes 2-pt dunk at rim,
9:42.0,Turnover by M. Turner (bad pass; steal by J. Johnson), ,8-7, , ,
9:37.0, , ,8-9,+2,C. Capela makes 2-pt layup from 1 ft (assist by J. Johnson),Lead change
9:19.0,Turnover by T. Haliburton (out of bounds lost ball), ,8-9, , ,
9:11.0, , ,8-11,+2,C. Capela makes 2-pt layup at rim (assist by T. Young),
9:01.0,B. Brown makes 2-pt jump shot from 3 ft (assist by T. Haliburton),+2,10-11, , ,
8:38.0, , ,10-13,+2,D. Murray makes 2-pt jump shot from 7 ft,
8:29.0,A. Nesmith makes 2-pt layup from 3 ft (assist by T. Haliburton),+2,12-13, , ,
8:19.0, , ,12-13, ,J. Johnson misses 2-pt dunk from 1 ft,
8:17.0,Defensive rebound by M. Turner, ,12-13, , ,
8:09.0,T. Haliburton makes 3-pt jump shot from 28 ft (assist by B. Brown),+3,15-13, , ,Lead change
7:50.0, , ,15-13, ,T. Young misses 3-pt jump shot from 26 ft,
7:46.0,Defensive rebound by M. Turner, ,15-13, , ,
7:41.0,B. Brown misses 3-pt jump shot from 26 ft, ,15-13, , ,
7:39.0, , ,15-13, ,Defensive rebound by J. Johnson,
7:34.0, , ,15-15,+2,J. Johnson makes 2-pt dunk from 1 ft,Tie
7:18.0,M. Turner makes 2-pt layup from 5 ft (assist by A. Nesmith),+2,17-15, , ,
7:18.0,Shooting foul by D. Hunter (drawn by M. Turner), ,17-15, , ,
7:18.0,M. Turner misses free throw 1 of 1, ,17-15, , ,
7:16.0, , ,17-15, ,Defensive rebound by J. Johnson,
7:03.0, , ,17-15, ,D. Murray misses 2-pt layup from 3 ft (block by A. Nesmith),
7:00.0,Defensive rebound by M. Turner, ,17-15, , ,
6:56.0,Turnover by B. Brown (bad pass; steal by T. Young), ,17-15, , ,
6:52.0, , ,17-17,+2,T. Young makes 2-pt layup from 1 ft,Tie
6:35.0,A. Nesmith misses 3-pt jump shot from 25 ft, ,17-17, , ,
6:32.0, , ,17-17, ,Defensive rebound by D. Murray,
6:23.0, , ,17-17, ,D. Hunter misses 2-pt layup from 1 ft (block by M. Turner),
6:20.0,Defensive rebound by M. Turner, ,17-17, , ,
6:19.0,A. Nesmith makes 2-pt layup from 2 ft (assist by B. Brown),+2,19-17, , ,
6:19.0,Shooting foul by D. Murray (drawn by A. Nesmith), ,19-17, , ,
6:19.0, , ,19-17, ,Atlanta full timeout,
6:19.0,B. Mathurin enters the game for B. Brown, ,19-17, , ,
6:19.0, , ,19-17, ,S. Bey enters the game for J. Johnson,
6:19.0, , ,19-17, ,B. Bogdanović enters the game for T. Young,
6:19.0,A. Nesmith makes free throw 1 of 1,+1,20-17, , ,
5:58.0, , ,20-20,+3,D. Hunter makes 3-pt jump shot from 25 ft,Tie
5:44.0,T. Haliburton misses 3-pt jump shot from 25 ft, ,20-20, , ,
5:40.0, , ,20-20, ,Defensive rebound by C. Capela,
5:36.0, , ,20-20, ,B. Bogdanović misses 2-pt layup from 2 ft,
5:35.0, , ,20-20, ,Offensive rebound by Team,
5:35.0,O. Toppin enters the game for A. Nesmith, ,20-20, , ,
5:31.0, , ,20-22,+2,B. Bogdanović makes 2-pt layup from 1 ft (assist by D. Murray),Lead change
5:13.0,O. Toppin makes 3-pt jump shot from 24 ft (assist by B. Mathurin),+3,23-22, , ,Lead change
4:53.0, , ,23-22, ,Turnover by D. Murray (bad pass; steal by T. Haliburton),
4:52.0,Personal foul by B. Bogdanović (drawn by T. Haliburton), ,23-22, , ,
4:52.0, , ,23-22, ,W. Matthews enters the game for C. Capela,
4:52.0, , ,23-22, ,O. Okongwu enters the game for D. Hunter,
4:35.0,Turnover by O. Toppin (step out of bounds), ,23-22, , ,
4:18.0, , ,23-25,+3,S. Bey makes 3-pt jump shot from 25 ft (assist by W. Matthews),Lead change
4:06.0,B. Hield makes 2-pt layup from 1 ft (assist by T. Haliburton),+2,25-25, , ,Tie
4:06.0,J. Smith enters the game for M. Turner, ,25-25, , ,
3:47.0, , ,25-25, ,D. Murray misses 2-pt jump shot from 12 ft,
3:44.0, , ,25-25, ,Offensive rebound by O. Okongwu,
3:44.0, , ,25-25, ,O. Okongwu misses 2-pt layup at rim,
3:43.0, , ,25-25, ,Offensive rebound by O. Okongwu,
