A,B,C,D,E,F,Event
1st Q
Time,Boston,,Score,,Atlanta,
12:00.0,Jump ball: K. Porziņģis vs. C. Capela (S. Hauser gains possession),
11:41.0,K. Porziņģis misses 2-pt hook shot from 5 ft, ,0-0, , ,
11:37.0,Offensive rebound by K. Porziņģis, ,0-0, , ,
11:37.0,K. Porziņģis makes 2-pt layup at rim,+2,2-0, , ,
11:28.0, , ,2-0, ,Personal foul by S. Hauser (drawn by D. Hunter),
11:21.0, , ,2-0, ,D. Murray misses 3-pt jump shot from 26 ft,
11:19.0,Defensive rebound by A. Horford, ,2-0, , ,
11:00.0,J. Tatum makes 2-pt jump shot from 10 ft,+2,4-0, , ,
10:42.0, , ,4-2,+2,C. Capela makes 2-pt hook shot from 7 ft (assist by D. Murray),
10:23.0,K. Porziņģis misses 2-pt jump shot from 11 ft, ,4-2, , ,
10:21.0, , ,4-2, ,Defensive rebound by C. Capela,
10:12.0, , ,4-2, ,D. Murray misses 3-pt jump shot from 24 ft,
10:08.0,Defensive rebound by J. Tatum, ,4-2, , ,
10:04.0,Personal foul by D. Hunter (drawn by K. Porziņģis), ,4-2, , ,
9:49.0,Shooting foul by B. Bogdanović (drawn by J. Tatum), ,4-2, , ,
9:49.0,J. Tatum makes free throw 1 of 3,+1,5-2, , ,
9:49.0,J. Tatum makes free throw 2 of 3,+1,6-2, , ,
9:49.0,J. Tatum makes free throw 3 of 3,+1,7-2, , ,
9:36.0, , ,7-4,+2,D. Murray makes 2-pt layup from 2 ft (assist by C. Capela),
9:26.0,J. Brown misses 2-pt layup from 1 ft, ,7-4, , ,
9:24.0, , ,7-4, ,Defensive rebound by C. Capela,
9:16.0, , ,7-4, ,Shooting foul by K. Porziņģis (drawn by C. Capela),
9:16.0, , ,7-4, ,C. Capela misses free throw 1 of 2,
9:16.0, , ,7-4, ,Offensive rebound by Team,
9:16.0, , ,7-5,+1,C. Capela makes free throw 2 of 2,
8:57.0,K. Porziņģis makes 2-pt layup from 2 ft (assist by J. Tatum),+2,9-5, , ,
8:45.0, , ,9-5, ,B. Bogdanović misses 3-pt jump shot from 27 ft,
8:43.0,Defensive rebound by A. Horford, ,9-5, , ,
8:28.0,J. Brown makes 3-pt jump shot from 25 ft,+3,12-5, , ,
8:28.0,Shooting foul by C. Capela (drawn by J. Brown), ,12-5, , ,
8:28.0,J. Brown makes free throw 1 of 1,+1,13-5, , ,
8:17.0, , ,13-5, ,Turnover by B. Bogdanović (lost ball; steal by J. Brown),
8:14.0,J. Brown makes 2-pt layup from 1 ft,+2,15-5, , ,
8:14.0, , ,15-5, ,Atlanta full timeout,
8:01.0, , ,15-7,+2,C. Capela makes 2-pt dunk from 1 ft (assist by D. Hunter),
7:51.0,J. Brown misses 2-pt jump shot from 6 ft, ,15-7, , ,
7:50.0, , ,15-7, ,Defensive rebound by Team,
7:43.0,Violation by Team (kicked ball), ,15-7, , ,
7:35.0, , ,15-7, ,D. Murray misses 2-pt jump shot from 10 ft,
7:34.0, , ,15-7, ,Offensive rebound by C. Capela,
7:34.0, , ,15-7, ,C. Capela misses 2-pt layup at rim,
7:33.0,Defensive rebound by Team, ,15-7, , ,
7:19.0,J. Tatum makes 3-pt jump shot from 26 ft,+3,18-7, , ,
7:04.0, , ,18-10,+3,D. Hunter makes 3-pt jump shot from 23 ft (assist by D. Murray),
6:49.0,J. Brown makes 2-pt layup from 2 ft,+2,20-10, , ,
6:36.0, , ,20-10, ,V. Krejci misses 2-pt layup from 5 ft (block by K. Porziņģis),
6:34.0,Defensive rebound by A. Horford, ,20-10, , ,
6:30.0, , ,20-10, ,Violation by Team (kicked ball),
6:30.0, , ,20-10, ,G. Mathews enters the game for B. Bogdanović,
6:18.0,J. Tatum makes 2-pt layup from 2 ft,+2,22-10, , ,
6:18.0,Shooting foul by G. Mathews (drawn by J. Tatum), ,22-10, , ,
6:18.0,P. Pritchard enters the game for A. Horford, ,22-10, , ,
6:18.0,J. Tatum makes free throw 1 of 1,+1,23-10, , ,
6:04.0, , ,23-10, ,Personal foul by P. Pritchard (drawn by D. Hunter),
6:04.0, , ,23-10, ,B. Fernando enters the game for C. Capela,
5:53.0, , ,23-10, ,D. Hunter misses 2-pt jump shot from 19 ft,
5:49.0,Defensive rebound by J. Brown, ,23-10, , ,
5:38.0,J. Tatum misses 2-pt layup from 1 ft, ,23-10, , ,
5:36.0, , ,23-10, ,Defensive rebound by B. Fernando,
5:32.0, , ,23-12,+2,D. Murray makes 2-pt jump shot from 7 ft,
5:16.0,K. Porziņģis makes 2-pt dunk from 1 ft (assist by P. Pritchard),+2,25-12, , ,
5:02.0, , ,25-12, ,D. Murray misses 3-pt jump shot from 26 ft,
4:59.0,Defensive rebound by S. Hauser, ,25-12, , ,
4:53.0,Shooting foul by B. Fernando (drawn by K. Porziņģis), ,25-12, , ,
4:53.0,K. Porziņģis makes free throw 1 of 2,+1,26-12, , ,
4:53.0,O. Brissett enters the game for J. Tatum, ,26-12, , ,
4:53.0,K. Porziņģis makes free throw 2 of 2,+1,27-12, , ,
4:41.0, , ,27-14,+2,D. Murray makes 2-pt layup at rim (assist by B. Fernando),
