A,B,C,D,E,F,Event
1st Q
Time,New Orleans,,Score,,Atlanta,
12:00.0,Jump ball: J. Valančiūnas vs. C. Capela (D. Murray gains possession),
11:39.0, , ,0-3,+3,S. Bey makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),
11:21.0,Z. Williamson makes 2-pt layup from 1 ft,+2,2-3, , ,
11:07.0, , ,2-3, ,D. Murray misses 2-pt layup from 2 ft,
11:05.0,Defensive rebound by J. Valančiūnas, ,2-3, , ,
10:51.0,Shooting foul by S. Bey (drawn by Z. Williamson), ,2-3, , ,
10:51.0,Z. Williamson makes free throw 1 of 2,+1,3-3, , ,Tie
10:51.0,Z. Williamson makes free throw 2 of 2,+1,4-3, , ,Lead change
10:27.0, , ,4-3, ,C. Capela misses 2-pt hook shot from 7 ft,
10:24.0,Defensive rebound by J. Valančiūnas, ,4-3, , ,
10:11.0,Z. Williamson misses 2-pt layup from 2 ft (block by C. Capela), ,4-3, , ,
10:08.0, , ,4-3, ,Defensive rebound by C. Capela,
10:02.0, , ,4-3, ,D. Murray misses 3-pt jump shot from 25 ft,
9:59.0,Defensive rebound by B. Ingram, ,4-3, , ,
9:52.0,J. Valančiūnas makes 2-pt layup from 3 ft (assist by B. Ingram),+2,6-3, , ,
9:33.0, , ,6-3, ,D. Murray misses 3-pt jump shot from 25 ft,
9:30.0, , ,6-3, ,Offensive rebound by B. Bogdanović,
9:29.0, , ,6-6,+3,B. Bogdanović makes 3-pt jump shot from 25 ft,Tie
9:11.0,Turnover by J. Valančiūnas (bad pass; steal by B. Bogdanović), ,6-6, , ,
9:06.0, , ,6-8,+2,C. Capela makes 2-pt layup from 1 ft (assist by D. Murray),Lead change
8:54.0,Turnover by C. McCollum (bad pass; steal by V. Krejci), ,6-8, , ,
8:51.0, , ,6-8, ,V. Krejci misses 2-pt layup from 2 ft (block by Z. Williamson),
8:50.0, , ,6-8, ,Offensive rebound by Team,
8:39.0, , ,6-10,+2,C. Capela makes 2-pt layup from 1 ft (assist by B. Bogdanović),
8:26.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by B. Ingram),+3,9-10, , ,
8:08.0, , ,9-10, ,C. Capela misses 2-pt hook shot from 6 ft (block by J. Valančiūnas),
8:03.0, , ,9-10, ,Offensive rebound by C. Capela,
8:03.0, , ,9-10, ,C. Capela misses 2-pt layup at rim,
8:02.0,Defensive rebound by J. Valančiūnas, ,9-10, , ,
7:59.0,C. McCollum makes 2-pt layup from 2 ft,+2,11-10, , ,Lead change
7:40.0, , ,11-10, ,B. Bogdanović misses 2-pt layup from 4 ft (block by J. Valančiūnas),
7:37.0,Defensive rebound by B. Ingram, ,11-10, , ,
7:26.0,J. Valančiūnas misses 2-pt jump shot from 8 ft, ,11-10, , ,
7:23.0, , ,11-10, ,Defensive rebound by S. Bey,
7:14.0, , ,11-10, ,D. Murray misses 2-pt jump shot from 6 ft (block by H. Jones),
7:11.0,Defensive rebound by J. Valančiūnas, ,11-10, , ,
7:07.0,Turnover by B. Ingram (lost ball; steal by D. Murray), ,11-10, , ,
6:58.0, , ,11-12,+2,C. Capela makes 2-pt layup from 1 ft (assist by D. Murray),Lead change
6:58.0,New Orleans full timeout, ,11-12, , ,
6:58.0, , ,11-12, ,D. Hunter enters the game for B. Bogdanović,
6:58.0, , ,11-12, ,W. Matthews enters the game for V. Krejci,
6:44.0,Z. Williamson makes 2-pt layup from 2 ft,+2,13-12, , ,Lead change
6:32.0, , ,13-12, ,S. Bey misses 3-pt jump shot from 25 ft,
6:29.0,Defensive rebound by J. Valančiūnas, ,13-12, , ,
6:25.0,C. McCollum misses 3-pt jump shot from 26 ft, ,13-12, , ,
6:23.0,Offensive rebound by C. McCollum, ,13-12, , ,
6:14.0,B. Ingram misses 2-pt jump shot from 10 ft, ,13-12, , ,
6:10.0, , ,13-12, ,Defensive rebound by D. Hunter,
6:04.0, , ,13-12, ,Shooting foul by B. Ingram (drawn by D. Murray),
6:04.0, , ,13-13,+1,D. Murray makes free throw 1 of 2,Tie
6:04.0,T. Murphy enters the game for Z. Williamson, ,13-13, , ,
6:04.0, , ,13-13, ,G. Mathews enters the game for S. Bey,
6:04.0, , ,13-13, ,D. Murray misses free throw 2 of 2,
6:02.0,Defensive rebound by J. Valančiūnas, ,13-13, , ,
5:49.0,B. Ingram makes 2-pt dunk from 2 ft,+2,15-13, , ,
5:37.0, , ,15-13, ,W. Matthews misses 3-pt jump shot from 23 ft,
5:37.0,Defensive rebound by B. Ingram, ,15-13, , ,
5:29.0,B. Ingram misses 2-pt jump shot from 11 ft, ,15-13, , ,
5:26.0, , ,15-13, ,Defensive rebound by C. Capela,
5:23.0, , ,15-13, ,D. Murray misses 2-pt layup from 1 ft (block by H. Jones),
5:22.0, , ,15-13, ,Offensive rebound by Team,
5:22.0, , ,15-13, ,B. Fernando enters the game for C. Capela,
