A,B,C,D,E,F,Event
1st Q
Time,Memphis,,Score,,Atlanta,
12:00.0,Jump ball: J. Jackson vs. C. Capela (D. Bane gains possession),
11:45.0,D. Bane misses 3-pt jump shot from 25 ft, ,0-0, , ,
11:41.0, , ,0-0, ,Defensive rebound by C. Capela,
11:29.0, , ,0-0, ,Turnover by D. Murray (bad pass; steal by J. Morant),
11:23.0,J. Jackson makes 2-pt jump shot from 8 ft,+2,2-0, , ,
11:00.0, , ,2-0, ,S. Bey misses 3-pt jump shot from 25 ft,
10:57.0, , ,2-0, ,Offensive rebound by C. Capela,
10:56.0, , ,2-2,+2,C. Capela makes 2-pt layup from 1 ft,Tie
10:56.0, , ,2-2, ,Shooting foul by V. Williams (drawn by C. Capela),
10:56.0, , ,2-3,+1,C. Capela makes free throw 1 of 1,Lead change
10:44.0,D. Bane makes 2-pt jump shot from 12 ft (assist by J. Morant),+2,4-3, , ,Lead change
10:23.0, , ,4-6,+3,D. Murray makes 3-pt jump shot from 24 ft (assist by C. Capela),Lead change
10:15.0,Personal foul by G. Mathews (drawn by J. Jackson), ,4-6, , ,
9:59.0,J. Morant makes 2-pt layup from 2 ft,+2,6-6, , ,Tie
9:42.0, , ,6-9,+3,D. Murray makes 3-pt jump shot from 26 ft (assist by T. Young),
9:29.0,J. Jackson makes 2-pt jump shot from 8 ft (assist by D. Bane),+2,8-9, , ,
9:17.0, , ,8-9, ,C. Capela misses 2-pt layup from 2 ft,
9:14.0,Defensive rebound by J. Morant, ,8-9, , ,
9:05.0,J. Morant misses 2-pt jump shot from 12 ft, ,8-9, , ,
9:02.0, , ,8-9, ,Defensive rebound by G. Mathews,
8:54.0, , ,8-9, ,D. Murray misses 2-pt jump shot from 20 ft,
8:53.0,Defensive rebound by Team, ,8-9, , ,
8:36.0,D. Bane makes 2-pt layup from 7 ft,+2,10-9, , ,Lead change
8:21.0, , ,10-11,+2,C. Capela makes 2-pt dunk at rim (assist by T. Young),Lead change
7:59.0,J. Morant misses 2-pt dunk from 1 ft, ,10-11, , ,
