A,B,C,D,E,F,Event
1st Q
Time,Orlando,,Score,,Atlanta,
12:00.0,Jump ball: G. Bitadze vs. C. Capela (T. Young gains possession),
11:35.0, , ,0-0, ,D. Murray misses 3-pt jump shot from 24 ft (block by C. Okeke),
11:32.0,Defensive rebound by P. Banchero, ,0-0, , ,
11:12.0,P. Banchero misses 2-pt jump shot from 12 ft, ,0-0, , ,
11:11.0,Offensive rebound by Team, ,0-0, , ,
10:58.0,P. Banchero makes 2-pt layup at rim,+2,2-0, , ,
10:47.0, , ,2-0, ,Shooting foul by P. Banchero (drawn by J. Johnson),
10:47.0, , ,2-1,+1,J. Johnson makes free throw 1 of 2,
10:47.0, , ,2-2,+1,J. Johnson makes free throw 2 of 2,Tie
10:38.0,Personal foul by S. Bey (drawn by G. Bitadze), ,2-2, , ,
10:27.0,P. Banchero makes 2-pt jump shot from 6 ft,+2,4-2, , ,
10:10.0, , ,4-4,+2,C. Capela makes 2-pt layup from 1 ft (assist by D. Murray),Tie
9:59.0,Turnover by J. Suggs (step out of bounds), ,4-4, , ,
9:50.0, , ,4-4, ,Shooting foul by C. Houstan (drawn by S. Bey),
9:50.0, , ,4-5,+1,S. Bey makes free throw 1 of 2,Lead change
9:50.0, , ,4-6,+1,S. Bey makes free throw 2 of 2,
9:40.0,J. Suggs makes 2-pt layup from 1 ft,+2,6-6, , ,Tie
9:24.0, , ,6-6, ,Turnover by J. Johnson (step out of bounds),
9:11.0,P. Banchero misses 2-pt layup from 1 ft, ,6-6, , ,
9:09.0, , ,6-6, ,Defensive rebound by J. Johnson,
8:53.0, , ,6-6, ,Turnover by T. Young (lost ball; steal by P. Banchero),
8:47.0,C. Houstan misses 3-pt jump shot from 26 ft, ,6-6, , ,
8:44.0, , ,6-6, ,Defensive rebound by J. Johnson,
8:39.0, , ,6-6, ,Turnover by J. Johnson (bad pass; steal by C. Houstan),
8:35.0,C. Houstan misses 3-pt jump shot from 23 ft, ,6-6, , ,
8:31.0,Offensive rebound by C. Okeke, ,6-6, , ,
8:26.0,C. Houstan misses 3-pt jump shot from 23 ft, ,6-6, , ,
8:26.0,Offensive rebound by G. Bitadze, ,6-6, , ,
8:22.0,G. Bitadze makes 2-pt layup from 2 ft,+2,8-6, , ,Lead change
8:02.0, , ,8-8,+2,C. Capela makes 2-pt dunk from 1 ft (assist by T. Young),Tie
7:42.0,P. Banchero misses 2-pt jump shot from 13 ft, ,8-8, , ,
7:39.0, , ,8-8, ,Defensive rebound by D. Murray,
7:28.0, , ,8-8, ,S. Bey misses 3-pt jump shot from 26 ft (block by G. Bitadze),
7:25.0,Defensive rebound by P. Banchero, ,8-8, , ,
7:16.0,C. Houstan misses 3-pt jump shot from 23 ft, ,8-8, , ,
7:12.0,Offensive rebound by G. Bitadze, ,8-8, , ,
7:11.0,J. Suggs makes 3-pt jump shot from 25 ft (assist by G. Bitadze),+3,11-8, , ,
6:55.0, , ,11-8, ,Turnover by T. Young (bad pass; steal by G. Bitadze),
6:48.0,P. Banchero makes 2-pt jump shot from 9 ft,+2,13-8, , ,
6:48.0, , ,13-8, ,Atlanta full timeout,
6:48.0, , ,13-8, ,B. Bogdanović enters the game for J. Johnson,
6:48.0, , ,13-8, ,O. Okongwu enters the game for T. Young,
6:33.0, , ,13-8, ,D. Murray misses 2-pt jump shot from 16 ft,
6:26.0,Defensive rebound by C. Okeke, ,13-8, , ,
6:17.0,Turnover by J. Suggs (bad pass; steal by D. Murray), ,13-8, , ,
6:14.0, , ,13-10,+2,D. Murray makes 2-pt layup from 1 ft,
5:49.0,G. Bitadze misses 2-pt hook shot from 8 ft, ,13-10, , ,
5:46.0, , ,13-10, ,Defensive rebound by O. Okongwu,
5:44.0, , ,13-13,+3,S. Bey makes 3-pt jump shot from 25 ft (assist by D. Murray),Tie
5:21.0,G. Bitadze misses 3-pt jump shot from 26 ft, ,13-13, , ,
5:18.0,Offensive rebound by C. Houstan, ,13-13, , ,
5:15.0,C. Okeke misses 3-pt jump shot from 25 ft, ,13-13, , ,
5:12.0,Offensive rebound by G. Bitadze, ,13-13, , ,
5:09.0,G. Bitadze makes 2-pt hook shot from 3 ft,+2,15-13, , ,
4:55.0, , ,15-13, ,O. Okongwu misses 3-pt jump shot from 23 ft,
4:47.0,Defensive rebound by C. Okeke, ,15-13, , ,
4:42.0,J. Suggs makes 2-pt jump shot from 6 ft,+2,17-13, , ,
4:26.0, , ,17-13, ,O. Okongwu misses 2-pt layup from 6 ft (block by G. Bitadze),
4:23.0,Defensive rebound by C. Okeke, ,17-13, , ,
4:11.0,C. Okeke makes 2-pt dunk at rim (assist by P. Banchero),+2,19-13, , ,
3:57.0, , ,19-15,+2,D. Murray makes 2-pt jump shot from 12 ft,
3:57.0, , ,19-15, ,Shooting foul by G. Bitadze (drawn by D. Murray),
3:57.0,M. Fultz enters the game for C. Houstan, ,19-15, , ,
3:57.0,J. Ingles enters the game for J. Suggs, ,19-15, , ,
3:57.0, , ,19-15, ,J. Johnson enters the game for S. Bey,
3:57.0, , ,19-15, ,G. Mathews enters the game for C. Capela,
3:57.0, , ,19-16,+1,D. Murray makes free throw 1 of 1,
3:45.0,P. Banchero misses 3-pt jump shot from 26 ft, ,19-16, , ,
3:42.0, , ,19-16, ,Defensive rebound by G. Mathews,
3:33.0, , ,19-18,+2,D. Murray makes 2-pt layup from 2 ft,
3:24.0,Turnover by M. Fultz (bad pass; steal by J. Johnson), ,19-18, , ,
3:19.0, , ,19-18, ,J. Johnson misses 2-pt layup from 1 ft,
3:17.0, , ,19-18, ,Offensive rebound by G. Mathews,
3:15.0, , ,19-18, ,Turnover by G. Mathews (bad pass; steal by M. Fultz),
