A,B,C,D,E,F,Event
1st Q
Time,New York,,Score,,Atlanta,
12:00.0,Jump ball: M. Robinson vs. C. Capela (J. Brunson gains possession),
11:41.0,R. Barrett misses 3-pt jump shot from 25 ft (block by D. Hunter), ,0-0, , ,
11:37.0, , ,0-0, ,Defensive rebound by T. Young,
11:21.0, , ,0-0, ,D. Hunter misses 3-pt jump shot from 25 ft,
11:17.0,Defensive rebound by J. Randle, ,0-0, , ,
10:58.0,J. Randle misses 3-pt jump shot from 23 ft, ,0-0, , ,
10:56.0, , ,0-0, ,Defensive rebound by D. Hunter,
10:49.0, , ,0-0, ,T. Young misses 3-pt jump shot from 25 ft,
10:46.0,Defensive rebound by J. Randle, ,0-0, , ,
10:42.0,R. Barrett makes 2-pt dunk from 1 ft (assist by J. Randle),+2,2-0, , ,
10:20.0, , ,2-0, ,C. Capela misses 2-pt hook shot from 4 ft (block by M. Robinson),
10:16.0, , ,2-0, ,Offensive rebound by D. Murray,
10:15.0, , ,2-0, ,T. Young misses 3-pt jump shot from 27 ft,
10:12.0,Defensive rebound by J. Randle, ,2-0, , ,
9:57.0,J. Brunson misses 3-pt jump shot from 26 ft, ,2-0, , ,
9:53.0, , ,2-0, ,Defensive rebound by D. Murray,
9:48.0, , ,2-0, ,Personal foul by J. Brunson (drawn by D. Murray),
9:38.0, , ,2-2,+2,C. Capela makes 2-pt dunk from 1 ft (assist by D. Murray),Tie
9:17.0,Shooting foul by D. Hunter (drawn by M. Robinson), ,2-2, , ,
9:17.0,M. Robinson makes free throw 1 of 2,+1,3-2, , ,
9:17.0,M. Robinson makes free throw 2 of 2,+1,4-2, , ,
9:00.0, , ,4-2, ,T. Young misses 2-pt jump shot from 3 ft,
8:59.0, , ,4-2, ,Offensive rebound by Team,
8:55.0, , ,4-2, ,D. Murray misses 3-pt jump shot from 26 ft,
8:52.0, , ,4-2, ,Offensive rebound by T. Young,
8:48.0, , ,4-4,+2,D. Hunter makes 2-pt dunk from 2 ft (assist by T. Young),Tie
8:37.0,Personal foul by S. Bey (drawn by J. Brunson), ,4-4, , ,
8:31.0,Shooting foul by D. Hunter (drawn by R. Barrett), ,4-4, , ,
8:31.0,R. Barrett misses free throw 1 of 2, ,4-4, , ,
8:31.0,Offensive rebound by Team, ,4-4, , ,
8:31.0,R. Barrett makes free throw 2 of 2,+1,5-4, , ,
8:17.0, , ,5-6,+2,D. Hunter makes 2-pt layup from 1 ft (assist by S. Bey),Lead change
7:59.0,M. Robinson makes 2-pt dunk from 1 ft (assist by J. Brunson),+2,7-6, , ,Lead change
7:50.0, , ,7-6, ,S. Bey misses 3-pt jump shot from 22 ft,
7:47.0,Defensive rebound by R. Barrett, ,7-6, , ,
7:37.0,Q. Grimes makes 3-pt jump shot from 24 ft (assist by M. Robinson),+3,10-6, , ,
7:22.0, , ,10-6, ,D. Hunter misses 2-pt jump shot from 18 ft,
7:19.0,Defensive rebound by M. Robinson, ,10-6, , ,
6:56.0,J. Randle misses 2-pt jump shot from 22 ft, ,10-6, , ,
6:53.0, , ,10-6, ,Defensive rebound by C. Capela,
6:52.0, , ,10-6, ,Personal foul by J. Randle (drawn by T. Young),
6:52.0, , ,10-6, ,Atlanta full timeout,
6:52.0, , ,10-6, ,B. Bogdanović enters the game for T. Young,
6:40.0, , ,10-8,+2,D. Hunter makes 2-pt jump shot from 19 ft (assist by C. Capela),
6:19.0,J. Brunson makes 3-pt jump shot from 26 ft (assist by J. Randle),+3,13-8, , ,
5:58.0, , ,13-10,+2,D. Murray makes 2-pt jump shot from 11 ft (assist by B. Bogdanović),
5:42.0,Shooting foul by C. Capela (drawn by R. Barrett), ,13-10, , ,
5:42.0,R. Barrett makes free throw 1 of 2,+1,14-10, , ,
5:42.0, , ,14-10, ,J. Johnson enters the game for S. Bey,
5:42.0,R. Barrett makes free throw 2 of 2,+1,15-10, , ,
5:25.0, , ,15-10, ,Turnover by J. Johnson (bad pass; steal by M. Robinson),
5:20.0,R. Barrett misses 2-pt layup from 1 ft, ,15-10, , ,
5:16.0,Offensive rebound by M. Robinson, ,15-10, , ,
5:16.0,M. Robinson misses 2-pt layup at rim, ,15-10, , ,
5:15.0, , ,15-10, ,Defensive rebound by C. Capela,
5:07.0, , ,15-10, ,C. Capela misses 2-pt hook shot from 3 ft,
5:04.0, , ,15-10, ,Offensive rebound by D. Murray,
5:02.0, , ,15-13,+3,D. Hunter makes 3-pt jump shot from 25 ft (assist by D. Murray),
4:44.0,R. Barrett makes 3-pt jump shot from 22 ft (assist by J. Brunson),+3,18-13, , ,
4:29.0, , ,18-15,+2,D. Murray makes 2-pt layup from 2 ft,
4:20.0,J. Brunson makes 3-pt jump shot from 26 ft,+3,21-15, , ,
4:05.0, , ,21-15, ,Personal foul by Q. Grimes (drawn by J. Johnson),
4:05.0,I. Hartenstein enters the game for R. Barrett, ,21-15, , ,
4:05.0,J. Hart enters the game for Q. Grimes, ,21-15, , ,
4:05.0,I. Quickley enters the game for M. Robinson, ,21-15, , ,
4:05.0, , ,21-15, ,A. Griffin enters the game for C. Capela,
4:05.0, , ,21-15, ,O. Okongwu enters the game for D. Hunter,
3:57.0, , ,21-15, ,B. Bogdanović misses 3-pt jump shot from 25 ft,
3:55.0,Defensive rebound by I. Quickley, ,21-15, , ,
3:50.0,J. Brunson makes 2-pt jump shot from 10 ft (assist by I. Quickley),+2,23-15, , ,
3:40.0, , ,23-15, ,Shooting foul by I. Quickley (drawn by D. Murray),
3:40.0, , ,23-15, ,D. Murray misses free throw 1 of 2,
3:40.0, , ,23-15, ,Offensive rebound by Team,
3:40.0, , ,23-16,+1,D. Murray makes free throw 2 of 2,
3:30.0,I. Quickley misses 3-pt jump shot from 24 ft, ,23-16, , ,
3:30.0,Offensive rebound by Team, ,23-16, , ,
3:30.0, , ,23-16, ,Loose ball foul by O. Okongwu (drawn by I. Hartenstein),
3:30.0,I. Hartenstein misses free throw 1 of 2, ,23-16, , ,
3:30.0,Offensive rebound by Team, ,23-16, , ,
3:30.0,I. Hartenstein makes free throw 2 of 2,+1,24-16, , ,
3:16.0, , ,24-16, ,Turnover by D. Murray (bad pass; steal by I. Hartenstein),
3:13.0,I. Hartenstein makes 2-pt dunk from 2 ft,+2,26-16, , ,
3:13.0, , ,26-16, ,Atlanta full timeout,
3:13.0, , ,26-16, ,T. Young enters the game for D. Murray,
3:02.0, , ,26-18,+2,J. Johnson makes 2-pt dunk at rim (assist by T. Young),
3:02.0, , ,26-18, ,Shooting foul by J. Hart (drawn by J. Johnson),
3:02.0,D. DiVincenzo enters the game for J. Brunson, ,26-18, , ,
3:02.0, , ,26-18, ,J. Johnson misses free throw 1 of 1,
2:59.0,Defensive rebound by J. Randle, ,26-18, , ,
2:48.0,Personal foul by T. Young (drawn by J. Randle), ,26-18, , ,
2:48.0,J. Randle makes free throw 1 of 2,+1,27-18, , ,
2:48.0,J. Randle makes free throw 2 of 2,+1,28-18, , ,
2:37.0, , ,28-18, ,Shooting foul by I. Hartenstein (drawn by O. Okongwu),
2:37.0, , ,28-19,+1,O. Okongwu makes free throw 1 of 2,
2:37.0, , ,28-20,+1,O. Okongwu makes free throw 2 of 2,
2:20.0,J. Randle misses 2-pt jump shot from 12 ft, ,28-20, , ,
2:16.0, , ,28-20, ,Defensive rebound by A. Griffin,
2:07.0, , ,28-23,+3,A. Griffin makes 3-pt jump shot from 25 ft (assist by T. Young),
1:50.0,I. Quickley misses 3-pt jump shot from 23 ft, ,28-23, , ,
1:47.0, , ,28-23, ,Defensive rebound by O. Okongwu,
1:37.0, , ,28-26,+3,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by T. Young),
1:26.0,D. DiVincenzo makes 2-pt layup from 1 ft (assist by I. Hartenstein),+2,30-26, , ,
1:14.0, , ,30-29,+3,T. Young makes 3-pt jump shot from 26 ft,
0:57.0,D. DiVincenzo makes 3-pt jump shot from 26 ft (assist by J. Randle),+3,33-29, , ,
