A,B,C,D,E,F,Event
1st Q
Time,Golden State,,Score,,Atlanta,
12:00.0,Jump ball: D. Green vs. C. Capela (T. Young gains possession),
11:40.0, , ,0-0, ,Turnover by T. Young (bad pass),
11:30.0,K. Thompson makes 2-pt jump shot from 1 ft (assist by D. Green),+2,2-0, , ,
11:05.0, , ,2-0, ,D. Murray misses 3-pt jump shot from 23 ft,
11:02.0,Defensive rebound by A. Wiggins, ,2-0, , ,
10:53.0,A. Wiggins misses 3-pt jump shot from 26 ft, ,2-0, , ,
10:50.0, , ,2-0, ,Defensive rebound by G. Mathews,
10:41.0, , ,2-0, ,J. Johnson misses 3-pt jump shot from 23 ft,
10:38.0, , ,2-0, ,Offensive rebound by C. Capela,
10:36.0, , ,2-2,+2,C. Capela makes 2-pt hook shot from 3 ft,Tie
10:26.0,Personal foul by T. Young (drawn by K. Thompson), ,2-2, , ,
10:22.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),+3,5-2, , ,
10:07.0, , ,5-2, ,T. Young misses 2-pt jump shot from 10 ft (block by A. Wiggins),
10:04.0, , ,5-2, ,Offensive rebound by G. Mathews,
10:01.0, , ,5-4,+2,G. Mathews makes 2-pt jump shot from 13 ft,
9:49.0,J. Kuminga makes 2-pt dunk from 1 ft (assist by D. Green),+2,7-4, , ,
9:38.0, , ,7-4, ,G. Mathews misses 3-pt jump shot from 26 ft (block by A. Wiggins),
9:36.0,Defensive rebound by J. Kuminga, ,7-4, , ,
9:27.0,K. Thompson misses 2-pt jump shot from 12 ft, ,7-4, , ,
9:25.0, , ,7-4, ,Defensive rebound by C. Capela,
9:18.0, , ,7-4, ,T. Young misses 3-pt jump shot from 26 ft,
9:15.0,Defensive rebound by K. Thompson, ,7-4, , ,
9:05.0,A. Wiggins misses 2-pt jump shot from 3 ft, ,7-4, , ,
9:01.0, , ,7-4, ,Defensive rebound by J. Johnson,
8:51.0, , ,7-6,+2,C. Capela makes 2-pt dunk from 1 ft (assist by J. Johnson),
8:40.0,S. Curry misses 3-pt jump shot from 27 ft, ,7-6, , ,
8:37.0, , ,7-6, ,Defensive rebound by J. Johnson,
8:34.0, , ,7-8,+2,D. Murray makes 2-pt dunk from 1 ft (assist by J. Johnson),Lead change
8:19.0,S. Curry misses 3-pt jump shot from 26 ft, ,7-8, , ,
8:16.0, , ,7-8, ,Defensive rebound by C. Capela,
8:10.0, , ,7-8, ,Personal foul by J. Kuminga (drawn by C. Capela),
7:58.0, , ,7-10,+2,C. Capela makes 2-pt hook shot from 6 ft (assist by J. Johnson),
7:39.0,J. Kuminga makes 2-pt jump shot from 12 ft,+2,9-10, , ,
7:21.0, , ,9-10, ,C. Capela misses 2-pt hook shot from 2 ft,
