A,B,C,D,E,F,Event
1st Q
Time,Atlanta,,Score,,Chicago,
12:00.0,Jump ball: C. Capela vs. A. Drummond (C. White gains possession),
11:37.0, , ,0-0, ,P. Williams misses 2-pt layup from 5 ft,
11:35.0,Defensive rebound by J. Johnson, ,0-0, , ,
11:22.0,S. Bey misses 3-pt jump shot from 24 ft, ,0-0, , ,
11:18.0,Offensive rebound by C. Capela, ,0-0, , ,
11:15.0,C. Capela misses 2-pt hook shot from 5 ft, ,0-0, , ,
11:12.0,Offensive rebound by J. Johnson, ,0-0, , ,
11:12.0,J. Johnson makes 2-pt layup at rim,+2,2-0, , ,
11:04.0, , ,2-2,+2,A. Drummond makes 2-pt layup from 2 ft (assist by D. DeRozan),Tie
10:50.0,J. Johnson makes 2-pt layup from 1 ft (assist by T. Young),+2,4-2, , ,
10:44.0, , ,4-4,+2,P. Williams makes 2-pt dunk at rim (assist by D. DeRozan),Tie
10:28.0,D. Murray misses 3-pt jump shot from 23 ft, ,4-4, , ,
10:25.0, , ,4-4, ,Defensive rebound by C. White,
10:12.0, , ,4-4, ,Turnover by A. Drummond (bad pass),
9:59.0,Turnover by T. Young (bad pass; steal by A. Caruso), ,4-4, , ,
9:55.0, , ,4-4, ,C. White misses 3-pt jump shot from 26 ft,
9:52.0, , ,4-4, ,Offensive rebound by A. Drummond,
9:50.0, , ,4-6,+2,A. Drummond makes 2-pt layup at rim,Lead change
9:36.0,C. Capela misses 2-pt hook shot from 4 ft (block by A. Drummond), ,4-6, , ,
9:32.0,Offensive rebound by S. Bey, ,4-6, , ,
9:32.0,T. Young misses 3-pt jump shot from 29 ft, ,4-6, , ,
9:29.0, , ,4-6, ,Defensive rebound by A. Drummond,
9:18.0, , ,4-6, ,D. DeRozan misses 2-pt layup from 5 ft,
9:17.0,Defensive rebound by J. Johnson, ,4-6, , ,
9:12.0,Personal foul by D. DeRozan (drawn by T. Young), ,4-6, , ,
9:06.0,D. Murray misses 2-pt jump shot from 14 ft, ,4-6, , ,
9:04.0, , ,4-6, ,Defensive rebound by Team,
8:55.0, , ,4-8,+2,C. White makes 2-pt jump shot from 15 ft,
8:42.0,S. Bey misses 3-pt jump shot from 23 ft, ,4-8, , ,
8:38.0, , ,4-8, ,Defensive rebound by C. White,
8:16.0, , ,4-8, ,C. White misses 2-pt jump shot from 9 ft,
8:16.0, , ,4-8, ,Offensive rebound by Team,
8:16.0, , ,4-8, ,Turnover by Team (shot clock),
8:01.0,D. Murray makes 3-pt jump shot from 27 ft (assist by T. Young),+3,7-8, , ,
7:44.0, , ,7-8, ,A. Caruso misses 3-pt jump shot from 25 ft,
7:41.0,Defensive rebound by T. Young, ,7-8, , ,
7:37.0,S. Bey misses 3-pt jump shot from 24 ft, ,7-8, , ,
7:34.0,Offensive rebound by C. Capela, ,7-8, , ,
7:31.0,T. Young misses 3-pt jump shot from 27 ft, ,7-8, , ,
7:28.0, , ,7-8, ,Defensive rebound by D. DeRozan,
7:06.0, , ,7-8, ,D. DeRozan misses 2-pt jump shot from 14 ft,
7:04.0,Defensive rebound by D. Murray, ,7-8, , ,
6:58.0,Turnover by D. Murray (bad pass), ,7-8, , ,
6:58.0, , ,7-8, ,Chicago full timeout,
6:58.0,B. Bogdanović enters the game for J. Johnson, ,7-8, , ,
6:58.0,S. Lundy enters the game for T. Young, ,7-8, , ,
6:58.0, , ,7-8, ,A. Dosunmu enters the game for A. Caruso,
6:47.0, , ,7-10,+2,A. Drummond makes 2-pt dunk at rim (assist by D. DeRozan),
6:29.0,S. Lundy misses 3-pt jump shot from 24 ft, ,7-10, , ,
6:27.0, , ,7-10, ,Defensive rebound by A. Dosunmu,
6:05.0, , ,7-10, ,C. White misses 2-pt jump shot from 19 ft,
6:02.0,Defensive rebound by D. Murray, ,7-10, , ,
5:55.0,Turnover by S. Lundy (lost ball; steal by A. Dosunmu), ,7-10, , ,
5:50.0, , ,7-12,+2,C. White makes 2-pt layup from 1 ft (assist by A. Dosunmu),
5:41.0,Atlanta full timeout, ,7-12, , ,
5:41.0,W. Matthews enters the game for S. Lundy, ,7-12, , ,
5:41.0, , ,7-12, ,J. Carter enters the game for D. DeRozan,
5:19.0,C. Capela misses 2-pt hook shot from 3 ft, ,7-12, , ,
5:17.0, , ,7-12, ,Defensive rebound by A. Drummond,
5:04.0, , ,7-12, ,A. Dosunmu misses 2-pt layup from 1 ft (block by D. Murray),
4:58.0, , ,7-12, ,Offensive rebound by A. Drummond,
4:58.0, , ,7-14,+2,A. Drummond makes 2-pt layup at rim,
4:49.0,D. Murray makes 2-pt jump shot from 8 ft,+2,9-14, , ,
4:39.0, , ,9-14, ,Shooting foul by W. Matthews (drawn by A. Dosunmu),
4:39.0, , ,9-15,+1,A. Dosunmu makes free throw 1 of 2,
4:39.0,O. Okongwu enters the game for C. Capela, ,9-15, , ,
4:39.0, , ,9-16,+1,A. Dosunmu makes free throw 2 of 2,
4:25.0,D. Murray misses 3-pt jump shot from 27 ft, ,9-16, , ,
4:23.0,Offensive rebound by Team, ,9-16, , ,
4:18.0,O. Okongwu misses 2-pt hook shot from 7 ft, ,9-16, , ,
4:16.0, , ,9-16, ,Defensive rebound by A. Drummond,
4:15.0, , ,9-16, ,Personal foul by B. Bogdanović (drawn by P. Williams),
4:15.0,G. Mathews enters the game for S. Bey, ,9-16, , ,
4:15.0,T. Young enters the game for D. Murray, ,9-16, , ,
4:11.0, , ,9-16, ,P. Williams misses 3-pt jump shot from 26 ft,
4:08.0,Defensive rebound by G. Mathews, ,9-16, , ,
3:56.0,Turnover by W. Matthews (bad pass), ,9-16, , ,
3:45.0, , ,9-16, ,Shooting foul by O. Okongwu (drawn by P. Williams),
3:45.0, , ,9-17,+1,P. Williams makes free throw 1 of 2,
3:45.0, , ,9-18,+1,P. Williams makes free throw 2 of 2,
3:26.0,G. Mathews makes 3-pt jump shot from 26 ft (assist by W. Matthews),+3,12-18, , ,
3:12.0, , ,12-18, ,A. Dosunmu misses 3-pt jump shot from 24 ft,
3:10.0,Defensive rebound by O. Okongwu, ,12-18, , ,
3:04.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by T. Young),+3,15-18, , ,
2:52.0, , ,15-18, ,C. White misses 3-pt jump shot from 25 ft,
2:50.0,Defensive rebound by O. Okongwu, ,15-18, , ,
2:38.0,B. Bogdanović misses 3-pt jump shot from 26 ft, ,15-18, , ,
2:35.0, , ,15-18, ,Defensive rebound by J. Carter,
2:30.0, , ,15-18, ,Shooting foul by G. Mathews (drawn by C. White),
2:30.0, , ,15-19,+1,C. White makes free throw 1 of 2,
2:30.0,J. Johnson enters the game for W. Matthews, ,15-19, , ,
2:30.0, , ,15-19, ,D. DeRozan enters the game for A. Drummond,
2:30.0, , ,15-19, ,T. Taylor enters the game for P. Williams,
2:30.0, , ,15-19, ,C. White misses free throw 2 of 2,
2:28.0,Defensive rebound by B. Bogdanović, ,15-19, , ,
2:10.0,T. Young makes 2-pt jump shot from 21 ft,+2,17-19, , ,
1:58.0, , ,17-19, ,J. Carter misses 3-pt jump shot from 22 ft,
1:55.0,Defensive rebound by O. Okongwu, ,17-19, , ,
1:43.0,J. Johnson misses 2-pt jump shot from 5 ft, ,17-19, , ,
1:42.0, , ,17-19, ,Defensive rebound by D. DeRozan,
1:27.0, , ,17-22,+3,J. Carter makes 3-pt jump shot from 24 ft (assist by C. White),
1:14.0,B. Bogdanović misses 3-pt jump shot from 26 ft, ,17-22, , ,
1:12.0, , ,17-22, ,Defensive rebound by C. White,
1:06.0, , ,17-22, ,C. White misses 2-pt jump shot from 9 ft,
1:05.0,Defensive rebound by O. Okongwu, ,17-22, , ,
0:59.0,T. Young misses 3-pt jump shot from 30 ft, ,17-22, , ,
0:55.0, , ,17-22, ,Defensive rebound by J. Carter,
0:51.0, , ,17-25,+3,J. Carter makes 3-pt jump shot from 26 ft,
0:27.0,Turnover by T. Young (bad pass; steal by D. DeRozan), ,17-25, , ,
0:05.0, , ,17-28,+3,A. Dosunmu makes 3-pt jump shot from 23 ft (assist by D. DeRozan),
0:00.0,Turnover by T. Young (bad pass; steal by A. Dosunmu), ,17-28, , ,
0:00.0, , ,17-28, ,C. White misses 3-pt jump shot from 64 ft,
0:00.0, , ,17-28, ,Offensive rebound by Team,
0:00.0,End of 1st quarter,
2nd Q,
Time,Atlanta,,Score,,Chicago,
12:00.0,Start of 2nd quarter,
11:44.0,O. Okongwu makes 3-pt jump shot from 23 ft (assist by J. Johnson),+3,20-28, , ,
11:18.0, , ,20-28, ,D. DeRozan misses 2-pt jump shot from 19 ft,
11:15.0,Defensive rebound by J. Johnson, ,20-28, , ,
11:06.0,J. Johnson makes 2-pt layup from 2 ft (assist by B. Bogdanović),+2,22-28, , ,
10:54.0, , ,22-30,+2,A. Caruso makes 2-pt jump shot from 7 ft,
10:29.0,J. Johnson misses 2-pt jump shot from 6 ft, ,22-30, , ,
10:27.0, , ,22-30, ,Defensive rebound by A. Caruso,
10:15.0, , ,22-32,+2,T. Taylor makes 2-pt layup from 2 ft (assist by A. Caruso),
10:03.0,B. Bogdanović makes 2-pt jump shot from 6 ft,+2,24-32, , ,
10:03.0,Shooting foul by T. Taylor (drawn by B. Bogdanović), ,24-32, , ,
10:03.0,B. Bogdanović makes free throw 1 of 1,+1,25-32, , ,
9:39.0, , ,25-32, ,Turnover by Team (shot clock),
9:26.0,O. Okongwu makes 2-pt dunk from 1 ft (assist by T. Young),+2,27-32, , ,
9:15.0, , ,27-32, ,Shooting foul by G. Mathews (drawn by A. Caruso),
9:15.0, , ,27-33,+1,A. Caruso makes free throw 1 of 2,
9:15.0,S. Bey enters the game for J. Johnson, ,27-33, , ,
9:15.0,D. Murray enters the game for G. Mathews, ,27-33, , ,
9:15.0, , ,27-33, ,A. Drummond enters the game for T. Taylor,
9:15.0, , ,27-34,+1,A. Caruso makes free throw 2 of 2,
9:00.0,B. Bogdanović misses 3-pt jump shot from 26 ft, ,27-34, , ,
8:57.0, , ,27-34, ,Defensive rebound by A. Drummond,
8:41.0, , ,27-34, ,Turnover by J. Carter (lost ball; steal by T. Young),
8:37.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by T. Young),+2,29-34, , ,
8:23.0, , ,29-34, ,A. Caruso misses 3-pt jump shot from 26 ft,
8:21.0,Defensive rebound by S. Bey, ,29-34, , ,
8:16.0,B. Bogdanović misses 3-pt jump shot from 29 ft, ,29-34, , ,
8:14.0,Offensive rebound by S. Bey, ,29-34, , ,
8:14.0,Personal foul by D. Terry (drawn by S. Bey), ,29-34, , ,
8:14.0,T. Forrest enters the game for T. Young, ,29-34, , ,
8:14.0, , ,29-34, ,A. Dosunmu enters the game for A. Caruso,
8:00.0,S. Bey makes 3-pt jump shot from 25 ft (assist by D. Murray),+3,32-34, , ,
7:45.0, , ,32-34, ,Personal foul by O. Okongwu (drawn by A. Drummond),
7:45.0, , ,32-34, ,P. Williams enters the game for D. DeRozan,
7:32.0, , ,32-34, ,D. Terry misses 3-pt jump shot from 22 ft,
7:29.0, , ,32-34, ,Offensive rebound by A. Drummond,
7:29.0, , ,32-36,+2,A. Drummond makes 2-pt layup at rim,
7:18.0,Shooting foul by P. Williams (drawn by D. Murray), ,32-36, , ,
7:18.0,D. Murray makes free throw 1 of 2,+1,33-36, , ,
7:18.0, , ,33-36, ,C. White enters the game for J. Carter,
7:18.0,D. Murray misses free throw 2 of 2, ,33-36, , ,
7:16.0, , ,33-36, ,Defensive rebound by A. Drummond,
7:00.0, , ,33-36, ,Turnover by D. Terry (bad pass; steal by D. Murray),
6:58.0,S. Bey makes 2-pt layup from 1 ft,+2,35-36, , ,
6:58.0, , ,35-36, ,Chicago full timeout,
6:44.0, , ,35-36, ,C. White misses 2-pt layup from 2 ft,
6:41.0, , ,35-36, ,Offensive rebound by A. Drummond,
6:41.0, , ,35-38,+2,A. Drummond makes 2-pt layup at rim,
6:27.0,Shooting foul by A. Drummond (drawn by D. Murray), ,35-38, , ,
6:27.0,D. Murray makes free throw 1 of 2,+1,36-38, , ,
6:27.0,D. Murray makes free throw 2 of 2,+1,37-38, , ,
6:10.0, , ,37-38, ,A. Dosunmu misses 3-pt jump shot from 23 ft,
6:08.0,Defensive rebound by S. Bey, ,37-38, , ,
5:54.0,D. Murray makes 2-pt layup from 2 ft,+2,39-38, , ,Lead change
5:42.0, , ,39-40,+2,A. Dosunmu makes 2-pt jump shot from 8 ft (assist by C. White),Lead change
5:30.0,B. Bogdanović misses 2-pt jump shot from 5 ft, ,39-40, , ,
5:28.0,Offensive rebound by B. Bogdanović, ,39-40, , ,
5:27.0,B. Bogdanović makes 2-pt hook shot from 4 ft,+2,41-40, , ,Lead change
5:27.0,C. Capela enters the game for T. Forrest, ,41-40, , ,
5:27.0,T. Young enters the game for O. Okongwu, ,41-40, , ,
5:27.0, , ,41-40, ,D. DeRozan enters the game for D. Terry,
5:01.0, , ,41-40, ,C. White misses 3-pt jump shot from 25 ft,
4:59.0,Defensive rebound by D. Murray, ,41-40, , ,
4:52.0,D. Murray makes 3-pt jump shot from 26 ft (assist by T. Young),+3,44-40, , ,
4:42.0, , ,44-40, ,Personal foul by D. Murray (drawn by A. Dosunmu),
4:42.0, , ,44-40, ,A. Caruso enters the game for A. Drummond,
4:23.0, , ,44-40, ,P. Williams misses 2-pt dunk from 1 ft,
4:20.0,Defensive rebound by D. Murray, ,44-40, , ,
4:13.0,Turnover by D. Murray (lost ball; steal by P. Williams), ,44-40, , ,
4:01.0, , ,44-40, ,A. Caruso misses 3-pt jump shot from 23 ft,
3:59.0,Defensive rebound by S. Bey, ,44-40, , ,
3:42.0,T. Young makes 3-pt jump shot from 31 ft,+3,47-40, , ,
3:28.0, , ,47-40, ,P. Williams misses 2-pt jump shot from 19 ft,
3:26.0,Defensive rebound by D. Murray, ,47-40, , ,
3:19.0,T. Young misses 3-pt jump shot from 34 ft, ,47-40, , ,
3:18.0,Offensive rebound by Team, ,47-40, , ,
3:18.0, , ,47-40, ,Loose ball foul by A. Dosunmu (drawn by C. Capela),
3:18.0,C. Capela makes free throw 1 of 2,+1,48-40, , ,
3:18.0, , ,48-40, ,A. Drummond enters the game for P. Williams,
3:18.0,C. Capela misses free throw 2 of 2, ,48-40, , ,
3:15.0, , ,48-40, ,Defensive rebound by A. Drummond,
3:04.0, , ,48-40, ,Shooting foul by C. Capela (drawn by D. DeRozan),
3:04.0, , ,48-41,+1,D. DeRozan makes free throw 1 of 2,
3:04.0, , ,48-42,+1,D. DeRozan makes free throw 2 of 2,
2:45.0,C. Capela makes 2-pt dunk from 1 ft (assist by T. Young),+2,50-42, , ,
2:32.0, , ,50-42, ,D. DeRozan misses 2-pt jump shot from 11 ft,
2:30.0,Defensive rebound by S. Bey, ,50-42, , ,
2:23.0,Personal foul by D. DeRozan (drawn by T. Young), ,50-42, , ,
2:23.0,Atlanta full timeout, ,50-42, , ,
2:23.0,T. Young makes free throw 1 of 2,+1,51-42, , ,
2:23.0,T. Young makes free throw 2 of 2,+1,52-42, , ,
2:08.0, , ,52-42, ,Offensive foul by C. White (drawn by S. Bey),
2:08.0, , ,52-42, ,Turnover by C. White (offensive foul),
1:55.0,C. Capela makes 2-pt dunk from 1 ft (assist by T. Young),+2,54-42, , ,
1:43.0, , ,54-44,+2,C. White makes 2-pt layup from 6 ft,
1:31.0,Turnover by T. Young (traveling), ,54-44, , ,
1:14.0, , ,54-46,+2,D. DeRozan makes 2-pt jump shot from 8 ft,
1:02.0,B. Bogdanović misses 3-pt jump shot from 25 ft, ,54-46, , ,
0:57.0, , ,54-46, ,Defensive rebound by A. Drummond,
0:57.0, , ,54-46, ,Shooting foul by D. Murray (drawn by A. Caruso),
0:57.0, , ,54-47,+1,A. Caruso makes free throw 1 of 2,
0:57.0, , ,54-48,+1,A. Caruso makes free throw 2 of 2,
0:48.0,Personal foul by A. Caruso (drawn by T. Young), ,54-48, , ,
0:48.0,T. Young makes free throw 1 of 2,+1,55-48, , ,
0:48.0,T. Young makes free throw 2 of 2,+1,56-48, , ,
0:32.0, , ,56-48, ,D. DeRozan misses 2-pt dunk at rim,
0:31.0, , ,56-48, ,Offensive rebound by A. Dosunmu,
0:24.0, , ,56-48, ,C. White misses 2-pt layup from 2 ft,
0:24.0, , ,56-48, ,Offensive rebound by A. Drummond,
0:24.0, , ,56-50,+2,A. Drummond makes 2-pt layup at rim,
0:00.0,D. Murray misses 3-pt jump shot from 26 ft, ,56-50, , ,
0:00.0,Offensive rebound by Team, ,56-50, , ,
0:00.0,Turnover by Team (shot clock), ,56-50, , ,
0:00.0,End of 2nd quarter,
3rd Q,
Time,Atlanta,,Score,,Chicago,
12:00.0,Start of 3rd quarter,
11:45.0,T. Young makes 3-pt jump shot from 26 ft (assist by D. Murray),+3,59-50, , ,
11:25.0, , ,59-50, ,Shooting foul by C. Capela (drawn by A. Drummond),
11:25.0, , ,59-51,+1,A. Drummond makes free throw 1 of 2,
