A,B,C,D,E,F,Event
1st Q
Time,Oklahoma City,,Score,,Atlanta,
12:00.0,Jump ball: C. Holmgren vs. C. Capela (T. Young gains possession),
11:45.0, , ,0-3,+3,S. Bey makes 3-pt jump shot from 24 ft (assist by D. Murray),
11:31.0,J. Williams misses 2-pt jump shot from 17 ft, ,0-3, , ,
11:28.0,Offensive rebound by L. Dort, ,0-3, , ,
11:26.0,S. Gilgeous-Alexander misses 3-pt jump shot from 23 ft, ,0-3, , ,
11:26.0, , ,0-3, ,Defensive rebound by D. Murray,
11:10.0, , ,0-3, ,C. Capela misses 2-pt jump shot from 3 ft,
11:07.0,Defensive rebound by S. Gilgeous-Alexander, ,0-3, , ,
11:04.0,S. Gilgeous-Alexander misses 2-pt layup from 1 ft (block by C. Capela), ,0-3, , ,
11:03.0, , ,0-3, ,Defensive rebound by J. Johnson,
10:59.0, , ,0-3, ,S. Bey misses 3-pt jump shot from 25 ft,
10:58.0,Defensive rebound by C. Holmgren, ,0-3, , ,
10:55.0,Turnover by C. Holmgren (lost ball; steal by J. Johnson), ,0-3, , ,
10:51.0, , ,0-3, ,T. Young misses 3-pt jump shot from 26 ft,
10:49.0,Defensive rebound by C. Holmgren, ,0-3, , ,
10:29.0,J. Williams misses 2-pt jump shot from 13 ft, ,0-3, , ,
10:24.0, , ,0-3, ,Defensive rebound by D. Murray,
10:15.0, , ,0-5,+2,D. Murray makes 2-pt jump shot from 18 ft,
10:04.0,L. Dort misses 2-pt jump shot from 8 ft, ,0-5, , ,
10:00.0, , ,0-5, ,Defensive rebound by J. Johnson,
9:57.0, , ,0-5, ,J. Johnson misses 2-pt layup from 1 ft,
9:56.0, , ,0-5, ,Offensive rebound by C. Capela,
9:56.0, , ,0-7,+2,C. Capela makes 2-pt dunk at rim,
9:56.0,Oklahoma City full timeout, ,0-7, , ,
9:44.0,Turnover by S. Gilgeous-Alexander (bad pass; steal by T. Young), ,0-7, , ,
9:43.0,Violation by Team (kicked ball), ,0-7, , ,
9:27.0, , ,0-7, ,S. Bey misses 2-pt layup from 4 ft,
9:25.0, , ,0-7, ,Offensive rebound by C. Capela,
9:25.0, , ,0-7, ,C. Capela misses 2-pt hook shot from 10 ft,
