A,B,C,D,E,F,Event
1st Q
Time,Chicago,,Score,,Atlanta,
12:00.0,Jump ball: N. Vučević vs. O. Okongwu (C. White gains possession),
11:47.0,A. Dosunmu makes 2-pt layup from 1 ft (assist by D. DeRozan),+2,2-0, , ,
11:29.0, , ,2-0, ,D. Murray misses 3-pt jump shot from 25 ft,
11:27.0,Defensive rebound by D. DeRozan, ,2-0, , ,
11:16.0,A. Dosunmu misses 2-pt jump shot from 12 ft, ,2-0, , ,
11:13.0, , ,2-0, ,Defensive rebound by J. Johnson,
10:59.0, , ,2-0, ,T. Young misses 2-pt jump shot from 10 ft,
10:56.0,Defensive rebound by T. Craig, ,2-0, , ,
10:43.0,T. Craig misses 3-pt jump shot from 23 ft, ,2-0, , ,
10:39.0, , ,2-0, ,Defensive rebound by T. Young,
10:28.0, , ,2-2,+2,S. Bey makes 2-pt jump shot from 8 ft (assist by D. Murray),Tie
10:03.0,T. Craig makes 2-pt layup from 2 ft (assist by N. Vučević),+2,4-2, , ,
9:53.0, , ,4-2, ,J. Johnson misses 2-pt layup from 2 ft,
9:50.0,Defensive rebound by A. Dosunmu, ,4-2, , ,
9:41.0,N. Vučević misses 2-pt hook shot from 10 ft, ,4-2, , ,
9:37.0, , ,4-2, ,Defensive rebound by J. Johnson,
9:23.0, , ,4-2, ,Personal foul by D. DeRozan (drawn by T. Young),
9:17.0, , ,4-2, ,D. Murray misses 2-pt jump shot from 3 ft,
9:15.0,Defensive rebound by N. Vučević, ,4-2, , ,
9:01.0,A. Dosunmu makes 2-pt layup from 1 ft (assist by T. Craig),+2,6-2, , ,
8:50.0, , ,6-4,+2,O. Okongwu makes 2-pt layup from 1 ft (assist by T. Young),
8:32.0,C. White misses 2-pt jump shot from 16 ft, ,6-4, , ,
8:29.0, , ,6-4, ,Defensive rebound by O. Okongwu,
8:25.0, , ,6-6,+2,J. Johnson makes 2-pt dunk from 1 ft (assist by T. Young),Tie
8:10.0,N. Vučević makes 2-pt hook shot from 10 ft (assist by T. Craig),+2,8-6, , ,
7:59.0,Violation by Team (kicked ball), ,8-6, , ,
7:52.0, , ,8-8,+2,S. Bey makes 2-pt layup at rim (assist by O. Okongwu),Tie
7:32.0,T. Craig makes 3-pt jump shot from 23 ft (assist by C. White),+3,11-8, , ,
7:16.0, , ,11-8, ,S. Bey misses 3-pt jump shot from 26 ft,
7:13.0, , ,11-8, ,Offensive rebound by O. Okongwu,
7:06.0, , ,11-8, ,O. Okongwu misses 2-pt dunk from 4 ft,
7:06.0, , ,11-8, ,Offensive rebound by O. Okongwu,
7:05.0, , ,11-10,+2,O. Okongwu makes 2-pt layup from 2 ft,
6:40.0,N. Vučević misses 2-pt jump shot from 9 ft, ,11-10, , ,
6:38.0, , ,11-10, ,Defensive rebound by S. Bey,
6:30.0, , ,11-13,+3,D. Murray makes 3-pt jump shot from 23 ft (assist by T. Young),Lead change
6:14.0,C. White misses 3-pt jump shot from 23 ft, ,11-13, , ,
6:11.0, , ,11-13, ,Defensive rebound by O. Okongwu,
6:01.0, , ,11-15,+2,S. Bey makes 2-pt layup from 4 ft (assist by D. Murray),
5:49.0,N. Vučević misses 2-pt hook shot from 8 ft, ,11-15, , ,
5:43.0, , ,11-15, ,Defensive rebound by O. Okongwu,
5:40.0, , ,11-18,+3,T. Young makes 3-pt jump shot from 26 ft (assist by S. Bey),
5:39.0,Chicago full timeout, ,11-18, , ,
5:39.0,A. Drummond enters the game for D. DeRozan, ,11-18, , ,
5:39.0,J. Phillips enters the game for A. Dosunmu, ,11-18, , ,
5:39.0, , ,11-18, ,B. Bogdanović enters the game for J. Johnson,
5:39.0, , ,11-18, ,D. Hunter enters the game for T. Young,
5:19.0,A. Drummond makes 2-pt hook shot from 7 ft (assist by T. Craig),+2,13-18, , ,
5:18.0,Violation by Team (delay of game), ,13-18, , ,
5:07.0, , ,13-18, ,S. Bey misses 3-pt jump shot from 25 ft,
5:04.0, , ,13-18, ,Offensive rebound by S. Bey,
5:01.0, , ,13-18, ,S. Bey misses 2-pt layup from 4 ft,
4:59.0,Defensive rebound by A. Drummond, ,13-18, , ,
4:50.0,C. White misses 2-pt jump shot from 8 ft, ,13-18, , ,
4:47.0, , ,13-18, ,Defensive rebound by S. Bey,
4:44.0, , ,13-20,+2,D. Murray makes 2-pt layup from 2 ft,
4:44.0, , ,13-20, ,Shooting foul by T. Craig (drawn by D. Murray),
4:44.0,A. Dosunmu enters the game for C. White, ,13-20, , ,
4:44.0, , ,13-20, ,D. Murray misses free throw 1 of 1,
4:41.0, , ,13-20, ,Offensive rebound by O. Okongwu,
4:34.0, , ,13-23,+3,D. Hunter makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),
4:21.0,Turnover by A. Dosunmu (bad pass), ,13-23, , ,
4:21.0,J. Carter enters the game for T. Craig, ,13-23, , ,
4:08.0, , ,13-23, ,D. Murray misses 3-pt jump shot from 26 ft,
4:05.0,Defensive rebound by N. Vučević, ,13-23, , ,
3:54.0,A. Drummond misses 2-pt jump shot from 8 ft (block by O. Okongwu), ,13-23, , ,
3:52.0, , ,13-23, ,Defensive rebound by D. Murray,
3:48.0, , ,13-23, ,S. Bey misses 3-pt jump shot from 26 ft,
3:45.0,Defensive rebound by A. Drummond, ,13-23, , ,
3:37.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by A. Dosunmu),+3,16-23, , ,
3:23.0, , ,16-23, ,Shooting foul by J. Phillips (drawn by D. Hunter),
3:23.0, , ,16-24,+1,D. Hunter makes free throw 1 of 3,
