A,B,C,D,E,F,Event
1st Q
Time,Atlanta,,Score,,Toronto,
12:00.0,Jump ball: C. Capela vs. J. Poeltl (D. Schröder gains possession),
11:38.0, , ,0-2,+2,J. Poeltl makes 2-pt layup from 1 ft (assist by O. Anunoby),
11:19.0,T. Young misses 2-pt jump shot from 11 ft, ,0-2, , ,
11:17.0,Offensive rebound by C. Capela, ,0-2, , ,
11:15.0,T. Young misses 3-pt jump shot from 22 ft, ,0-2, , ,
11:12.0, , ,0-2, ,Defensive rebound by O. Anunoby,
11:03.0, , ,0-2, ,Personal foul by D. Murray (drawn by J. Poeltl),
10:54.0, , ,0-5,+3,S. Barnes makes 3-pt jump shot from 24 ft (assist by O. Anunoby),
10:30.0,D. Murray misses 3-pt jump shot from 26 ft, ,0-5, , ,
10:25.0, , ,0-5, ,Defensive rebound by D. Schröder,
10:14.0, , ,0-5, ,S. Barnes misses 3-pt jump shot from 23 ft,
10:12.0,Defensive rebound by T. Young, ,0-5, , ,
10:03.0,D. Murray misses 2-pt layup from 2 ft, ,0-5, , ,
10:01.0,Offensive rebound by S. Bey, ,0-5, , ,
9:58.0,C. Capela makes 2-pt hook shot from 5 ft (assist by S. Bey),+2,2-5, , ,
9:45.0, , ,2-5, ,Turnover by O. Anunoby (traveling),
9:28.0,C. Capela makes 2-pt hook shot from 3 ft (assist by D. Murray),+2,4-5, , ,
9:20.0, , ,4-7,+2,S. Barnes makes 2-pt jump shot from 6 ft (assist by D. Schröder),
9:05.0,D. Murray makes 3-pt jump shot from 25 ft (assist by T. Young),+3,7-7, , ,Tie
8:51.0, , ,7-7, ,S. Barnes misses 3-pt jump shot from 23 ft,
8:48.0,Defensive rebound by D. Murray, ,7-7, , ,
8:35.0,D. Murray misses 3-pt jump shot from 24 ft, ,7-7, , ,
8:32.0,Offensive rebound by C. Capela, ,7-7, , ,
8:24.0,S. Bey misses 2-pt layup from 3 ft, ,7-7, , ,
8:22.0, , ,7-7, ,Defensive rebound by J. Poeltl,
8:17.0, , ,7-7, ,D. Schröder misses 3-pt jump shot from 23 ft,
8:14.0, , ,7-7, ,Offensive rebound by S. Barnes,
8:12.0, , ,7-10,+3,O. Anunoby makes 3-pt jump shot from 27 ft (assist by S. Barnes),
7:58.0,Turnover by T. Young (bad pass), ,7-10, , ,
7:44.0, , ,7-12,+2,J. Poeltl makes 2-pt layup at rim (assist by S. Barnes),
7:22.0,C. Capela makes 2-pt dunk from 1 ft (assist by T. Young),+2,9-12, , ,
7:10.0, , ,9-12, ,O. Anunoby misses 3-pt jump shot from 26 ft,
7:07.0,Defensive rebound by O. Okongwu, ,9-12, , ,
6:58.0,Turnover by T. Young (lost ball; steal by D. Schröder), ,9-12, , ,
6:55.0, , ,9-12, ,Turnover by D. Schröder (bad pass),
6:55.0, , ,9-12, ,Toronto full timeout,
6:55.0,B. Bogdanović enters the game for O. Okongwu, ,9-12, , ,
6:55.0,T. Forrest enters the game for T. Young, ,9-12, , ,
6:55.0, , ,9-12, ,M. Flynn enters the game for D. Schröder,
6:32.0,C. Capela makes 2-pt hook shot from 3 ft (assist by B. Bogdanović),+2,11-12, , ,
6:14.0, , ,11-12, ,Turnover by S. Barnes (lost ball; steal by T. Forrest),
6:10.0,D. Murray makes 2-pt layup from 2 ft (assist by S. Bey),+2,13-12, , ,Lead change
5:54.0, , ,13-12, ,S. Barnes misses 2-pt jump shot from 6 ft,
5:52.0,Defensive rebound by C. Capela, ,13-12, , ,
5:42.0,B. Bogdanović misses 2-pt jump shot from 16 ft, ,13-12, , ,
5:39.0,Offensive rebound by S. Bey, ,13-12, , ,
5:36.0,T. Forrest misses 2-pt jump shot from 4 ft, ,13-12, , ,
5:34.0, , ,13-12, ,Defensive rebound by S. Barnes,
5:31.0, , ,13-12, ,Shooting foul by T. Forrest (drawn by S. Barnes),
5:31.0, , ,13-13,+1,S. Barnes makes free throw 1 of 2,Tie
5:31.0,G. Mathews enters the game for S. Bey, ,13-13, , ,
5:31.0, , ,13-13, ,S. Barnes misses free throw 2 of 2,
5:29.0,Defensive rebound by C. Capela, ,13-13, , ,
5:27.0,Personal foul by M. Flynn (drawn by D. Murray), ,13-13, , ,
5:27.0, , ,13-13, ,G. Trent enters the game for S. Barnes,
5:16.0,B. Bogdanović makes 2-pt jump shot from 23 ft (assist by D. Murray),+2,15-13, , ,
4:58.0, , ,15-13, ,P. Siakam misses 2-pt jump shot from 16 ft,
4:55.0,Defensive rebound by C. Capela, ,15-13, , ,
4:47.0,B. Bogdanović misses 3-pt jump shot from 28 ft, ,15-13, , ,
4:44.0, , ,15-13, ,Defensive rebound by P. Siakam,
4:38.0, , ,15-15,+2,J. Poeltl makes 2-pt hook shot from 5 ft (assist by O. Anunoby),Tie
4:21.0,C. Capela makes 2-pt hook shot from 5 ft (assist by D. Murray),+2,17-15, , ,
4:00.0, , ,17-15, ,P. Siakam misses 2-pt jump shot from 8 ft,
3:58.0,Defensive rebound by T. Forrest, ,17-15, , ,
3:55.0,T. Forrest misses 2-pt layup from 4 ft, ,17-15, , ,
3:53.0, , ,17-15, ,Defensive rebound by G. Trent,
3:51.0, , ,17-17,+2,P. Siakam makes 2-pt layup from 1 ft (assist by G. Trent),Tie
3:33.0,D. Murray makes 2-pt jump shot from 7 ft,+2,19-17, , ,
3:12.0, , ,19-19,+2,J. Poeltl makes 2-pt jump shot from 11 ft (assist by M. Flynn),Tie
2:47.0,D. Murray misses 2-pt jump shot from 8 ft, ,19-19, , ,
2:46.0, , ,19-19, ,Defensive rebound by Team,
2:46.0,Atlanta full timeout, ,19-19, , ,
2:46.0,Instant Replay, ,19-19, , ,
2:46.0,S. Bey enters the game for C. Capela, ,19-19, , ,
2:46.0,O. Okongwu enters the game for T. Forrest, ,19-19, , ,
2:46.0,T. Young enters the game for D. Murray, ,19-19, , ,
2:46.0, , ,19-19, ,P. Achiuwa enters the game for O. Anunoby,
2:46.0, , ,19-19, ,D. Schröder enters the game for J. Poeltl,
2:29.0, , ,19-19, ,Offensive foul by P. Siakam (drawn by G. Mathews),
2:29.0, , ,19-19, ,Turnover by P. Siakam (offensive foul),
2:12.0,T. Young misses 2-pt layup from 3 ft, ,19-19, , ,
2:09.0, , ,19-19, ,Defensive rebound by M. Flynn,
1:57.0, , ,19-19, ,P. Siakam misses 3-pt jump shot from 27 ft,
1:54.0,Defensive rebound by O. Okongwu, ,19-19, , ,
1:49.0,B. Bogdanović misses 3-pt jump shot from 26 ft (block by M. Flynn), ,19-19, , ,
1:45.0, , ,19-19, ,Defensive rebound by G. Trent,
1:39.0, , ,19-19, ,P. Achiuwa misses 2-pt layup from 5 ft (block by O. Okongwu),
1:37.0,Defensive rebound by O. Okongwu, ,19-19, , ,
1:23.0,Personal foul by M. Flynn (drawn by G. Mathews), ,19-19, , ,
1:23.0, , ,19-19, ,S. Barnes enters the game for P. Siakam,
1:18.0,Shooting foul by P. Achiuwa (drawn by T. Young), ,19-19, , ,
1:18.0,T. Young makes free throw 1 of 2,+1,20-19, , ,
1:18.0,T. Young misses free throw 2 of 2, ,20-19, , ,
1:16.0, , ,20-19, ,Defensive rebound by S. Barnes,
1:09.0, , ,20-22,+3,M. Flynn makes 3-pt jump shot from 23 ft (assist by P. Achiuwa),Lead change
