A,B,C,D,E,F,Event
1st Q
Time,Atlanta,,Score,,Milwaukee,
12:00.0,Jump ball: C. Capela vs. B. Lopez (G. Antetokounmpo gains possession),
11:42.0, , ,0-0, ,B. Lopez misses 2-pt jump shot from 16 ft,
11:39.0,Defensive rebound by C. Capela, ,0-0, , ,
11:23.0,D. Murray misses 3-pt jump shot from 29 ft, ,0-0, , ,
11:20.0, , ,0-0, ,Defensive rebound by J. Crowder,
11:12.0, , ,0-0, ,G. Antetokounmpo misses 2-pt layup from 2 ft,
11:12.0,Defensive rebound by C. Capela, ,0-0, , ,
11:04.0,C. Capela misses 2-pt dunk from 5 ft, ,0-0, , ,
11:03.0,Offensive rebound by J. Johnson, ,0-0, , ,
11:02.0,J. Johnson makes 2-pt layup from 3 ft,+2,2-0, , ,
10:48.0, , ,2-0, ,Turnover by D. Lillard (bad pass; steal by T. Young),
10:44.0,T. Young makes 2-pt layup from 3 ft,+2,4-0, , ,
10:21.0, , ,4-2,+2,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by B. Lopez),
10:04.0,C. Capela misses 2-pt jump shot from 10 ft, ,4-2, , ,
10:00.0, , ,4-2, ,Defensive rebound by B. Lopez,
9:56.0, , ,4-2, ,Turnover by D. Lillard (lost ball; steal by D. Hunter),
9:52.0,D. Hunter makes 3-pt jump shot from 28 ft,+3,7-2, , ,
9:36.0, , ,7-2, ,B. Lopez misses 3-pt jump shot from 25 ft,
9:36.0, , ,7-2, ,Offensive rebound by G. Antetokounmpo,
9:33.0, , ,7-2, ,Shooting foul by J. Johnson (drawn by G. Antetokounmpo),
9:33.0, , ,7-2, ,G. Antetokounmpo misses free throw 1 of 2,
9:33.0, , ,7-2, ,Offensive rebound by Team,
9:33.0, , ,7-3,+1,G. Antetokounmpo makes free throw 2 of 2,
9:21.0,C. Capela makes 2-pt dunk from 3 ft (assist by T. Young),+2,9-3, , ,
9:08.0, , ,9-3, ,G. Antetokounmpo misses 2-pt jump shot from 13 ft,
9:04.0,Defensive rebound by C. Capela, ,9-3, , ,
9:00.0,D. Murray misses 3-pt jump shot from 28 ft, ,9-3, , ,
8:57.0, , ,9-3, ,Defensive rebound by D. Lillard,
8:52.0, , ,9-3, ,D. Lillard misses 3-pt jump shot from 31 ft,
8:52.0,Defensive rebound by T. Young, ,9-3, , ,
8:37.0,T. Young misses 3-pt jump shot from 33 ft, ,9-3, , ,
8:34.0, , ,9-3, ,Defensive rebound by G. Antetokounmpo,
8:25.0, , ,9-3, ,G. Antetokounmpo misses 3-pt jump shot from 27 ft,
8:22.0,Defensive rebound by J. Johnson, ,9-3, , ,
8:12.0,J. Johnson makes 3-pt jump shot from 28 ft (assist by T. Young),+3,12-3, , ,
8:11.0, , ,12-3, ,Milwaukee full timeout,
7:55.0, , ,12-3, ,Turnover by D. Lillard (lost ball; steal by C. Capela),
