A,B,C,D,E,F,Event
1st Q
Time,Washington,,Score,,Atlanta,
12:00.0,Jump ball: M. Muscala vs. C. Capela (D. Hunter gains possession),
11:43.0, , ,0-3,+3,D. Murray makes 3-pt jump shot from 26 ft (assist by T. Young),
11:23.0,Personal foul by D. Murray (drawn by J. Poole), ,0-3, , ,
11:11.0,D. Avdija makes 3-pt jump shot from 23 ft (assist by K. Kuzma),+3,3-3, , ,Tie
10:57.0, , ,3-5,+2,T. Young makes 2-pt layup from 4 ft (assist by D. Murray),
10:44.0,K. Kuzma makes 2-pt layup from 1 ft,+2,5-5, , ,Tie
10:18.0, , ,5-5, ,D. Hunter misses 3-pt jump shot from 25 ft,
10:15.0,Defensive rebound by K. Kuzma, ,5-5, , ,
10:03.0,K. Kuzma makes 2-pt layup from 1 ft (assist by M. Muscala),+2,7-5, , ,Lead change
9:52.0, , ,7-5, ,Turnover by D. Murray (bad pass),
9:37.0,T. Jones misses 3-pt jump shot from 25 ft, ,7-5, , ,
9:31.0,Offensive rebound by D. Avdija, ,7-5, , ,
9:31.0,D. Avdija misses 2-pt layup at rim, ,7-5, , ,
9:31.0, , ,7-5, ,Defensive rebound by D. Hunter,
9:28.0, , ,7-5, ,Turnover by D. Hunter (step out of bounds),
9:17.0,Turnover by D. Avdija (traveling), ,7-5, , ,
9:04.0, , ,7-5, ,D. Hunter misses 2-pt layup from 3 ft,
9:01.0,Defensive rebound by K. Kuzma, ,7-5, , ,
8:52.0,K. Kuzma misses 3-pt jump shot from 25 ft, ,7-5, , ,
8:49.0,Offensive rebound by D. Avdija, ,7-5, , ,
8:47.0,M. Muscala misses 2-pt jump shot from 11 ft, ,7-5, , ,
8:43.0, , ,7-5, ,Defensive rebound by C. Capela,
8:36.0, , ,7-7,+2,T. Young makes 2-pt jump shot from 10 ft,Tie
8:21.0,J. Poole makes 3-pt jump shot from 27 ft (assist by D. Avdija),+3,10-7, , ,
8:12.0, , ,10-7, ,D. Hunter misses 3-pt jump shot from 25 ft,
8:10.0,Defensive rebound by D. Avdija, ,10-7, , ,
8:02.0,K. Kuzma makes 2-pt layup from 1 ft (assist by D. Avdija),+2,12-7, , ,
8:02.0, , ,12-7, ,Atlanta full timeout,
7:51.0, , ,12-7, ,D. Hunter misses 2-pt layup from 3 ft,
7:48.0,Defensive rebound by K. Kuzma, ,12-7, , ,
7:43.0,J. Poole makes 2-pt layup from 1 ft (assist by K. Kuzma),+2,14-7, , ,
7:28.0, , ,14-10,+3,S. Bey makes 3-pt jump shot from 22 ft (assist by D. Murray),
7:15.0,Personal foul by D. Hunter (drawn by K. Kuzma), ,14-10, , ,
7:08.0,J. Poole misses 3-pt jump shot from 23 ft, ,14-10, , ,
7:05.0,Offensive rebound by M. Muscala, ,14-10, , ,
7:02.0,J. Poole makes 3-pt jump shot from 23 ft (assist by K. Kuzma),+3,17-10, , ,
6:48.0, , ,17-12,+2,T. Young makes 2-pt jump shot from 11 ft,
6:39.0,Turnover by K. Kuzma (traveling), ,17-12, , ,
6:39.0, , ,17-12, ,B. Bogdanović enters the game for S. Bey,
6:39.0, , ,17-12, ,J. Johnson enters the game for T. Young,
6:29.0, , ,17-12, ,Turnover by D. Hunter (traveling),
6:29.0,C. Kispert enters the game for K. Kuzma, ,17-12, , ,
6:17.0,J. Poole misses 3-pt jump shot from 23 ft, ,17-12, , ,
6:14.0, , ,17-12, ,Defensive rebound by J. Johnson,
6:08.0, , ,17-12, ,Turnover by J. Johnson (lost ball; steal by J. Poole),
6:01.0,J. Poole makes 2-pt layup from 1 ft,+2,19-12, , ,
5:51.0, , ,19-12, ,D. Hunter misses 3-pt jump shot from 23 ft,
5:48.0,Defensive rebound by M. Muscala, ,19-12, , ,
5:29.0,D. Avdija misses 3-pt jump shot from 26 ft, ,19-12, , ,
5:26.0, , ,19-12, ,Defensive rebound by C. Capela,
5:20.0, , ,19-12, ,D. Murray misses 3-pt jump shot from 26 ft,
5:19.0,Defensive rebound by Team, ,19-12, , ,
5:19.0, , ,19-12, ,Loose ball foul by D. Hunter (drawn by J. Poole),
5:19.0,B. Coulibaly enters the game for D. Avdija, ,19-12, , ,
5:19.0, , ,19-12, ,A. Griffin enters the game for C. Capela,
5:19.0, , ,19-12, ,O. Okongwu enters the game for D. Hunter,
5:04.0,T. Jones misses 3-pt jump shot from 23 ft, ,19-12, , ,
5:00.0, , ,19-12, ,Defensive rebound by B. Bogdanović,
4:57.0, , ,19-12, ,A. Griffin misses 3-pt jump shot from 26 ft,
4:55.0,Defensive rebound by T. Jones, ,19-12, , ,
4:51.0,T. Jones misses 3-pt jump shot from 25 ft, ,19-12, , ,
4:48.0, , ,19-12, ,Defensive rebound by J. Johnson,
4:43.0, , ,19-14,+2,D. Murray makes 2-pt layup from 5 ft (assist by J. Johnson),
4:29.0,T. Jones makes 2-pt jump shot from 7 ft (assist by J. Poole),+2,21-14, , ,
4:16.0, , ,21-16,+2,B. Bogdanović makes 2-pt jump shot from 18 ft (assist by O. Okongwu),
3:59.0,Turnover by M. Muscala (bad pass; steal by B. Bogdanović), ,21-16, , ,
3:56.0, , ,21-18,+2,B. Bogdanović makes 2-pt layup from 3 ft,
3:56.0, , ,21-18, ,Shooting foul by C. Kispert (drawn by B. Bogdanović),
3:56.0,D. Gallinari enters the game for T. Jones, ,21-18, , ,
3:56.0,D. Wright enters the game for M. Muscala, ,21-18, , ,
3:56.0, , ,21-18, ,T. Young enters the game for D. Murray,
3:56.0, , ,21-19,+1,B. Bogdanović makes free throw 1 of 1,
3:44.0,J. Poole misses 2-pt jump shot from 8 ft, ,21-19, , ,
3:41.0, , ,21-19, ,Defensive rebound by O. Okongwu,
3:37.0, , ,21-19, ,J. Johnson misses 2-pt layup from 5 ft,
3:36.0, , ,21-19, ,Offensive rebound by J. Johnson,
3:35.0, , ,21-19, ,J. Johnson misses 2-pt layup from 4 ft,
3:34.0,Defensive rebound by D. Gallinari, ,21-19, , ,
3:23.0,D. Gallinari makes 2-pt jump shot from 13 ft,+2,23-19, , ,
3:08.0, , ,23-19, ,T. Young misses 3-pt jump shot from 26 ft,
3:05.0,Defensive rebound by D. Wright, ,23-19, , ,
2:47.0,C. Kispert misses 3-pt jump shot from 26 ft, ,23-19, , ,
2:44.0, , ,23-19, ,Defensive rebound by O. Okongwu,
2:40.0, , ,23-19, ,Personal foul by J. Poole (drawn by T. Young),
2:40.0,Washington full timeout, ,23-19, , ,
2:40.0,K. Kuzma enters the game for J. Poole, ,23-19, , ,
2:31.0, , ,23-19, ,B. Bogdanović misses 2-pt jump shot from 16 ft,
2:27.0, , ,23-19, ,Offensive rebound by J. Johnson,
2:27.0, , ,23-21,+2,J. Johnson makes 2-pt layup at rim,
2:11.0,C. Kispert misses 3-pt jump shot from 26 ft, ,23-21, , ,
2:09.0, , ,23-21, ,Defensive rebound by J. Johnson,
2:05.0, , ,23-21, ,B. Bogdanović misses 3-pt jump shot from 26 ft,
2:03.0, , ,23-21, ,Offensive rebound by Team,
2:01.0, , ,23-23,+2,B. Bogdanović makes 2-pt layup from 2 ft (assist by J. Johnson),Tie
1:40.0,K. Kuzma misses 2-pt jump shot from 15 ft, ,23-23, , ,
1:37.0, , ,23-23, ,Defensive rebound by B. Bogdanović,
1:34.0, , ,23-25,+2,T. Young makes 2-pt jump shot from 12 ft,Lead change
1:14.0,D. Gallinari makes 2-pt layup from 2 ft (assist by C. Kispert),+2,25-25, , ,Tie
1:00.0, , ,25-25, ,T. Young misses 2-pt jump shot from 12 ft,
