A,B,C,D,E,F,Event
1st Q
Time,Atlanta,,Score,,Brooklyn,
12:00.0,Jump ball: C. Capela vs. N. Claxton (D. Schröder gains possession),
11:44.0, , ,0-3,+3,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by D. Schröder),
11:21.0,B. Bogdanović misses 2-pt jump shot from 19 ft, ,0-3, , ,
11:18.0, , ,0-3, ,Defensive rebound by D. Finney-Smith,
11:01.0, , ,0-6,+3,C. Johnson makes 3-pt jump shot from 27 ft (assist by M. Bridges),
10:40.0,D. Murray makes 2-pt layup from 2 ft,+2,2-6, , ,
10:23.0, , ,2-6, ,N. Claxton misses 2-pt layup from 5 ft (block by C. Capela),
10:20.0,Defensive rebound by B. Bogdanović, ,2-6, , ,
10:15.0,D. Murray misses 2-pt layup from 4 ft, ,2-6, , ,
10:13.0,Offensive rebound by C. Capela, ,2-6, , ,
10:13.0,Turnover by C. Capela (lost ball; steal by M. Bridges), ,2-6, , ,
10:03.0, , ,2-9,+3,C. Johnson makes 3-pt jump shot from 23 ft (assist by N. Claxton),
9:44.0,C. Capela makes 2-pt dunk from 1 ft (assist by B. Bogdanović),+2,4-9, , ,
9:27.0, , ,4-12,+3,C. Johnson makes 3-pt jump shot from 24 ft (assist by D. Schröder),
9:13.0,J. Johnson misses 2-pt jump shot from 4 ft, ,4-12, , ,
9:13.0, , ,4-12, ,Defensive rebound by Team,
8:53.0, , ,4-12, ,D. Schröder misses 3-pt jump shot from 27 ft,
8:50.0,Defensive rebound by S. Bey, ,4-12, , ,
8:40.0,S. Bey misses 2-pt jump shot from 5 ft, ,4-12, , ,
8:37.0,Offensive rebound by C. Capela, ,4-12, , ,
8:36.0,Turnover by C. Capela (lost ball; steal by C. Johnson), ,4-12, , ,
8:35.0, , ,4-12, ,Shooting foul by B. Bogdanović (drawn by C. Johnson),
8:35.0, , ,4-13,+1,C. Johnson makes free throw 1 of 2,
8:35.0, , ,4-13, ,C. Johnson misses free throw 2 of 2,
8:32.0, , ,4-13, ,Offensive rebound by N. Claxton,
8:30.0, , ,4-13, ,C. Johnson misses 3-pt jump shot from 26 ft,
8:27.0, , ,4-13, ,Offensive rebound by M. Bridges,
8:25.0, , ,4-15,+2,M. Bridges makes 2-pt jump shot from 16 ft,
7:59.0,D. Murray misses 3-pt jump shot from 24 ft (block by M. Bridges), ,4-15, , ,
7:59.0,Offensive rebound by Team, ,4-15, , ,
7:59.0,Turnover by Team (shot clock), ,4-15, , ,
7:48.0, , ,4-15, ,C. Johnson misses 2-pt layup from 2 ft (block by C. Capela),
7:46.0,Defensive rebound by S. Bey, ,4-15, , ,
7:28.0,J. Johnson misses 2-pt jump shot from 10 ft, ,4-15, , ,
7:26.0, , ,4-15, ,Defensive rebound by D. Schröder,
7:17.0, , ,4-18,+3,M. Bridges makes 3-pt jump shot from 26 ft (assist by D. Schröder),
7:16.0,Atlanta full timeout, ,4-18, , ,
7:16.0,D. Hunter enters the game for B. Bogdanović, ,4-18, , ,
7:16.0,G. Mathews enters the game for J. Johnson, ,4-18, , ,
7:04.0,Flagrant foul type 1 by N. Claxton (drawn by S. Bey), ,4-18, , ,
7:04.0,Instant Replay (Request: Ruling Stands), ,4-18, , ,
7:04.0, , ,4-18, ,L. Walker enters the game for C. Johnson,
7:04.0,S. Bey makes flagrant free throw 1 of 2,+1,5-18, , ,
7:04.0,S. Bey makes flagrant free throw 2 of 2,+1,6-18, , ,
6:52.0,D. Hunter misses 2-pt jump shot from 7 ft, ,6-18, , ,
6:51.0, , ,6-18, ,Defensive rebound by M. Bridges,
6:38.0, , ,6-18, ,Turnover by D. Finney-Smith (bad pass; steal by D. Hunter),
6:34.0,Turnover by C. Capela (bad pass), ,6-18, , ,
6:23.0, , ,6-18, ,D. Finney-Smith misses 3-pt jump shot from 26 ft,
6:19.0,Defensive rebound by G. Mathews, ,6-18, , ,
6:07.0,G. Mathews misses 3-pt jump shot from 26 ft, ,6-18, , ,
6:06.0,Offensive rebound by G. Mathews, ,6-18, , ,
6:06.0,G. Mathews misses 2-pt jump shot from 13 ft, ,6-18, , ,
6:04.0, , ,6-18, ,Defensive rebound by N. Claxton,
5:49.0, , ,6-18, ,M. Bridges misses 3-pt jump shot from 23 ft,
5:45.0,Defensive rebound by C. Capela, ,6-18, , ,
5:33.0,D. Murray makes 2-pt jump shot from 13 ft,+2,8-18, , ,
5:23.0, , ,8-18, ,N. Claxton misses 2-pt layup from 2 ft (block by C. Capela),
5:23.0, , ,8-18, ,Offensive rebound by Team,
5:23.0,B. Fernando enters the game for C. Capela, ,8-18, , ,
5:23.0, , ,8-18, ,D. Sharpe enters the game for N. Claxton,
5:16.0, , ,8-18, ,Turnover by D. Sharpe (bad pass; steal by B. Fernando),
5:12.0,S. Bey misses 2-pt layup from 3 ft, ,8-18, , ,
5:11.0,Offensive rebound by B. Fernando, ,8-18, , ,
5:11.0,B. Fernando misses 2-pt layup at rim, ,8-18, , ,
5:11.0,Offensive rebound by Team, ,8-18, , ,
5:09.0,Shooting foul by L. Walker (drawn by D. Hunter), ,8-18, , ,
5:09.0,D. Hunter makes free throw 1 of 2,+1,9-18, , ,
5:09.0,D. Hunter makes free throw 2 of 2,+1,10-18, , ,
4:58.0, , ,10-18, ,M. Bridges misses 3-pt jump shot from 29 ft,
4:53.0, , ,10-18, ,Offensive rebound by D. Sharpe,
4:53.0, , ,10-20,+2,D. Sharpe makes 2-pt hook shot from 6 ft,
4:37.0,D. Murray misses 2-pt jump shot from 9 ft, ,10-20, , ,
4:33.0, , ,10-20, ,Defensive rebound by D. Schröder,
4:29.0, , ,10-20, ,D. Finney-Smith misses 3-pt jump shot from 23 ft,
4:26.0,Defensive rebound by G. Mathews, ,10-20, , ,
4:18.0,S. Bey misses 2-pt jump shot from 14 ft, ,10-20, , ,
4:15.0, , ,10-20, ,Defensive rebound by D. Schröder,
4:02.0, , ,10-20, ,Turnover by L. Walker (bad pass; steal by B. Fernando),
3:59.0,D. Murray makes 2-pt layup from 1 ft (assist by S. Bey),+2,12-20, , ,
3:58.0, , ,12-20, ,Brooklyn full timeout,
3:58.0,J. Johnson enters the game for S. Bey, ,12-20, , ,
3:58.0, , ,12-20, ,C. Johnson enters the game for D. Finney-Smith,
3:58.0, , ,12-20, ,J. Wilson enters the game for L. Walker,
3:47.0, , ,12-20, ,D. Schröder misses 2-pt layup from 1 ft,
3:47.0, , ,12-20, ,Offensive rebound by Team,
3:44.0, , ,12-22,+2,M. Bridges makes 2-pt jump shot from 11 ft (assist by D. Schröder),
3:19.0,Turnover by B. Fernando (lost ball; steal by C. Johnson), ,12-22, , ,
3:07.0, , ,12-25,+3,D. Schröder makes 3-pt jump shot from 27 ft (assist by J. Wilson),
2:48.0,D. Murray misses 2-pt jump shot from 5 ft, ,12-25, , ,
2:46.0, , ,12-25, ,Defensive rebound by D. Sharpe,
2:42.0, , ,12-25, ,Personal foul by D. Hunter (drawn by C. Johnson),
2:42.0,B. Bogdanović enters the game for G. Mathews, ,12-25, , ,
2:42.0,K. Bufkin enters the game for D. Murray, ,12-25, , ,
2:42.0, , ,12-25, ,D. Smith enters the game for D. Schröder,
2:32.0, , ,12-27,+2,D. Sharpe makes 2-pt layup from 3 ft (assist by C. Johnson),
2:18.0,K. Bufkin misses 2-pt jump shot from 19 ft, ,12-27, , ,
2:16.0, , ,12-27, ,Defensive rebound by D. Sharpe,
2:03.0, , ,12-30,+3,M. Bridges makes 3-pt jump shot from 24 ft (assist by D. Sharpe),
1:47.0,K. Bufkin makes 2-pt jump shot from 8 ft,+2,14-30, , ,
1:33.0, , ,14-30, ,M. Bridges misses 3-pt jump shot from 26 ft,
1:31.0,Defensive rebound by B. Fernando, ,14-30, , ,
1:17.0,B. Bogdanović misses 3-pt jump shot from 22 ft, ,14-30, , ,
1:15.0, , ,14-30, ,Defensive rebound by M. Bridges,
0:59.0, , ,14-30, ,J. Wilson misses 2-pt layup from 4 ft,
0:58.0, , ,14-30, ,Offensive rebound by J. Wilson,
0:58.0, , ,14-32,+2,J. Wilson makes 2-pt layup from 3 ft,
0:48.0,D. Hunter makes 2-pt jump shot from 18 ft (assist by K. Bufkin),+2,16-32, , ,
0:29.0, , ,16-32, ,J. Wilson misses 3-pt jump shot from 23 ft,
0:26.0,Defensive rebound by J. Johnson, ,16-32, , ,
0:07.0,K. Bufkin misses 2-pt layup from 4 ft, ,16-32, , ,
0:06.0, , ,16-32, ,Defensive rebound by J. Wilson,
0:00.0, , ,16-34,+2,C. Johnson makes 2-pt dunk from 1 ft (assist by D. Smith),
0:00.0,B. Bogdanović misses 3-pt jump shot from 63 ft, ,16-34, , ,
0:00.0, , ,16-34, ,Defensive rebound by Team,
0:00.0,End of 1st quarter,
2nd Q,
Time,Atlanta,,Score,,Brooklyn,
12:00.0,Start of 2nd quarter,
11:43.0,J. Johnson makes 2-pt dunk from 1 ft (assist by B. Bogdanović),+2,18-34, , ,
11:27.0, , ,18-34, ,N. Claxton misses 2-pt dunk from 2 ft,
11:24.0,Defensive rebound by K. Bufkin, ,18-34, , ,
11:19.0,K. Bufkin misses 3-pt jump shot from 27 ft, ,18-34, , ,
11:17.0,Offensive rebound by Team, ,18-34, , ,
11:17.0, , ,18-34, ,Loose ball foul by J. Wilson (drawn by D. Hunter),
11:08.0,B. Bogdanović misses 2-pt layup from 2 ft, ,18-34, , ,
11:05.0, , ,18-34, ,Defensive rebound by L. Walker,
11:00.0, , ,18-34, ,C. Johnson misses 3-pt jump shot from 26 ft,
10:57.0,Defensive rebound by J. Johnson, ,18-34, , ,
10:50.0,Turnover by J. Johnson (lost ball; steal by L. Walker), ,18-34, , ,
10:43.0, , ,18-37,+3,L. Walker makes 3-pt jump shot from 24 ft,
10:26.0,D. Hunter makes 2-pt jump shot from 20 ft,+2,20-37, , ,
10:03.0, , ,20-39,+2,J. Wilson makes 2-pt jump shot from 7 ft,
9:49.0,K. Bufkin makes 2-pt jump shot from 22 ft,+2,22-39, , ,
9:28.0, , ,22-39, ,C. Johnson misses 3-pt jump shot from 26 ft,
9:25.0,Defensive rebound by J. Johnson, ,22-39, , ,
9:22.0,Shooting foul by D. Smith (drawn by J. Johnson), ,22-39, , ,
9:22.0,J. Johnson makes free throw 1 of 2,+1,23-39, , ,
9:22.0,W. Matthews enters the game for D. Hunter, ,23-39, , ,
9:22.0, , ,23-39, ,D. Schröder enters the game for D. Smith,
9:22.0,J. Johnson misses free throw 2 of 2, ,23-39, , ,
9:20.0, , ,23-39, ,Defensive rebound by J. Wilson,
9:10.0, , ,23-39, ,Turnover by C. Johnson (bad pass),
9:10.0,S. Bey enters the game for B. Fernando, ,23-39, , ,
9:10.0,C. Capela enters the game for J. Johnson, ,23-39, , ,
8:55.0,B. Bogdanović misses 2-pt layup from 4 ft (block by N. Claxton), ,23-39, , ,
8:55.0,Offensive rebound by Team, ,23-39, , ,
8:55.0,D. Murray enters the game for B. Bogdanović, ,23-39, , ,
8:46.0,K. Bufkin makes 3-pt jump shot from 24 ft (assist by C. Capela),+3,26-39, , ,
8:32.0, , ,26-39, ,L. Walker misses 2-pt layup from 5 ft,
8:30.0,Defensive rebound by D. Murray, ,26-39, , ,
8:26.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Murray),+3,29-39, , ,
8:25.0, , ,29-39, ,Brooklyn full timeout,
8:25.0, , ,29-39, ,M. Bridges enters the game for C. Johnson,
8:25.0, , ,29-39, ,D. Finney-Smith enters the game for J. Wilson,
8:11.0, , ,29-42,+3,D. Schröder makes 3-pt jump shot from 23 ft (assist by M. Bridges),
7:55.0,D. Murray makes 2-pt jump shot from 14 ft (assist by K. Bufkin),+2,31-42, , ,
7:44.0, , ,31-42, ,D. Schröder misses 2-pt jump shot from 8 ft,
7:42.0,Defensive rebound by C. Capela, ,31-42, , ,
7:40.0,Shooting foul by L. Walker (drawn by D. Murray), ,31-42, , ,
7:40.0,D. Murray makes free throw 1 of 2,+1,32-42, , ,
7:40.0,D. Murray misses free throw 2 of 2, ,32-42, , ,
7:36.0, , ,32-42, ,Defensive rebound by D. Schröder,
7:33.0, , ,32-42, ,M. Bridges misses 3-pt jump shot from 25 ft,
7:33.0, , ,32-42, ,Offensive rebound by Team,
7:33.0,Loose ball foul by C. Capela (drawn by N. Claxton), ,32-42, , ,
7:18.0, , ,32-42, ,L. Walker misses 3-pt jump shot from 29 ft,
7:14.0,Defensive rebound by D. Murray, ,32-42, , ,
7:12.0,K. Bufkin misses 3-pt jump shot from 28 ft, ,32-42, , ,
7:08.0, , ,32-42, ,Defensive rebound by N. Claxton,
7:01.0, , ,32-44,+2,N. Claxton makes 2-pt layup from 3 ft,
6:41.0,D. Murray misses 3-pt jump shot from 26 ft, ,32-44, , ,
6:38.0, , ,32-44, ,Defensive rebound by N. Claxton,
6:29.0, , ,32-44, ,D. Schröder misses 2-pt jump shot from 13 ft (block by W. Matthews),
6:26.0,Defensive rebound by W. Matthews, ,32-44, , ,
6:25.0,Shooting foul by L. Walker (drawn by D. Murray), ,32-44, , ,
6:25.0,D. Murray makes free throw 1 of 2,+1,33-44, , ,
6:25.0,B. Bogdanović enters the game for K. Bufkin, ,33-44, , ,
6:25.0,J. Johnson enters the game for W. Matthews, ,33-44, , ,
6:25.0, , ,33-44, ,C. Johnson enters the game for N. Claxton,
6:25.0, , ,33-44, ,D. Sharpe enters the game for L. Walker,
6:25.0,D. Murray misses free throw 2 of 2, ,33-44, , ,
6:23.0, , ,33-44, ,Defensive rebound by D. Finney-Smith,
