A,B,C,D,E,F,Event
1st Q
Time,Toronto,,Score,,Atlanta,
12:00.0,Jump ball: S. Barnes vs. C. Capela (J. Johnson gains possession),
11:42.0, , ,0-2,+2,C. Capela makes 2-pt dunk from 1 ft (assist by T. Young),
11:26.0,T. Young makes 2-pt layup from 1 ft (assist by S. Barnes),+2,2-2, , ,Tie
11:13.0, , ,2-4,+2,J. Johnson makes 2-pt dunk from 2 ft (assist by T. Young),
10:57.0,S. Barnes misses 2-pt layup from 2 ft, ,2-4, , ,
10:53.0, , ,2-4, ,Defensive rebound by T. Young,
10:49.0, , ,2-4, ,S. Bey misses 3-pt jump shot from 23 ft,
10:46.0, , ,2-4, ,Offensive rebound by S. Bey,
10:44.0, , ,2-6,+2,S. Bey makes 2-pt layup from 2 ft,
10:30.0,G. Trent makes 3-pt jump shot from 26 ft (assist by B. Brown),+3,5-6, , ,
10:17.0, , ,5-6, ,Turnover by T. Young (bad pass; steal by D. Schröder),
10:06.0,B. Brown misses 2-pt layup from 2 ft, ,5-6, , ,
10:04.0, , ,5-6, ,Defensive rebound by C. Capela,
9:52.0, , ,5-8,+2,C. Capela makes 2-pt dunk from 1 ft (assist by J. Johnson),
9:38.0,Shooting foul by J. Johnson (drawn by S. Barnes), ,5-8, , ,
9:38.0,S. Barnes makes free throw 1 of 2,+1,6-8, , ,
9:38.0,S. Barnes makes free throw 2 of 2,+1,7-8, , ,
9:20.0, , ,7-10,+2,S. Bey makes 2-pt dunk from 2 ft (assist by T. Young),
9:05.0,D. Schröder misses 2-pt layup from 4 ft, ,7-10, , ,
9:01.0, , ,7-10, ,Defensive rebound by J. Johnson,
8:54.0, , ,7-10, ,T. Young misses 3-pt jump shot from 27 ft,
8:53.0, , ,7-10, ,Offensive rebound by S. Bey,
8:53.0, , ,7-10, ,Shooting foul by G. Trent (drawn by S. Bey),
8:53.0, , ,7-11,+1,S. Bey makes free throw 1 of 2,
8:53.0, , ,7-12,+1,S. Bey makes free throw 2 of 2,
8:30.0,G. Trent makes 3-pt jump shot from 26 ft,+3,10-12, , ,
8:12.0, , ,10-12, ,C. Capela misses 2-pt hook shot from 5 ft,
8:10.0,Defensive rebound by T. Young, ,10-12, , ,
7:57.0,S. Barnes misses 2-pt jump shot from 9 ft, ,10-12, , ,
7:54.0, , ,10-12, ,Defensive rebound by C. Capela,
7:47.0, , ,10-14,+2,C. Capela makes 2-pt dunk from 1 ft (assist by T. Young),
7:46.0,Toronto full timeout, ,10-14, , ,
7:31.0,D. Schröder makes 2-pt layup from 1 ft (assist by S. Barnes),+2,12-14, , ,
7:13.0, , ,12-14, ,C. Capela misses 2-pt layup from 3 ft,
7:11.0, , ,12-14, ,Offensive rebound by C. Capela,
7:11.0, , ,12-16,+2,C. Capela makes 2-pt layup at rim,
7:04.0,D. Schröder misses 3-pt jump shot from 26 ft, ,12-16, , ,
7:02.0, , ,12-16, ,Defensive rebound by S. Bey,
6:46.0, , ,12-18,+2,C. Capela makes 2-pt layup from 2 ft (assist by T. Young),
6:18.0,B. Brown misses 2-pt jump shot from 12 ft, ,12-18, , ,
6:16.0, , ,12-18, ,Defensive rebound by C. Capela,
6:16.0,G. Dick enters the game for D. Schröder, ,12-18, , ,
6:16.0, , ,12-18, ,T. Forrest enters the game for J. Johnson,
6:16.0, , ,12-18, ,P. Mills enters the game for T. Young,
5:59.0, , ,12-20,+2,B. Bogdanović makes 2-pt jump shot from 5 ft (assist by T. Forrest),
5:45.0,G. Trent misses 2-pt jump shot from 18 ft, ,12-20, , ,
5:43.0, , ,12-20, ,Defensive rebound by C. Capela,
