A,B,C,D,E,F,Event
1st Q
Time,Indiana,,Score,,Atlanta,
12:00.0,Jump ball: M. Turner vs. C. Capela (S. Bey gains possession),
11:42.0, , ,0-2,+2,C. Capela makes 2-pt dunk from 2 ft (assist by T. Young),
11:28.0,Offensive foul by A. Nembhard (drawn by T. Young), ,0-2, , ,
11:28.0,Turnover by A. Nembhard (offensive foul), ,0-2, , ,
11:18.0, , ,0-4,+2,C. Capela makes 2-pt hook shot from 6 ft (assist by J. Johnson),
11:13.0,Indiana full timeout, ,0-4, , ,
11:02.0,J. Smith misses 2-pt hook shot from 10 ft, ,0-4, , ,
10:58.0, , ,0-4, ,Defensive rebound by C. Capela,
10:49.0, , ,0-4, ,J. Johnson misses 2-pt layup from 1 ft,
10:45.0,Defensive rebound by J. Smith, ,0-4, , ,
10:38.0,A. Nesmith makes 3-pt jump shot from 25 ft (assist by A. Nembhard),+3,3-4, , ,
10:20.0, , ,3-4, ,T. Young misses 2-pt layup from 2 ft,
10:15.0, , ,3-4, ,Offensive rebound by C. Capela,
10:15.0, , ,3-6,+2,C. Capela makes 2-pt layup at rim,
9:53.0,B. Brown makes 2-pt layup from 1 ft (assist by A. Nembhard),+2,5-6, , ,
9:42.0, , ,5-8,+2,T. Young makes 2-pt jump shot from 14 ft,
9:42.0, , ,5-8, ,Shooting foul by A. Nesmith (drawn by T. Young),
9:42.0, , ,5-9,+1,T. Young makes free throw 1 of 1,
9:26.0,M. Turner makes 2-pt layup from 2 ft (assist by A. Nembhard),+2,7-9, , ,
9:26.0,Shooting foul by C. Capela (drawn by M. Turner), ,7-9, , ,
9:26.0,M. Turner misses free throw 1 of 1, ,7-9, , ,
9:23.0, , ,7-9, ,Defensive rebound by J. Johnson,
9:02.0, , ,7-9, ,T. Young misses 2-pt jump shot from 19 ft,
8:57.0,Defensive rebound by A. Nesmith, ,7-9, , ,
8:47.0,J. Smith makes 2-pt layup at rim (assist by M. Turner),+2,9-9, , ,Tie
8:34.0, , ,9-9, ,D. Murray misses 3-pt jump shot from 23 ft,
8:32.0,Defensive rebound by B. Brown, ,9-9, , ,
8:21.0,M. Turner makes 2-pt layup from 1 ft (assist by A. Nembhard),+2,11-9, , ,Lead change
8:11.0, , ,11-9, ,Personal foul by A. Nembhard (drawn by T. Young),
8:11.0,T. McConnell enters the game for A. Nembhard, ,11-9, , ,
7:58.0, , ,11-9, ,Turnover by D. Murray (bad pass; steal by M. Turner),
7:55.0,Turnover by M. Turner (lost ball; steal by D. Murray), ,11-9, , ,
7:52.0, , ,11-11,+2,J. Johnson makes 2-pt dunk from 1 ft (assist by D. Murray),Tie
7:38.0,M. Turner makes 2-pt layup at rim (assist by T. McConnell),+2,13-11, , ,
7:27.0, , ,13-11, ,T. Young misses 3-pt jump shot from 28 ft,
7:24.0,Defensive rebound by M. Turner, ,13-11, , ,
7:12.0,Turnover by B. Brown (out of bounds lost ball), ,13-11, , ,
7:00.0, , ,13-11, ,Shooting foul by A. Nesmith (drawn by S. Bey),
7:00.0, , ,13-11, ,S. Bey misses free throw 1 of 2,
7:00.0, , ,13-11, ,Offensive rebound by Team,
7:00.0,B. Mathurin enters the game for A. Nesmith, ,13-11, , ,
7:00.0, , ,13-11, ,B. Bogdanović enters the game for J. Johnson,
7:00.0, , ,13-11, ,T. Forrest enters the game for T. Young,
7:00.0, , ,13-12,+1,S. Bey makes free throw 2 of 2,
6:49.0,B. Brown makes 2-pt jump shot from 13 ft (assist by T. McConnell),+2,15-12, , ,
6:35.0, , ,15-14,+2,D. Murray makes 2-pt jump shot from 11 ft (assist by B. Bogdanović),
6:16.0,B. Brown makes 3-pt jump shot from 24 ft (assist by T. McConnell),+3,18-14, , ,
6:01.0, , ,18-14, ,T. Forrest misses 2-pt layup from 10 ft (block by M. Turner),
6:00.0, , ,18-14, ,Offensive rebound by Team,
6:00.0,B. Hield enters the game for B. Brown, ,18-14, , ,
6:00.0, , ,18-14, ,O. Okongwu enters the game for C. Capela,
5:56.0, , ,18-16,+2,B. Bogdanović makes 2-pt layup from 5 ft (assist by D. Murray),
5:42.0,B. Mathurin misses 2-pt jump shot from 13 ft, ,18-16, , ,
5:40.0,Offensive rebound by J. Smith, ,18-16, , ,
5:39.0,J. Smith makes 2-pt layup from 1 ft,+2,20-16, , ,
5:26.0, , ,20-16, ,T. Forrest misses 2-pt layup from 6 ft,
5:23.0,Defensive rebound by M. Turner, ,20-16, , ,
5:19.0,B. Mathurin makes 2-pt layup from 2 ft (assist by T. McConnell),+2,22-16, , ,
5:04.0, , ,22-16, ,B. Bogdanović misses 2-pt jump shot from 13 ft,
5:00.0, , ,22-16, ,Offensive rebound by B. Bogdanović,
4:59.0, , ,22-16, ,S. Bey misses 3-pt jump shot from 23 ft,
4:55.0,Defensive rebound by J. Smith, ,22-16, , ,
4:47.0,B. Mathurin makes 2-pt layup from 4 ft (assist by T. McConnell),+2,24-16, , ,
4:46.0, , ,24-16, ,Atlanta full timeout,
4:46.0,I. Jackson enters the game for J. Smith, ,24-16, , ,
4:46.0,O. Toppin enters the game for M. Turner, ,24-16, , ,
4:27.0, , ,24-19,+3,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by T. Forrest),
4:09.0,I. Jackson misses 2-pt dunk from 3 ft, ,24-19, , ,
4:05.0, , ,24-19, ,Defensive rebound by B. Bogdanović,
4:03.0, , ,24-22,+3,D. Murray makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),
4:03.0,Indiana full timeout, ,24-22, , ,
4:03.0, , ,24-22, ,J. Johnson enters the game for S. Bey,
4:03.0, , ,24-22, ,T. Young enters the game for D. Murray,
