A,B,C,D,E,F,Event
1st Q
Time,Atlanta,,Score,,Washington,
12:00.0,Jump ball: C. Capela vs. D. Gafford (J. Johnson gains possession),
11:40.0,Turnover by T. Young (bad pass; steal by T. Jones), ,0-0, , ,
11:35.0, , ,0-2,+2,D. Avdija makes 2-pt dunk at rim (assist by T. Jones),
11:25.0,D. Murray misses 3-pt jump shot from 27 ft, ,0-2, , ,
11:21.0, , ,0-2, ,Defensive rebound by D. Gafford,
11:13.0, , ,0-2, ,J. Poole misses 2-pt jump shot from 18 ft,
11:11.0,Defensive rebound by S. Bey, ,0-2, , ,
11:02.0,T. Young misses 3-pt jump shot from 30 ft, ,0-2, , ,
10:59.0,Offensive rebound by S. Bey, ,0-2, , ,
10:58.0,Turnover by S. Bey (bad pass; steal by D. Gafford), ,0-2, , ,
10:55.0, , ,0-4,+2,J. Poole makes 2-pt layup from 2 ft (assist by K. Kuzma),
10:46.0,J. Johnson misses 3-pt jump shot from 26 ft, ,0-4, , ,
10:42.0, , ,0-4, ,Defensive rebound by D. Avdija,
10:33.0, , ,0-4, ,K. Kuzma misses 3-pt jump shot from 26 ft,
10:30.0,Defensive rebound by S. Bey, ,0-4, , ,
10:22.0,Turnover by D. Murray (bad pass; steal by D. Avdija), ,0-4, , ,
10:17.0, , ,0-7,+3,T. Jones makes 3-pt jump shot from 27 ft (assist by J. Poole),
9:59.0,T. Young makes 2-pt jump shot from 10 ft,+2,2-7, , ,
9:43.0, , ,2-10,+3,K. Kuzma makes 3-pt jump shot from 28 ft (assist by T. Jones),
9:17.0,S. Bey misses 2-pt jump shot from 6 ft, ,2-10, , ,
9:13.0,Offensive rebound by C. Capela, ,2-10, , ,
9:13.0,C. Capela misses 2-pt layup at rim, ,2-10, , ,
9:13.0,Offensive rebound by C. Capela, ,2-10, , ,
9:10.0,C. Capela makes 2-pt layup at rim,+2,4-10, , ,
9:03.0, , ,4-10, ,Def 3 sec tech foul by Team,
9:03.0, , ,4-11,+1,K. Kuzma makes technical free throw,
8:52.0, , ,4-11, ,Shooting foul by D. Murray (drawn by D. Avdija),
8:52.0, , ,4-12,+1,D. Avdija makes free throw 1 of 2,
8:52.0, , ,4-12, ,D. Avdija misses free throw 2 of 2,
8:48.0,Defensive rebound by C. Capela, ,4-12, , ,
8:37.0,J. Johnson misses 2-pt jump shot from 14 ft, ,4-12, , ,
8:35.0, , ,4-12, ,Defensive rebound by D. Gafford,
8:30.0, , ,4-12, ,K. Kuzma misses 3-pt jump shot from 24 ft,
8:30.0,Defensive rebound by C. Capela, ,4-12, , ,
8:25.0,T. Young misses 2-pt layup from 7 ft (block by T. Jones), ,4-12, , ,
8:25.0,Offensive rebound by Team, ,4-12, , ,
8:23.0,D. Murray misses 2-pt jump shot from 13 ft, ,4-12, , ,
8:20.0, , ,4-12, ,Defensive rebound by D. Gafford,
8:13.0, , ,4-15,+3,K. Kuzma makes 3-pt jump shot from 24 ft (assist by T. Jones),
8:10.0,Atlanta full timeout, ,4-15, , ,
7:46.0,C. Capela misses 2-pt layup from 7 ft (block by D. Gafford), ,4-15, , ,
7:44.0, , ,4-15, ,Defensive rebound by K. Kuzma,
7:41.0, , ,4-17,+2,K. Kuzma makes 2-pt dunk from 3 ft (assist by J. Poole),
7:25.0,S. Bey misses 2-pt layup from 6 ft, ,4-17, , ,
7:23.0,Offensive rebound by S. Bey, ,4-17, , ,
7:21.0,Shooting foul by D. Gafford (drawn by J. Johnson), ,4-17, , ,
7:21.0,J. Johnson makes free throw 1 of 2,+1,5-17, , ,
7:21.0,J. Johnson makes free throw 2 of 2,+1,6-17, , ,
7:05.0, , ,6-19,+2,D. Gafford makes 2-pt layup from 3 ft (assist by J. Poole),
6:52.0,D. Murray makes 2-pt jump shot from 7 ft (assist by T. Young),+2,8-19, , ,
6:39.0, , ,8-19, ,K. Kuzma misses 3-pt jump shot from 28 ft,
6:37.0,Defensive rebound by S. Bey, ,8-19, , ,
6:27.0,C. Capela makes 2-pt dunk from 4 ft (assist by D. Murray),+2,10-19, , ,
6:09.0, , ,10-22,+3,K. Kuzma makes 3-pt jump shot from 25 ft (assist by D. Avdija),
5:51.0,T. Young makes 3-pt jump shot from 29 ft (assist by J. Johnson),+3,13-22, , ,
5:37.0, , ,13-22, ,T. Jones misses 3-pt jump shot from 27 ft,
5:34.0,Defensive rebound by D. Murray, ,13-22, , ,
5:24.0,Shooting foul by D. Gafford (drawn by C. Capela), ,13-22, , ,
5:24.0,C. Capela misses free throw 1 of 2, ,13-22, , ,
5:24.0,Offensive rebound by Team, ,13-22, , ,
5:24.0,B. Bogdanović enters the game for J. Johnson, ,13-22, , ,
5:24.0,P. Mills enters the game for T. Young, ,13-22, , ,
5:24.0,C. Capela misses free throw 2 of 2, ,13-22, , ,
5:22.0, , ,13-22, ,Defensive rebound by D. Avdija,
5:05.0, , ,13-22, ,K. Kuzma misses 2-pt jump shot from 17 ft,
5:02.0,Defensive rebound by P. Mills, ,13-22, , ,
4:54.0,D. Murray misses 2-pt layup from 7 ft (block by D. Gafford), ,13-22, , ,
4:51.0, , ,13-22, ,Defensive rebound by D. Avdija,
4:51.0, , ,13-22, ,Turnover by D. Avdija (bad pass),
4:34.0,B. Bogdanović misses 2-pt jump shot from 11 ft, ,13-22, , ,
4:29.0, , ,13-22, ,Defensive rebound by D. Gafford,
4:19.0, , ,13-22, ,T. Jones misses 3-pt jump shot from 24 ft,
4:16.0,Defensive rebound by D. Murray, ,13-22, , ,
4:04.0,D. Murray makes 2-pt layup from 2 ft,+2,15-22, , ,
3:49.0, , ,15-22, ,J. Poole misses 3-pt jump shot from 30 ft,
3:47.0,Defensive rebound by B. Bogdanović, ,15-22, , ,
3:45.0,B. Bogdanović misses 3-pt jump shot from 28 ft, ,15-22, , ,
3:41.0, , ,15-22, ,Defensive rebound by D. Gafford,
3:38.0, , ,15-22, ,K. Kuzma misses 2-pt jump shot from 22 ft,
3:35.0,Defensive rebound by P. Mills, ,15-22, , ,
3:30.0,P. Mills misses 3-pt jump shot from 27 ft, ,15-22, , ,
3:27.0, , ,15-22, ,Defensive rebound by D. Avdija,
3:21.0, , ,15-22, ,Washington full timeout,
3:21.0,B. Fernando enters the game for S. Bey, ,15-22, , ,
3:21.0,J. Johnson enters the game for C. Capela, ,15-22, , ,
3:21.0,G. Mathews enters the game for P. Mills, ,15-22, , ,
3:21.0,T. Young enters the game for D. Murray, ,15-22, , ,
3:21.0, , ,15-22, ,B. Coulibaly enters the game for D. Avdija,
3:21.0, , ,15-22, ,M. Muscala enters the game for D. Gafford,
3:21.0, , ,15-22, ,D. Wright enters the game for T. Jones,
3:08.0, , ,15-25,+3,K. Kuzma makes 3-pt jump shot from 23 ft (assist by M. Muscala),
2:51.0,T. Young makes 2-pt layup from 2 ft,+2,17-25, , ,
2:32.0, , ,17-25, ,B. Coulibaly misses 2-pt layup from 3 ft,
2:30.0,Defensive rebound by J. Johnson, ,17-25, , ,
2:17.0,Turnover by T. Young (bad pass), ,17-25, , ,
2:06.0, , ,17-25, ,J. Poole misses 3-pt jump shot from 29 ft,
2:03.0,Defensive rebound by J. Johnson, ,17-25, , ,
2:00.0,J. Johnson makes 2-pt jump shot from 10 ft,+2,19-25, , ,
2:00.0,Shooting foul by K. Kuzma (drawn by J. Johnson), ,19-25, , ,
2:00.0, , ,19-25, ,C. Kispert enters the game for K. Kuzma,
2:00.0,J. Johnson makes free throw 1 of 1,+1,20-25, , ,
1:45.0, , ,20-25, ,D. Wright misses 3-pt jump shot from 23 ft,
1:42.0,Defensive rebound by J. Johnson, ,20-25, , ,
1:38.0,Personal foul by B. Coulibaly (drawn by T. Young), ,20-25, , ,
1:38.0,T. Young misses free throw 1 of 2, ,20-25, , ,
1:38.0,Offensive rebound by Team, ,20-25, , ,
1:38.0,T. Young makes free throw 2 of 2,+1,21-25, , ,
1:32.0, , ,21-25, ,Personal foul by G. Mathews (drawn by C. Kispert),
1:32.0, , ,21-25, ,D. Avdija enters the game for J. Poole,
1:26.0, , ,21-25, ,Shooting foul by B. Fernando (drawn by B. Coulibaly),
1:26.0, , ,21-26,+1,B. Coulibaly makes free throw 1 of 2,
1:26.0, , ,21-27,+1,B. Coulibaly makes free throw 2 of 2,
1:14.0,B. Bogdanović misses 2-pt layup from 5 ft, ,21-27, , ,
1:11.0, , ,21-27, ,Defensive rebound by M. Muscala,
1:07.0, , ,21-27, ,M. Muscala misses 3-pt jump shot from 28 ft,
1:04.0,Defensive rebound by J. Johnson, ,21-27, , ,
0:55.0,T. Young makes 3-pt jump shot from 24 ft (assist by G. Mathews),+3,24-27, , ,
0:40.0, , ,24-27, ,Turnover by D. Wright (lost ball; steal by T. Young),
0:35.0,B. Bogdanović makes 2-pt layup from 4 ft (assist by T. Young),+2,26-27, , ,
0:20.0, , ,26-27, ,C. Kispert misses 3-pt jump shot from 23 ft (block by G. Mathews),
0:20.0, , ,26-27, ,Offensive rebound by Team,
0:13.0, , ,26-27, ,Turnover by D. Wright (lost ball; steal by B. Fernando),
0:01.0,J. Johnson makes 2-pt dunk from 3 ft (assist by T. Young),+2,28-27, , ,Lead change
0:00.0, , ,28-30,+3,D. Avdija makes 3-pt jump shot from 27 ft (assist by B. Coulibaly),Lead change
0:00.0, , ,28-30, ,Instant Replay (Request: Stands),
0:00.0,End of 1st quarter,
2nd Q,
Time,Atlanta,,Score,,Washington,
12:00.0,Start of 2nd quarter,
11:44.0, , ,28-30, ,C. Kispert misses 3-pt jump shot from 26 ft,
11:41.0,Defensive rebound by J. Johnson, ,28-30, , ,
11:34.0,B. Bogdanović misses 3-pt jump shot from 25 ft, ,28-30, , ,
11:30.0, , ,28-30, ,Defensive rebound by B. Coulibaly,
11:22.0, , ,28-32,+2,C. Kispert makes 2-pt layup from 2 ft (assist by M. Muscala),
11:06.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by B. Fernando),+3,31-32, , ,
10:48.0, , ,31-32, ,Shooting foul by J. Johnson (drawn by C. Kispert),
10:48.0, , ,31-33,+1,C. Kispert makes free throw 1 of 2,
10:48.0, , ,31-34,+1,C. Kispert makes free throw 2 of 2,
10:39.0,T. Young makes 3-pt jump shot from 29 ft,+3,34-34, , ,Tie
10:30.0, , ,34-36,+2,C. Kispert makes 2-pt layup from 2 ft (assist by D. Wright),
10:30.0, , ,34-36, ,Shooting foul by B. Bogdanović (drawn by C. Kispert),
10:30.0, , ,34-37,+1,C. Kispert makes free throw 1 of 1,
10:19.0,B. Bogdanović misses 3-pt jump shot from 25 ft, ,34-37, , ,
10:14.0, , ,34-37, ,Defensive rebound by D. Avdija,
10:13.0, , ,34-37, ,Personal foul by J. Johnson (drawn by B. Coulibaly),
10:03.0, , ,34-37, ,M. Muscala misses 2-pt hook shot from 5 ft,
9:59.0,Defensive rebound by T. Young, ,34-37, , ,
9:53.0,J. Johnson makes 2-pt dunk from 3 ft (assist by T. Young),+2,36-37, , ,
9:53.0, , ,36-37, ,Washington full timeout,
9:53.0, , ,36-37, ,L. Shamet enters the game for D. Wright,
9:30.0, , ,36-39,+2,L. Shamet makes 2-pt jump shot from 9 ft (assist by B. Coulibaly),
9:13.0,Turnover by J. Johnson (traveling), ,36-39, , ,
9:02.0, , ,36-41,+2,M. Muscala makes 2-pt dunk from 1 ft (assist by C. Kispert),
8:40.0,J. Johnson makes 2-pt jump shot from 5 ft,+2,38-41, , ,
8:26.0, , ,38-41, ,L. Shamet misses 2-pt layup from 3 ft,
8:24.0, , ,38-41, ,Offensive rebound by B. Coulibaly,
8:22.0, , ,38-41, ,D. Avdija misses 3-pt jump shot from 25 ft,
8:18.0,Defensive rebound by B. Fernando, ,38-41, , ,
8:05.0,J. Johnson makes 2-pt layup from 2 ft (assist by T. Young),+2,40-41, , ,
7:54.0, , ,40-41, ,C. Kispert misses 3-pt jump shot from 24 ft,
7:52.0,Defensive rebound by J. Johnson, ,40-41, , ,
7:45.0,B. Bogdanović misses 3-pt jump shot from 24 ft, ,40-41, , ,
7:41.0,Offensive rebound by G. Mathews, ,40-41, , ,
7:34.0,T. Young misses 2-pt jump shot from 15 ft, ,40-41, , ,
7:33.0, , ,40-41, ,Defensive rebound by M. Muscala,
7:24.0, , ,40-41, ,Turnover by D. Avdija (lost ball; steal by T. Young),
7:19.0,J. Johnson makes 2-pt dunk from 4 ft (assist by T. Young),+2,42-41, , ,Lead change
6:59.0, , ,42-43,+2,D. Avdija makes 2-pt layup from 3 ft (assist by C. Kispert),Lead change
6:59.0,Atlanta full timeout, ,42-43, , ,
6:59.0,S. Bey enters the game for B. Fernando, ,42-43, , ,
6:59.0,C. Capela enters the game for J. Johnson, ,42-43, , ,
6:59.0,P. Mills enters the game for G. Mathews, ,42-43, , ,
6:59.0,D. Murray enters the game for T. Young, ,42-43, , ,
6:59.0, , ,42-43, ,T. Jones enters the game for D. Avdija,
6:59.0, , ,42-43, ,K. Kuzma enters the game for C. Kispert,
6:39.0,B. Bogdanović misses 2-pt layup from 7 ft, ,42-43, , ,
6:38.0,Offensive rebound by C. Capela, ,42-43, , ,
6:38.0,S. Bey makes 2-pt layup from 4 ft (assist by C. Capela),+2,44-43, , ,Lead change
6:38.0,Shooting foul by M. Muscala (drawn by S. Bey), ,44-43, , ,
6:38.0,S. Bey makes free throw 1 of 1,+1,45-43, , ,
