A,B,C,D,E,F,Event
1st Q
Time,Brooklyn,,Score,,Atlanta,
12:00.0,Jump ball: N. Claxton vs. C. Capela (S. Bey gains possession),
11:44.0, , ,0-0, ,Personal foul by M. Bridges (drawn by T. Young),
11:35.0, , ,0-0, ,Turnover by D. Hunter (lost ball; steal by S. Dinwiddie),
11:30.0,C. Johnson misses 2-pt jump shot from 20 ft, ,0-0, , ,
11:28.0, , ,0-0, ,Defensive rebound by Team,
11:21.0, , ,0-2,+2,D. Hunter makes 2-pt layup at rim (assist by T. Young),
11:21.0, , ,0-2, ,Shooting foul by C. Thomas (drawn by D. Hunter),
11:21.0, , ,0-3,+1,D. Hunter makes free throw 1 of 1,
11:04.0,S. Dinwiddie misses 3-pt jump shot from 26 ft, ,0-3, , ,
11:00.0, , ,0-3, ,Defensive rebound by D. Murray,
10:54.0, , ,0-5,+2,D. Hunter makes 2-pt layup at rim (assist by D. Murray),
10:40.0,C. Johnson makes 3-pt jump shot from 23 ft (assist by M. Bridges),+3,3-5, , ,
10:31.0, , ,3-5, ,S. Bey misses 3-pt jump shot from 24 ft,
10:28.0,Defensive rebound by C. Johnson, ,3-5, , ,
10:24.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),+3,6-5, , ,Lead change
10:12.0, , ,6-8,+3,S. Bey makes 3-pt jump shot from 25 ft (assist by D. Murray),Lead change
9:55.0,M. Bridges misses 2-pt jump shot from 12 ft, ,6-8, , ,
9:53.0, , ,6-8, ,Defensive rebound by D. Murray,
9:46.0, , ,6-8, ,D. Hunter misses 2-pt jump shot from 13 ft,
9:41.0,Defensive rebound by C. Thomas, ,6-8, , ,
9:37.0,C. Johnson makes 3-pt jump shot from 23 ft (assist by M. Bridges),+3,9-8, , ,Lead change
9:24.0, , ,9-10,+2,D. Murray makes 2-pt jump shot from 9 ft,Lead change
9:08.0,Turnover by C. Thomas (back court), ,9-10, , ,
9:01.0, , ,9-12,+2,T. Young makes 2-pt jump shot from 6 ft,
8:48.0,C. Thomas misses 2-pt layup from 3 ft (block by C. Capela), ,9-12, , ,
8:48.0, , ,9-12, ,Defensive rebound by Team,
8:30.0, , ,9-15,+3,S. Bey makes 3-pt jump shot from 26 ft (assist by T. Young),
8:19.0,Shooting foul by C. Capela (drawn by N. Claxton), ,9-15, , ,
8:19.0,N. Claxton makes free throw 1 of 2,+1,10-15, , ,
8:19.0,N. Claxton misses free throw 2 of 2, ,10-15, , ,
8:17.0, , ,10-15, ,Defensive rebound by C. Capela,
8:05.0, , ,10-15, ,T. Young misses 2-pt jump shot from 7 ft,
8:03.0,Defensive rebound by M. Bridges, ,10-15, , ,
7:47.0,N. Claxton misses 2-pt hook shot from 6 ft, ,10-15, , ,
7:44.0, , ,10-15, ,Defensive rebound by D. Murray,
7:37.0, , ,10-15, ,D. Murray misses 2-pt jump shot from 15 ft,
