A,B,C,D,E,F,Event
1st Q
Time,Philadelphia,,Score,,Atlanta,
12:00.0,Jump ball: P. Reed vs. O. Okongwu (T. Young gains possession),
11:44.0, , ,0-2,+2,O. Okongwu makes 2-pt layup from 2 ft (assist by T. Young),
11:44.0, , ,0-2, ,Shooting foul by P. Reed (drawn by O. Okongwu),
11:44.0, , ,0-3,+1,O. Okongwu makes free throw 1 of 1,
11:25.0,T. Harris misses 2-pt jump shot from 18 ft, ,0-3, , ,
11:22.0, , ,0-3, ,Defensive rebound by D. Murray,
11:15.0, , ,0-5,+2,D. Murray makes 2-pt jump shot from 11 ft,
11:01.0,D. Melton makes 3-pt jump shot from 24 ft (assist by T. Harris),+3,3-5, , ,
10:46.0, , ,3-5, ,D. Murray misses 2-pt jump shot from 5 ft,
10:44.0,Defensive rebound by P. Reed, ,3-5, , ,
10:34.0,T. Harris misses 2-pt layup from 1 ft, ,3-5, , ,
10:32.0, , ,3-5, ,Defensive rebound by O. Okongwu,
10:27.0, , ,3-5, ,Shooting foul by N. Batum (drawn by O. Okongwu),
10:27.0, , ,3-6,+1,O. Okongwu makes free throw 1 of 2,
10:27.0, , ,3-7,+1,O. Okongwu makes free throw 2 of 2,
10:12.0,P. Reed misses 2-pt jump shot from 15 ft, ,3-7, , ,
10:10.0, , ,3-7, ,Defensive rebound by J. Johnson,
9:54.0, , ,3-7, ,T. Young misses 2-pt jump shot from 12 ft,
9:51.0,Defensive rebound by P. Reed, ,3-7, , ,
9:43.0,P. Reed makes 2-pt layup from 1 ft (assist by D. Melton),+2,5-7, , ,
9:43.0,Shooting foul by O. Okongwu (drawn by P. Reed), ,5-7, , ,
9:43.0,P. Reed makes free throw 1 of 1,+1,6-7, , ,
9:33.0, , ,6-7, ,J. Johnson misses 2-pt jump shot from 6 ft,
9:31.0,Defensive rebound by P. Reed, ,6-7, , ,
9:25.0,T. Maxey makes 3-pt jump shot from 25 ft,+3,9-7, , ,Lead change
9:11.0, , ,9-7, ,S. Bey misses 2-pt layup from 2 ft,
9:08.0,Defensive rebound by P. Reed, ,9-7, , ,
