A,B,C,D,E,F,Event
1st Q
Time,Phoenix,,Score,,Atlanta,
12:00.0,Jump ball: J. Nurkić vs. C. Capela (T. Young gains possession),
11:43.0, , ,0-0, ,S. Bey misses 3-pt jump shot from 25 ft,
11:41.0,Defensive rebound by J. Nurkić, ,0-0, , ,
11:28.0,J. Nurkić makes 2-pt layup from 1 ft (assist by B. Beal),+2,2-0, , ,
11:10.0, , ,2-2,+2,D. Murray makes 2-pt jump shot from 8 ft,Tie
10:56.0,J. Nurkić makes 2-pt layup from 1 ft (assist by K. Durant),+2,4-2, , ,
10:41.0, , ,4-2, ,J. Johnson misses 3-pt jump shot from 26 ft,
10:37.0, , ,4-2, ,Offensive rebound by C. Capela,
10:37.0, , ,4-4,+2,C. Capela makes 2-pt layup at rim,Tie
10:27.0,J. Nurkić makes 2-pt layup from 2 ft,+2,6-4, , ,
10:27.0,Shooting foul by C. Capela (drawn by J. Nurkić), ,6-4, , ,
10:27.0,J. Nurkić misses free throw 1 of 1, ,6-4, , ,
10:24.0, , ,6-4, ,Defensive rebound by C. Capela,
10:16.0, , ,6-7,+3,T. Young makes 3-pt jump shot from 26 ft,Lead change
9:58.0,D. Booker makes 3-pt jump shot from 26 ft,+3,9-7, , ,Lead change
9:47.0, , ,9-7, ,Shooting foul by K. Durant (drawn by J. Johnson),
9:47.0, , ,9-7, ,J. Johnson misses free throw 1 of 2,
9:47.0, , ,9-7, ,Offensive rebound by Team,
9:47.0, , ,9-8,+1,J. Johnson makes free throw 2 of 2,
9:29.0,D. Booker misses 2-pt jump shot from 12 ft, ,9-8, , ,
9:27.0, , ,9-8, ,Defensive rebound by Team,
9:15.0, , ,9-10,+2,C. Capela makes 2-pt layup from 2 ft (assist by D. Murray),Lead change
9:11.0,Turnover by K. Durant (out of bounds lost ball), ,9-10, , ,
8:58.0, , ,9-10, ,D. Murray misses 3-pt jump shot from 23 ft,
8:51.0,Defensive rebound by G. Allen, ,9-10, , ,
8:46.0,Shooting foul by T. Young (drawn by D. Booker), ,9-10, , ,
8:46.0,D. Booker makes free throw 1 of 2,+1,10-10, , ,Tie
8:46.0,D. Booker makes free throw 2 of 2,+1,11-10, , ,Lead change
8:32.0, , ,11-10, ,Turnover by T. Young (bad pass; steal by D. Booker),
8:29.0,K. Durant makes 2-pt dunk from 1 ft (assist by B. Beal),+2,13-10, , ,
8:19.0, , ,13-10, ,Shooting foul by G. Allen (drawn by D. Murray),
