A,B,C,D,E,F,Event
1st Q
Time,Boston,,Score,,Atlanta,
12:00.0,Jump ball: K. Porziņģis vs. C. Capela (D. White gains possession),
11:42.0,J. Brown makes 2-pt jump shot from 13 ft,+2,2-0, , ,
11:28.0, , ,2-0, ,Turnover by C. Capela (bad pass; steal by D. White),
11:22.0,J. Brown misses 3-pt jump shot from 24 ft, ,2-0, , ,
11:19.0, , ,2-0, ,Defensive rebound by D. Hunter,
11:14.0, , ,2-0, ,Turnover by D. Hunter (bad pass; steal by J. Holiday),
11:11.0,J. Brown makes 2-pt dunk from 1 ft (assist by J. Holiday),+2,4-0, , ,
10:56.0, , ,4-0, ,D. Murray misses 3-pt jump shot from 25 ft,
10:54.0,Defensive rebound by J. Holiday, ,4-0, , ,
10:46.0,K. Porziņģis misses 2-pt jump shot from 13 ft, ,4-0, , ,
10:44.0, , ,4-0, ,Defensive rebound by V. Krejci,
10:36.0, , ,4-2,+2,C. Capela makes 2-pt hook shot from 6 ft (assist by D. Murray),
10:26.0,J. Holiday misses 2-pt hook shot from 6 ft, ,4-2, , ,
10:22.0,Offensive rebound by K. Porziņģis, ,4-2, , ,
10:22.0,K. Porziņģis misses 2-pt layup at rim, ,4-2, , ,
10:21.0, , ,4-2, ,Defensive rebound by C. Capela,
10:06.0, , ,4-4,+2,C. Capela makes 2-pt dunk from 1 ft (assist by B. Bogdanović),Tie
9:49.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by D. White),+3,7-4, , ,
9:35.0, , ,7-4, ,D. Hunter misses 2-pt jump shot from 16 ft,
9:33.0,Defensive rebound by K. Porziņģis, ,7-4, , ,
9:20.0,K. Porziņģis misses 3-pt jump shot from 26 ft, ,7-4, , ,
9:15.0, , ,7-4, ,Defensive rebound by D. Murray,
9:05.0, , ,7-4, ,D. Murray misses 3-pt jump shot from 26 ft,
9:02.0,Defensive rebound by J. Holiday, ,7-4, , ,
8:58.0,J. Holiday misses 3-pt jump shot from 25 ft, ,7-4, , ,
8:55.0, , ,7-4, ,Defensive rebound by C. Capela,
8:44.0, , ,7-4, ,D. Murray misses 2-pt jump shot from 12 ft,
8:41.0,Defensive rebound by J. Tatum, ,7-4, , ,
8:38.0,J. Tatum makes 2-pt layup from 1 ft,+2,9-4, , ,
8:18.0, , ,9-6,+2,B. Bogdanović makes 2-pt layup from 2 ft,
8:10.0,J. Brown misses 2-pt layup from 2 ft, ,9-6, , ,
8:07.0, , ,9-6, ,Defensive rebound by C. Capela,
7:59.0, , ,9-6, ,Personal foul by J. Brown (drawn by V. Krejci),
7:48.0, , ,9-9,+3,D. Murray makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),Tie
7:34.0,K. Porziņģis misses 3-pt jump shot from 27 ft, ,9-9, , ,
7:31.0, , ,9-9, ,Defensive rebound by D. Hunter,
7:25.0, , ,9-11,+2,D. Murray makes 2-pt layup from 3 ft,Lead change
7:12.0,Personal foul by V. Krejci (drawn by K. Porziņģis), ,9-11, , ,
7:08.0,J. Tatum misses 3-pt jump shot from 28 ft, ,9-11, , ,
7:06.0, , ,9-11, ,Defensive rebound by Team,
7:06.0, , ,9-11, ,Atlanta full timeout,
7:06.0, , ,9-11, ,G. Mathews enters the game for B. Bogdanović,
6:52.0, , ,9-11, ,D. Murray misses 3-pt jump shot from 25 ft,
6:50.0, , ,9-11, ,Offensive rebound by C. Capela,
6:50.0, , ,9-11, ,Turnover by C. Capela (out of bounds lost ball),
6:44.0,J. Holiday misses 3-pt jump shot from 23 ft, ,9-11, , ,
6:40.0, , ,9-11, ,Defensive rebound by D. Hunter,
6:37.0,Violation by Team (kicked ball), ,9-11, , ,
6:37.0,S. Hauser enters the game for J. Holiday, ,9-11, , ,
6:37.0,X. Tillman enters the game for J. Tatum, ,9-11, , ,
6:24.0, , ,9-11, ,D. Hunter misses 2-pt jump shot from 12 ft,
6:22.0,Defensive rebound by X. Tillman, ,9-11, , ,
6:00.0,K. Porziņģis makes 2-pt jump shot from 11 ft (assist by S. Hauser),+2,11-11, , ,Tie
5:41.0, , ,11-11, ,G. Mathews misses 3-pt jump shot from 25 ft,
5:39.0,Defensive rebound by Team, ,11-11, , ,
5:26.0,K. Porziņģis makes 2-pt jump shot from 10 ft (assist by S. Hauser),+2,13-11, , ,Lead change
5:10.0, , ,13-11, ,G. Mathews misses 3-pt jump shot from 26 ft,
5:07.0,Defensive rebound by D. White, ,13-11, , ,
5:04.0,D. White makes 2-pt jump shot from 8 ft,+2,15-11, , ,
5:04.0,Shooting foul by V. Krejci (drawn by D. White), ,15-11, , ,
5:04.0, , ,15-11, ,B. Fernando enters the game for C. Capela,
5:04.0,D. White makes free throw 1 of 1,+1,16-11, , ,
4:48.0, , ,16-13,+2,D. Hunter makes 2-pt jump shot from 6 ft (assist by D. Murray),
4:40.0,J. Brown makes 2-pt dunk at rim,+2,18-13, , ,
4:26.0, , ,18-13, ,D. Murray misses 2-pt layup from 1 ft,
4:25.0,Defensive rebound by Team, ,18-13, , ,
4:25.0,Boston full timeout, ,18-13, , ,
4:25.0,Instant Replay (Challenge: Ruling Stands), ,18-13, , ,
