A,B,C,D,E,F,Event
1st Q
Time,Cleveland,,Score,,Atlanta,
12:00.0,Jump ball: J. Allen vs. C. Capela (D. Mitchell gains possession),
11:43.0,J. Allen makes 2-pt jump shot from 10 ft (assist by M. Strus),+2,2-0, , ,
11:29.0, , ,2-0, ,D. Murray misses 2-pt jump shot from 11 ft,
11:27.0,Defensive rebound by I. Okoro, ,2-0, , ,
11:24.0,M. Strus makes 2-pt layup from 2 ft (assist by I. Okoro),+2,4-0, , ,
11:03.0, , ,4-0, ,J. Johnson misses 2-pt jump shot from 10 ft,
11:00.0,Defensive rebound by J. Allen, ,4-0, , ,
10:57.0,I. Okoro makes 2-pt layup from 1 ft (assist by M. Strus),+2,6-0, , ,
10:43.0, , ,6-0, ,Turnover by T. Young (bad pass),
10:30.0,M. Strus misses 3-pt jump shot from 25 ft, ,6-0, , ,
10:27.0, , ,6-0, ,Defensive rebound by J. Johnson,
10:19.0, , ,6-0, ,Turnover by D. Murray (bad pass; steal by J. Allen),
10:11.0,J. Allen misses 2-pt dunk from 1 ft (block by J. Johnson), ,6-0, , ,
10:10.0,Offensive rebound by D. Wade, ,6-0, , ,
10:10.0,D. Wade makes 2-pt layup at rim,+2,8-0, , ,
10:10.0, , ,8-0, ,Atlanta full timeout,
9:47.0, , ,8-0, ,S. Bey misses 3-pt jump shot from 23 ft,
9:43.0,Defensive rebound by J. Allen, ,8-0, , ,
9:35.0,M. Strus misses 2-pt layup from 1 ft (block by C. Capela), ,8-0, , ,
9:32.0, , ,8-0, ,Defensive rebound by S. Bey,
9:28.0, , ,8-0, ,Personal foul by I. Okoro (drawn by C. Capela),
9:28.0,Cleveland full timeout, ,8-0, , ,
9:25.0, , ,8-0, ,D. Murray misses 3-pt jump shot from 23 ft,
9:22.0,Defensive rebound by J. Allen, ,8-0, , ,
9:15.0,Shooting foul by D. Murray (drawn by D. Mitchell), ,8-0, , ,
9:15.0,D. Mitchell makes free throw 1 of 2,+1,9-0, , ,
9:15.0,D. Mitchell makes free throw 2 of 2,+1,10-0, , ,
8:59.0, , ,10-0, ,J. Johnson misses 3-pt jump shot from 23 ft,
8:55.0, , ,10-0, ,Offensive rebound by C. Capela,
8:54.0, , ,10-0, ,C. Capela misses 2-pt layup at rim,
8:52.0, , ,10-0, ,Offensive rebound by C. Capela,
8:47.0, , ,10-2,+2,D. Murray makes 2-pt layup from 2 ft,
8:36.0,D. Mitchell misses 3-pt jump shot from 26 ft, ,10-2, , ,
8:33.0, , ,10-2, ,Defensive rebound by C. Capela,
8:24.0, , ,10-2, ,Turnover by T. Young (bad pass; steal by J. Allen),
8:15.0,D. Mitchell makes 2-pt layup at rim,+2,12-2, , ,
8:04.0, , ,12-2, ,Turnover by S. Bey (traveling),
8:04.0,S. Merrill enters the game for M. Strus, ,12-2, , ,
7:49.0,S. Merrill misses 3-pt jump shot from 25 ft, ,12-2, , ,
7:46.0, , ,12-2, ,Defensive rebound by J. Johnson,
7:39.0, , ,12-4,+2,D. Murray makes 2-pt jump shot from 2 ft (assist by J. Johnson),
7:27.0,Offensive foul by J. Allen (drawn by D. Murray), ,12-4, , ,
7:27.0,Turnover by J. Allen (offensive foul), ,12-4, , ,
