A,B,C,D,E,F,Event
1st Q
Time,New York,,Score,,Atlanta,
12:00.0,Jump ball: M. Robinson vs. C. Capela (J. Randle gains possession),
11:45.0,J. Hart misses 3-pt jump shot from 23 ft, ,0-0, , ,
11:40.0,Offensive rebound by M. Robinson, ,0-0, , ,
11:31.0,J. Randle makes 2-pt jump shot from 10 ft,+2,2-0, , ,
11:12.0, , ,2-3,+3,J. Johnson makes 3-pt jump shot from 23 ft (assist by T. Young),Lead change
10:48.0,J. Randle makes 3-pt jump shot from 26 ft (assist by J. Brunson),+3,5-3, , ,Lead change
10:29.0, , ,5-3, ,D. Murray misses 3-pt jump shot from 25 ft,
10:24.0,Defensive rebound by J. Hart, ,5-3, , ,
10:19.0,J. Randle misses 3-pt jump shot from 27 ft, ,5-3, , ,
10:16.0, , ,5-3, ,Defensive rebound by T. Young,
10:04.0, , ,5-3, ,Personal foul by J. Randle (drawn by T. Young),
9:52.0, , ,5-5,+2,J. Johnson makes 2-pt jump shot from 7 ft (assist by T. Young),Tie
9:33.0,J. Randle misses 2-pt layup from 2 ft (block by C. Capela), ,5-5, , ,
9:30.0,Offensive rebound by J. Randle, ,5-5, , ,
9:28.0,J. Randle makes 2-pt jump shot from 7 ft,+2,7-5, , ,
9:14.0, , ,7-5, ,Personal foul by J. Hart (drawn by T. Young),
9:00.0, , ,7-5, ,D. Hunter misses 3-pt jump shot from 23 ft,
8:56.0,Defensive rebound by J. Randle, ,7-5, , ,
8:51.0,J. Randle misses 2-pt jump shot from 13 ft, ,7-5, , ,
8:46.0,Offensive rebound by M. Robinson, ,7-5, , ,
8:43.0,Personal foul by D. Hunter (drawn by M. Robinson), ,7-5, , ,
8:32.0,J. Brunson misses 2-pt jump shot from 15 ft, ,7-5, , ,
8:29.0, , ,7-5, ,Defensive rebound by D. Murray,
8:24.0, , ,7-5, ,Turnover by T. Young (bad pass; steal by M. Robinson),
8:12.0,J. Hart misses 2-pt layup from 1 ft (block by J. Johnson), ,7-5, , ,
8:09.0, , ,7-5, ,Defensive rebound by C. Capela,
8:06.0, , ,7-7,+2,C. Capela makes 2-pt layup from 1 ft (assist by T. Young),Tie
7:49.0,Personal foul by D. Hunter (drawn by M. Robinson), ,7-7, , ,
7:40.0,J. Hart makes 2-pt layup from 2 ft,+2,9-7, , ,
7:18.0, , ,9-7, ,C. Capela misses 2-pt layup from 1 ft (block by M. Robinson),
7:16.0,Defensive rebound by M. Robinson, ,9-7, , ,
7:14.0,J. Brunson makes 2-pt layup from 1 ft (assist by J. Hart),+2,11-7, , ,
7:14.0, , ,11-7, ,Atlanta full timeout,
7:14.0, , ,11-7, ,S. Bey enters the game for D. Hunter,
7:14.0, , ,11-7, ,B. Bogdanović enters the game for T. Young,
7:02.0, , ,11-7, ,Turnover by J. Johnson (bad pass; steal by M. Robinson),
6:58.0,Q. Grimes makes 2-pt layup from 2 ft,+2,13-7, , ,
6:43.0, , ,13-9,+2,B. Bogdanović makes 2-pt jump shot from 10 ft,
6:26.0,J. Brunson makes 3-pt jump shot from 26 ft,+3,16-9, , ,
6:02.0, , ,16-11,+2,S. Bey makes 2-pt jump shot from 4 ft (assist by D. Murray),
5:44.0,J. Randle makes 2-pt jump shot from 12 ft,+2,18-11, , ,
5:32.0, , ,18-11, ,S. Bey misses 3-pt jump shot from 23 ft,
5:29.0,Defensive rebound by M. Robinson, ,18-11, , ,
5:14.0,J. Hart misses 3-pt jump shot from 23 ft, ,18-11, , ,
5:10.0,Offensive rebound by M. Robinson, ,18-11, , ,
5:09.0,Q. Grimes misses 3-pt jump shot from 26 ft, ,18-11, , ,
5:05.0,Offensive rebound by J. Hart, ,18-11, , ,
5:02.0,J. Randle misses 3-pt jump shot from 23 ft, ,18-11, , ,
4:59.0, , ,18-11, ,Defensive rebound by D. Murray,
4:51.0, , ,18-13,+2,D. Murray makes 2-pt jump shot from 18 ft,
4:36.0,Q. Grimes makes 3-pt jump shot from 24 ft (assist by J. Brunson),+3,21-13, , ,
4:25.0, , ,21-13, ,D. Murray misses 3-pt jump shot from 24 ft,
4:22.0,Defensive rebound by J. Hart, ,21-13, , ,
4:16.0,J. Brunson makes 3-pt jump shot from 23 ft (assist by J. Hart),+3,24-13, , ,
3:57.0, , ,24-15,+2,C. Capela makes 2-pt layup from 1 ft (assist by B. Bogdanović),
3:49.0,New York full timeout, ,24-15, , ,
3:49.0,D. DiVincenzo enters the game for Q. Grimes, ,24-15, , ,
3:49.0,I. Hartenstein enters the game for J. Hart, ,24-15, , ,
3:49.0,I. Quickley enters the game for M. Robinson, ,24-15, , ,
3:49.0, , ,24-15, ,W. Matthews enters the game for C. Capela,
3:49.0, , ,24-15, ,O. Okongwu enters the game for J. Johnson,
3:41.0,I. Hartenstein makes 2-pt layup from 1 ft (assist by J. Brunson),+2,26-15, , ,
3:26.0, , ,26-17,+2,O. Okongwu makes 2-pt hook shot from 9 ft (assist by W. Matthews),
3:02.0,D. DiVincenzo makes 2-pt layup from 1 ft (assist by J. Brunson),+2,28-17, , ,
2:45.0, , ,28-17, ,B. Bogdanović misses 3-pt jump shot from 25 ft,
2:42.0,Defensive rebound by J. Randle, ,28-17, , ,
2:22.0,I. Quickley misses 2-pt jump shot from 10 ft, ,28-17, , ,
2:22.0,Offensive rebound by Team, ,28-17, , ,
2:22.0, , ,28-17, ,Loose ball foul by O. Okongwu (drawn by I. Hartenstein),
2:22.0, , ,28-17, ,T. Young enters the game for D. Murray,
2:14.0,J. Randle misses 2-pt layup from 1 ft, ,28-17, , ,
2:11.0, , ,28-17, ,Defensive rebound by O. Okongwu,
2:03.0, , ,28-17, ,T. Young misses 2-pt jump shot from 18 ft,
1:59.0,Defensive rebound by D. DiVincenzo, ,28-17, , ,
1:57.0,J. Randle makes 2-pt layup from 1 ft (assist by D. DiVincenzo),+2,30-17, , ,
1:39.0, , ,30-17, ,B. Bogdanović misses 3-pt jump shot from 25 ft,
1:36.0, , ,30-17, ,Offensive rebound by W. Matthews,
1:34.0, , ,30-17, ,T. Young misses 2-pt jump shot from 6 ft,
1:31.0,Defensive rebound by D. DiVincenzo, ,30-17, , ,
1:31.0,M. McBride enters the game for J. Brunson, ,30-17, , ,
1:10.0,J. Randle misses 2-pt jump shot from 12 ft, ,30-17, , ,
1:07.0, , ,30-17, ,Defensive rebound by O. Okongwu,
0:53.0, , ,30-19,+2,B. Bogdanović makes 2-pt jump shot from 10 ft,
0:53.0, , ,30-19, ,Shooting foul by I. Hartenstein (drawn by B. Bogdanović),
0:53.0, , ,30-20,+1,B. Bogdanović makes free throw 1 of 1,
0:39.0,J. Randle makes 2-pt jump shot from 9 ft,+2,32-20, , ,
0:39.0,Shooting foul by S. Bey (drawn by J. Randle), ,32-20, , ,
0:39.0,J. Randle makes free throw 1 of 1,+1,33-20, , ,
0:30.0, , ,33-20, ,Shooting foul by M. McBride (drawn by T. Young),
0:30.0, , ,33-21,+1,T. Young makes free throw 1 of 2,
0:30.0,J. Brunson enters the game for M. McBride, ,33-21, , ,
0:30.0, , ,33-22,+1,T. Young makes free throw 2 of 2,
0:14.0,I. Hartenstein misses 2-pt hook shot from 6 ft, ,33-22, , ,
0:11.0, , ,33-22, ,Defensive rebound by S. Bey,
0:01.0, , ,33-22, ,Offensive foul by O. Okongwu (drawn by J. Brunson),
0:01.0, , ,33-22, ,Turnover by O. Okongwu (offensive foul),
0:00.0,I. Hartenstein misses 2-pt jump shot from 14 ft, ,33-22, , ,
0:00.0,Offensive rebound by Team, ,33-22, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,New York,,Score,,Atlanta,
12:00.0,Start of 2nd quarter,
11:40.0, , ,33-22, ,T. Young misses 2-pt jump shot from 11 ft,
11:37.0,Defensive rebound by D. DiVincenzo, ,33-22, , ,
11:33.0,I. Hartenstein makes 2-pt dunk from 1 ft (assist by J. Hart),+2,35-22, , ,
11:14.0, , ,35-24,+2,J. Johnson makes 2-pt dunk at rim (assist by O. Okongwu),
