A,B,C,D,E,F,Event
1st Q
Time,Detroit,,Score,,Atlanta,
12:00.0,Jump ball: M. Bagley vs. C. Capela (B. Bogdanović gains possession),
11:47.0,J. Ivey misses 2-pt layup from 1 ft (block by C. Capela), ,0-0, , ,
11:43.0, , ,0-0, ,Defensive rebound by S. Bey,
11:32.0, , ,0-3,+3,D. Hunter makes 3-pt jump shot from 25 ft (assist by D. Murray),
11:12.0,B. Bogdanović makes 2-pt jump shot from 11 ft,+2,2-3, , ,
10:51.0, , ,2-3, ,C. Capela misses 2-pt hook shot from 2 ft,
10:49.0,Defensive rebound by A. Thompson, ,2-3, , ,
10:44.0,B. Bogdanović misses 3-pt jump shot from 25 ft, ,2-3, , ,
10:40.0, , ,2-3, ,Defensive rebound by D. Hunter,
10:36.0, , ,2-6,+3,D. Hunter makes 3-pt jump shot from 26 ft,
10:19.0,B. Bogdanović misses 2-pt jump shot from 10 ft, ,2-6, , ,
10:15.0,Offensive rebound by A. Thompson, ,2-6, , ,
10:15.0,A. Thompson misses 2-pt layup at rim, ,2-6, , ,
10:14.0, , ,2-6, ,Defensive rebound by T. Young,
10:08.0, , ,2-9,+3,D. Murray makes 3-pt jump shot from 23 ft (assist by T. Young),
9:45.0,C. Cunningham misses 3-pt jump shot from 26 ft, ,2-9, , ,
9:42.0, , ,2-9, ,Defensive rebound by D. Hunter,
9:41.0, , ,2-9, ,Turnover by D. Hunter (bad pass),
9:27.0,C. Cunningham misses 2-pt layup from 1 ft, ,2-9, , ,
9:24.0,Offensive rebound by M. Bagley, ,2-9, , ,
9:24.0,M. Bagley makes 2-pt layup at rim,+2,4-9, , ,
9:16.0, , ,4-9, ,Personal foul by A. Thompson (drawn by T. Young),
9:13.0, , ,4-9, ,Personal foul by J. Ivey (drawn by T. Young),
9:08.0, , ,4-9, ,Turnover by T. Young (bad pass; steal by A. Thompson),
9:05.0,Shooting foul by C. Capela (drawn by M. Bagley), ,4-9, , ,
9:05.0,M. Bagley makes free throw 1 of 2,+1,5-9, , ,
9:05.0,M. Bagley makes free throw 2 of 2,+1,6-9, , ,
8:51.0, , ,6-12,+3,D. Murray makes 3-pt jump shot from 25 ft (assist by S. Bey),
8:35.0,M. Bagley misses 2-pt layup from 1 ft (block by C. Capela), ,6-12, , ,
8:32.0,Offensive rebound by A. Thompson, ,6-12, , ,
8:26.0,M. Bagley misses 2-pt jump shot from 11 ft, ,6-12, , ,
8:23.0, , ,6-12, ,Defensive rebound by D. Murray,
8:00.0, , ,6-15,+3,T. Young makes 3-pt jump shot from 22 ft,
7:46.0,C. Cunningham makes 2-pt layup from 2 ft (assist by J. Ivey),+2,8-15, , ,
7:31.0, , ,8-15, ,D. Hunter misses 2-pt jump shot from 18 ft,
7:28.0,Defensive rebound by J. Ivey, ,8-15, , ,
7:24.0,J. Ivey misses 2-pt jump shot from 18 ft, ,8-15, , ,
7:21.0, , ,8-15, ,Defensive rebound by D. Murray,
7:12.0, , ,8-17,+2,C. Capela makes 2-pt hook shot from 4 ft (assist by D. Murray),
7:12.0,Detroit full timeout, ,8-17, , ,
7:12.0, , ,8-17, ,O. Okongwu enters the game for T. Young,
6:52.0,J. Ivey misses 3-pt jump shot from 23 ft, ,8-17, , ,
6:49.0, , ,8-17, ,Defensive rebound by C. Capela,
6:38.0, , ,8-17, ,D. Hunter misses 2-pt jump shot from 14 ft,
6:35.0,Defensive rebound by A. Thompson, ,8-17, , ,
6:25.0,M. Bagley makes 2-pt dunk from 1 ft (assist by A. Thompson),+2,10-17, , ,
6:25.0,I. Livers enters the game for A. Thompson, ,10-17, , ,
6:25.0, , ,10-17, ,G. Mathews enters the game for D. Hunter,
6:09.0, , ,10-20,+3,D. Murray makes 3-pt jump shot from 25 ft,
5:50.0,Personal foul by D. Murray (drawn by C. Cunningham), ,10-20, , ,
5:42.0,I. Livers misses 2-pt jump shot from 17 ft, ,10-20, , ,
5:40.0, , ,10-20, ,Defensive rebound by D. Murray,
5:33.0, , ,10-22,+2,C. Capela makes 2-pt layup from 2 ft,
5:33.0,J. Wiseman enters the game for M. Bagley, ,10-22, , ,
5:17.0,B. Bogdanović misses 3-pt jump shot from 23 ft (block by G. Mathews), ,10-22, , ,
5:12.0,Offensive rebound by B. Bogdanović, ,10-22, , ,
5:11.0,B. Bogdanović makes 2-pt jump shot from 12 ft,+2,12-22, , ,
4:53.0, , ,12-22, ,G. Mathews misses 3-pt jump shot from 25 ft,
4:51.0,Defensive rebound by C. Cunningham, ,12-22, , ,
4:49.0,J. Ivey makes 2-pt layup from 1 ft (assist by C. Cunningham),+2,14-22, , ,
4:49.0,Shooting foul by G. Mathews (drawn by J. Ivey), ,14-22, , ,
4:49.0, , ,14-22, ,S. Lundy enters the game for S. Bey,
4:49.0, , ,14-22, ,W. Matthews enters the game for C. Capela,
4:49.0,J. Ivey misses free throw 1 of 1, ,14-22, , ,
4:44.0, , ,14-22, ,Defensive rebound by G. Mathews,
4:27.0, , ,14-22, ,G. Mathews misses 3-pt jump shot from 25 ft,
4:24.0,Defensive rebound by Team, ,14-22, , ,
4:24.0,A. Burks enters the game for B. Bogdanović, ,14-22, , ,
4:24.0,M. Sasser enters the game for J. Ivey, ,14-22, , ,
4:01.0,J. Wiseman makes 2-pt hook shot from 8 ft (assist by C. Cunningham),+2,16-22, , ,
3:49.0, , ,16-22, ,Turnover by D. Murray (lost ball),
3:49.0, , ,16-22, ,Loose ball foul by G. Mathews (drawn by I. Livers),
3:49.0, , ,16-22, ,T. Young enters the game for D. Murray,
3:40.0,Def 3 sec tech foul by Team, ,16-22, , ,
3:40.0,C. Cunningham misses technical free throw, ,16-22, , ,
3:40.0,Offensive rebound by Team, ,16-22, , ,
3:28.0,I. Livers misses 2-pt jump shot from 13 ft, ,16-22, , ,
3:23.0,Offensive rebound by C. Cunningham, ,16-22, , ,
3:23.0,C. Cunningham misses 2-pt layup at rim, ,16-22, , ,
3:22.0, , ,16-22, ,Defensive rebound by S. Lundy,
3:13.0, , ,16-25,+3,T. Young makes 3-pt jump shot from 27 ft,
3:03.0,I. Livers misses 3-pt jump shot from 26 ft, ,16-25, , ,
3:02.0, , ,16-25, ,Defensive rebound by O. Okongwu,
3:02.0, , ,16-25, ,Atlanta full timeout,
3:02.0, , ,16-25, ,S. Bey enters the game for W. Matthews,
2:41.0, , ,16-25, ,T. Young misses 3-pt jump shot from 26 ft,
2:39.0,Defensive rebound by Team, ,16-25, , ,
2:26.0,C. Cunningham makes 2-pt jump shot from 12 ft (assist by M. Sasser),+2,18-25, , ,
2:15.0, , ,18-28,+3,G. Mathews makes 3-pt jump shot from 25 ft (assist by T. Young),
2:15.0, , ,18-28, ,Shooting foul by M. Sasser (drawn by G. Mathews),
2:15.0, , ,18-28, ,G. Mathews misses free throw 1 of 1,
2:13.0, , ,18-28, ,Offensive rebound by S. Bey,
2:07.0, , ,18-31,+3,G. Mathews makes 3-pt jump shot from 26 ft (assist by T. Young),
