A,B,C,D,E,F,Event
1st Q
Time,Charlotte,,Score,,Atlanta,
12:00.0,Jump ball: G. Williams vs. C. Capela (T. Young gains possession),
11:40.0, , ,0-3,+3,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by G. Mathews),
11:23.0,G. Williams makes 2-pt layup from 1 ft (assist by V. Micić),+2,2-3, , ,
11:09.0, , ,2-3, ,Turnover by B. Bogdanović (bad pass; steal by T. Mann),
11:09.0,Personal foul by B. Bogdanović (drawn by V. Micić), ,2-3, , ,
11:09.0,T. Mann makes free throw 1 of 1,+1,3-3, , ,Tie
10:56.0,B. Miller makes 3-pt jump shot from 26 ft (assist by M. Bridges),+3,6-3, , ,Lead change
10:46.0, , ,6-3, ,Turnover by T. Young (bad pass; steal by V. Micić),
10:39.0,B. Miller misses 3-pt jump shot from 26 ft, ,6-3, , ,
10:36.0, , ,6-3, ,Defensive rebound by T. Young,
10:25.0, , ,6-5,+2,T. Young makes 2-pt layup from 2 ft (assist by B. Bogdanović),
10:11.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by T. Mann),+3,9-5, , ,
9:50.0, , ,9-8,+3,G. Mathews makes 3-pt jump shot from 25 ft (assist by T. Young),
9:39.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by V. Micić),+3,12-8, , ,
9:20.0, , ,12-8, ,C. Capela misses 2-pt hook shot from 5 ft,
9:18.0,Defensive rebound by G. Williams, ,12-8, , ,
9:12.0,T. Mann makes 2-pt layup from 2 ft,+2,14-8, , ,
9:11.0, , ,14-8, ,Atlanta full timeout,
8:58.0, , ,14-10,+2,V. Krejci makes 2-pt jump shot from 5 ft (assist by T. Young),
8:40.0,M. Bridges misses 3-pt jump shot from 23 ft, ,14-10, , ,
8:38.0, , ,14-10, ,Defensive rebound by T. Young,
8:34.0, , ,14-10, ,Shooting foul by B. Miller (drawn by T. Young),
8:34.0, , ,14-11,+1,T. Young makes free throw 1 of 2,
8:34.0, , ,14-12,+1,T. Young makes free throw 2 of 2,
8:12.0,M. Bridges misses 2-pt layup from 1 ft, ,14-12, , ,
8:08.0,Offensive rebound by M. Bridges, ,14-12, , ,
8:07.0,Turnover by M. Bridges (lost ball; steal by T. Young), ,14-12, , ,
8:02.0, , ,14-12, ,B. Bogdanović misses 3-pt jump shot from 26 ft,
8:00.0, , ,14-12, ,Offensive rebound by Team,
7:45.0, , ,14-14,+2,C. Capela makes 2-pt hook shot from 5 ft (assist by G. Mathews),Tie
7:35.0,G. Williams misses 3-pt jump shot from 23 ft, ,14-14, , ,
7:32.0, , ,14-14, ,Defensive rebound by B. Bogdanović,
7:25.0, , ,14-14, ,B. Bogdanović misses 3-pt jump shot from 25 ft,
7:19.0, , ,14-14, ,Offensive rebound by V. Krejci,
7:19.0, , ,14-16,+2,V. Krejci makes 2-pt layup at rim,Lead change
7:05.0,B. Miller makes 2-pt layup from 1 ft (assist by G. Williams),+2,16-16, , ,Tie
6:50.0, , ,16-18,+2,C. Capela makes 2-pt layup from 1 ft (assist by T. Young),
6:42.0,Offensive foul by G. Williams (drawn by T. Young), ,16-18, , ,
6:42.0,Turnover by G. Williams (offensive foul), ,16-18, , ,
6:42.0,A. Pokusevski enters the game for T. Mann, ,16-18, , ,
6:42.0, , ,16-18, ,K. Bufkin enters the game for G. Mathews,
6:42.0, , ,16-18, ,D. Windler enters the game for T. Young,
6:31.0, , ,16-18, ,K. Bufkin misses 2-pt jump shot from 14 ft,
6:27.0,Defensive rebound by A. Pokusevski, ,16-18, , ,
6:18.0,A. Pokusevski makes 3-pt jump shot from 26 ft (assist by V. Micić),+3,19-18, , ,Lead change
6:04.0, , ,19-18, ,V. Krejci misses 3-pt jump shot from 25 ft,
6:01.0,Defensive rebound by G. Williams, ,19-18, , ,
5:47.0,A. Pokusevski makes 2-pt layup from 2 ft (assist by G. Williams),+2,21-18, , ,
5:29.0, , ,21-20,+2,V. Krejci makes 2-pt jump shot from 13 ft (assist by K. Bufkin),
5:08.0,M. Bridges makes 2-pt layup from 3 ft,+2,23-20, , ,
4:57.0, , ,23-20, ,Shooting foul by G. Williams (drawn by C. Capela),
4:57.0, , ,23-20, ,C. Capela misses free throw 1 of 2,
4:57.0, , ,23-20, ,Offensive rebound by Team,
4:57.0,N. Richards enters the game for G. Williams, ,23-20, , ,
4:57.0, , ,23-20, ,M. Gueye enters the game for V. Krejci,
4:57.0, , ,23-21,+1,C. Capela makes free throw 2 of 2,
4:36.0,B. Miller misses 2-pt jump shot from 8 ft, ,23-21, , ,
4:30.0, , ,23-21, ,Defensive rebound by M. Gueye,
4:15.0, , ,23-21, ,B. Bogdanović misses 3-pt jump shot from 26 ft,
4:14.0,Defensive rebound by Team, ,23-21, , ,
4:14.0,T. Mann enters the game for V. Micić, ,23-21, , ,
4:14.0, , ,23-21, ,B. Fernando enters the game for C. Capela,
3:54.0,Shooting foul by B. Fernando (drawn by B. Miller), ,23-21, , ,
3:54.0, , ,23-21, ,Atlanta full timeout,
3:54.0, , ,23-21, ,Instant Replay (Challenge: Ruling Stands),
3:54.0, , ,23-21, ,G. Mathews enters the game for B. Bogdanović,
3:54.0,B. Miller makes free throw 1 of 2,+1,24-21, , ,
3:54.0,B. Miller makes free throw 2 of 2,+1,25-21, , ,
3:35.0, , ,25-23,+2,K. Bufkin makes 2-pt jump shot from 7 ft,
3:19.0,M. Bridges misses 2-pt layup from 2 ft, ,25-23, , ,
3:17.0, , ,25-23, ,Defensive rebound by D. Windler,
3:13.0, , ,25-26,+3,M. Gueye makes 3-pt jump shot from 26 ft (assist by D. Windler),Lead change
3:04.0,Shooting foul by D. Windler (drawn by T. Mann), ,25-26, , ,
3:04.0,T. Mann makes free throw 1 of 2,+1,26-26, , ,Tie
3:04.0,D. Bertāns enters the game for M. Bridges, ,26-26, , ,
3:04.0,J. Thor enters the game for B. Miller, ,26-26, , ,
3:04.0, , ,26-26, ,T. Young enters the game for K. Bufkin,
3:04.0,T. Mann makes free throw 2 of 2,+1,27-26, , ,Lead change
2:53.0, , ,27-26, ,Personal foul by A. Pokusevski (drawn by G. Mathews),
2:45.0, , ,27-28,+2,G. Mathews makes 2-pt jump shot from 17 ft (assist by T. Young),Lead change
2:34.0,Offensive foul by N. Richards (drawn by B. Fernando), ,27-28, , ,
2:34.0,Turnover by N. Richards (offensive foul), ,27-28, , ,
2:20.0, , ,27-28, ,D. Windler misses 3-pt jump shot from 23 ft,
2:15.0, , ,27-28, ,Offensive rebound by M. Gueye,
2:12.0, , ,27-28, ,B. Fernando misses 2-pt layup from 4 ft,
2:10.0, , ,27-28, ,Offensive rebound by M. Gueye,
2:06.0, , ,27-28, ,M. Gueye misses 2-pt layup from 4 ft (block by D. Bertāns),
2:05.0, , ,27-28, ,Offensive rebound by Team,
2:00.0, , ,27-28, ,G. Mathews misses 3-pt jump shot from 25 ft,
1:56.0,Defensive rebound by T. Mann, ,27-28, , ,
1:53.0,J. Thor misses 3-pt jump shot from 26 ft, ,27-28, , ,
1:52.0, , ,27-28, ,Defensive rebound by Team,
1:38.0, , ,27-31,+3,D. Windler makes 3-pt jump shot from 23 ft (assist by T. Young),
1:19.0,N. Richards makes 2-pt dunk from 1 ft (assist by T. Mann),+2,29-31, , ,
1:09.0, , ,29-33,+2,G. Mathews makes 2-pt layup from 1 ft (assist by T. Young),
1:01.0,Personal foul by T. Young (drawn by T. Mann), ,29-33, , ,
1:01.0,Away from play foul by M. Gueye (drawn by J. Thor), ,29-33, , ,
1:01.0,D. Bertāns makes free throw 1 of 1,+1,30-33, , ,
0:51.0,A. Pokusevski misses 2-pt jump shot from 9 ft, ,30-33, , ,
0:48.0, , ,30-33, ,Defensive rebound by B. Fernando,
0:36.0, , ,30-35,+2,T. Young makes 2-pt layup from 3 ft,
0:27.0,D. Bertāns misses 3-pt jump shot from 22 ft, ,30-35, , ,
0:23.0, , ,30-35, ,Defensive rebound by T. Young,
0:01.0, , ,30-35, ,Turnover by T. Young (lost ball; steal by T. Mann),
0:00.0,End of 1st quarter,
2nd Q,
Time,Charlotte,,Score,,Atlanta,
12:00.0,Start of 2nd quarter,
11:42.0,T. Mann misses 2-pt jump shot from 10 ft, ,30-35, , ,
11:38.0, , ,30-35, ,Defensive rebound by M. Gueye,
11:23.0, , ,30-35, ,G. Mathews misses 3-pt jump shot from 25 ft,
11:21.0,Defensive rebound by N. Richards, ,30-35, , ,
11:16.0,D. Bertāns misses 3-pt jump shot from 26 ft, ,30-35, , ,
11:11.0,Offensive rebound by J. Thor, ,30-35, , ,
11:10.0,T. Mann misses 3-pt jump shot from 26 ft, ,30-35, , ,
11:07.0, , ,30-35, ,Defensive rebound by M. Gueye,
10:53.0, , ,30-35, ,Turnover by T. Young (bad pass; steal by N. Richards),
10:50.0,B. Miller makes 2-pt layup from 1 ft (assist by N. Richards),+2,32-35, , ,
10:33.0, , ,32-38,+3,D. Windler makes 3-pt jump shot from 28 ft,
10:18.0,B. Miller makes 3-pt jump shot from 26 ft,+3,35-38, , ,
10:04.0, , ,35-38, ,G. Mathews misses 3-pt jump shot from 25 ft,
10:02.0,Defensive rebound by T. Mann, ,35-38, , ,
9:57.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by T. Mann),+3,38-38, , ,Tie
9:41.0, , ,38-38, ,Personal foul by N. Richards (drawn by T. Young),
9:35.0, , ,38-38, ,Turnover by T. Young (bad pass; steal by T. Mann),
9:31.0,T. Mann misses 2-pt layup from 2 ft (block by M. Gueye), ,38-38, , ,
9:28.0, , ,38-38, ,Defensive rebound by B. Fernando,
9:17.0, , ,38-41,+3,D. Windler makes 3-pt jump shot from 25 ft (assist by M. Gueye),
9:02.0,B. Miller makes 2-pt dunk from 1 ft,+2,40-41, , ,
8:42.0, , ,40-41, ,Turnover by T. Young (bad pass; steal by T. Mann),
8:38.0,D. Bertāns misses 3-pt jump shot from 25 ft, ,40-41, , ,
8:33.0,Offensive rebound by T. Mann, ,40-41, , ,
8:33.0,T. Mann misses 2-pt layup at rim, ,40-41, , ,
