A,B,C,D,E,F,Event
1st Q
Time,Washington,,Score,,Atlanta,
12:00.0,Jump ball: D. Gafford vs. C. Capela (J. Poole gains possession),
11:46.0,K. Kuzma misses 2-pt layup from 7 ft, ,0-0, , ,
11:43.0, , ,0-0, ,Defensive rebound by C. Capela,
11:22.0, , ,0-0, ,Turnover by Team (shot clock),
11:02.0,D. Avdija misses 2-pt jump shot from 10 ft, ,0-0, , ,
10:58.0, , ,0-0, ,Defensive rebound by J. Johnson,
10:47.0, , ,0-0, ,D. Murray misses 3-pt jump shot from 23 ft,
10:45.0,Defensive rebound by T. Jones, ,0-0, , ,
10:41.0,J. Poole misses 3-pt jump shot from 26 ft, ,0-0, , ,
10:37.0, , ,0-0, ,Defensive rebound by C. Capela,
10:29.0, , ,0-3,+3,J. Johnson makes 3-pt jump shot from 25 ft (assist by D. Murray),
10:19.0,Turnover by D. Gafford (bad pass), ,0-3, , ,
10:05.0, , ,0-3, ,T. Young misses 2-pt layup from 2 ft,
10:02.0,Defensive rebound by D. Gafford, ,0-3, , ,
9:59.0,T. Jones misses 3-pt jump shot from 25 ft, ,0-3, , ,
9:56.0, , ,0-3, ,Defensive rebound by J. Johnson,
9:50.0, , ,0-3, ,J. Johnson misses 3-pt jump shot from 25 ft,
9:48.0,Defensive rebound by Team, ,0-3, , ,
9:34.0,K. Kuzma makes 3-pt jump shot from 23 ft (assist by T. Jones),+3,3-3, , ,Tie
9:18.0, , ,3-3, ,D. Murray misses 3-pt jump shot from 26 ft,
9:16.0,Defensive rebound by D. Avdija, ,3-3, , ,
9:13.0,K. Kuzma makes 2-pt dunk from 1 ft (assist by D. Avdija),+2,5-3, , ,Lead change
8:53.0, , ,5-6,+3,T. Young makes 3-pt jump shot from 27 ft (assist by J. Johnson),Lead change
8:44.0,T. Jones misses 2-pt layup from 2 ft (block by C. Capela), ,5-6, , ,
8:40.0, , ,5-6, ,Defensive rebound by D. Murray,
8:36.0, , ,5-6, ,S. Bey misses 3-pt jump shot from 23 ft,
8:34.0,Defensive rebound by D. Avdija, ,5-6, , ,
8:22.0,T. Jones misses 3-pt jump shot from 23 ft, ,5-6, , ,
8:19.0, , ,5-6, ,Defensive rebound by J. Johnson,
8:10.0, , ,5-6, ,J. Johnson misses 3-pt jump shot from 25 ft,
8:06.0, , ,5-6, ,Offensive rebound by S. Bey,
8:06.0, , ,5-6, ,Shooting foul by D. Avdija (drawn by S. Bey),
8:06.0, , ,5-7,+1,S. Bey makes free throw 1 of 2,
8:06.0, , ,5-8,+1,S. Bey makes free throw 2 of 2,
7:56.0,Turnover by J. Poole (bad pass; steal by S. Bey), ,5-8, , ,
7:50.0, , ,5-8, ,T. Young misses 3-pt jump shot from 29 ft,
7:47.0,Defensive rebound by K. Kuzma, ,5-8, , ,
7:43.0,D. Avdija makes 2-pt dunk from 1 ft (assist by K. Kuzma),+2,7-8, , ,
7:17.0, , ,7-8, ,S. Bey misses 2-pt layup from 4 ft,
7:13.0,Defensive rebound by D. Avdija, ,7-8, , ,
7:12.0,Turnover by D. Avdija (lost ball; steal by S. Bey), ,7-8, , ,
7:09.0, , ,7-10,+2,C. Capela makes 2-pt dunk at rim (assist by T. Young),
6:52.0,K. Kuzma makes 3-pt jump shot from 26 ft (assist by T. Jones),+3,10-10, , ,Tie
6:38.0, , ,10-10, ,D. Murray misses 3-pt jump shot from 26 ft,
6:38.0, , ,10-10, ,Offensive rebound by S. Bey,
6:34.0, , ,10-10, ,S. Bey misses 2-pt layup at rim,
6:33.0,Defensive rebound by J. Poole, ,10-10, , ,
6:26.0,K. Kuzma misses 3-pt jump shot from 26 ft, ,10-10, , ,
6:24.0, , ,10-10, ,Defensive rebound by Team,
6:24.0, , ,10-10, ,Atlanta full timeout,
6:24.0,B. Coulibaly enters the game for D. Avdija, ,10-10, , ,
6:24.0, , ,10-10, ,B. Bogdanović enters the game for J. Johnson,
6:24.0, , ,10-10, ,T. Forrest enters the game for T. Young,
6:08.0, , ,10-12,+2,T. Forrest makes 2-pt jump shot from 11 ft,
5:52.0,J. Poole makes 3-pt jump shot from 26 ft (assist by T. Jones),+3,13-12, , ,Lead change
5:37.0, , ,13-15,+3,D. Murray makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),Lead change
5:24.0,B. Coulibaly makes 3-pt jump shot from 25 ft (assist by J. Poole),+3,16-15, , ,Lead change
5:08.0, , ,16-15, ,C. Capela misses 2-pt hook shot from 3 ft (block by B. Coulibaly),
5:05.0,Defensive rebound by B. Coulibaly, ,16-15, , ,
5:00.0,J. Poole misses 3-pt jump shot from 28 ft, ,16-15, , ,
4:58.0,Offensive rebound by K. Kuzma, ,16-15, , ,
4:57.0,K. Kuzma makes 2-pt layup from 1 ft,+2,18-15, , ,
4:39.0, , ,18-17,+2,D. Murray makes 2-pt jump shot from 7 ft,
4:16.0,K. Kuzma makes 2-pt jump shot from 15 ft,+2,20-17, , ,
3:54.0, , ,20-17, ,S. Bey misses 3-pt jump shot from 23 ft,
3:52.0,Defensive rebound by T. Jones, ,20-17, , ,
3:47.0,Shooting foul by T. Forrest (drawn by K. Kuzma), ,20-17, , ,
3:47.0,K. Kuzma makes free throw 1 of 2,+1,21-17, , ,
3:47.0, , ,21-17, ,J. Johnson enters the game for S. Bey,
3:47.0, , ,21-17, ,O. Okongwu enters the game for C. Capela,
3:47.0, , ,21-17, ,T. Young enters the game for D. Murray,
3:47.0,K. Kuzma misses free throw 2 of 2, ,21-17, , ,
3:46.0, , ,21-17, ,Defensive rebound by Team,
3:31.0, , ,21-17, ,T. Forrest misses 2-pt layup from 1 ft,
3:27.0, , ,21-17, ,Offensive rebound by O. Okongwu,
3:27.0, , ,21-19,+2,O. Okongwu makes 2-pt layup at rim,
3:14.0,D. Gafford makes 2-pt layup from 3 ft (assist by T. Jones),+2,23-19, , ,
2:58.0, , ,23-19, ,B. Bogdanović misses 3-pt jump shot from 23 ft,
2:54.0, , ,23-19, ,Offensive rebound by O. Okongwu,
2:53.0, , ,23-19, ,T. Young misses 3-pt jump shot from 27 ft,
2:50.0,Defensive rebound by D. Gafford, ,23-19, , ,
2:37.0,D. Gafford makes 2-pt layup from 1 ft,+2,25-19, , ,
2:26.0, , ,25-19, ,B. Bogdanović misses 3-pt jump shot from 26 ft,
2:23.0,Defensive rebound by D. Gafford, ,25-19, , ,
2:18.0,Washington full timeout, ,25-19, , ,
2:18.0,D. Avdija enters the game for D. Gafford, ,25-19, , ,
2:18.0,P. Baldwin enters the game for T. Jones, ,25-19, , ,
2:18.0,C. Kispert enters the game for K. Kuzma, ,25-19, , ,
2:18.0,D. Wright enters the game for J. Poole, ,25-19, , ,
2:18.0, , ,25-19, ,G. Mathews enters the game for T. Forrest,
2:05.0,P. Baldwin makes 2-pt dunk from 1 ft (assist by C. Kispert),+2,27-19, , ,
2:05.0,Shooting foul by J. Johnson (drawn by P. Baldwin), ,27-19, , ,
2:05.0,P. Baldwin misses free throw 1 of 1, ,27-19, , ,
2:03.0, , ,27-19, ,Defensive rebound by O. Okongwu,
1:47.0, , ,27-19, ,Personal foul by P. Baldwin (drawn by J. Johnson),
1:39.0, , ,27-19, ,O. Okongwu misses 2-pt hook shot from 5 ft,
1:35.0,Defensive rebound by D. Wright, ,27-19, , ,
1:30.0,D. Avdija misses 2-pt jump shot from 8 ft, ,27-19, , ,
1:27.0, , ,27-19, ,Defensive rebound by G. Mathews,
1:20.0, , ,27-22,+3,G. Mathews makes 3-pt jump shot from 28 ft (assist by T. Young),
