A,B,C,D,E,F,Event
1st Q
Time,LA Lakers,,Score,,Atlanta,
12:00.0,Jump ball: J. Hayes vs. C. Capela (T. Young gains possession),
11:38.0, , ,0-0, ,Turnover by T. Young (bad pass; steal by T. Prince),
11:23.0,A. Reaves makes 2-pt layup from 5 ft,+2,2-0, , ,
11:09.0, , ,2-0, ,D. Murray misses 3-pt jump shot from 25 ft,
11:06.0, , ,2-0, ,Offensive rebound by S. Bey,
11:03.0, , ,2-0, ,S. Bey misses 3-pt jump shot from 23 ft,
11:01.0,Defensive rebound by J. Hayes, ,2-0, , ,
10:50.0,T. Prince misses 3-pt jump shot from 25 ft, ,2-0, , ,
10:47.0, , ,2-0, ,Defensive rebound by C. Capela,
10:39.0, , ,2-0, ,T. Young misses 2-pt jump shot from 9 ft,
10:35.0,Defensive rebound by L. James, ,2-0, , ,
10:32.0,L. James makes 2-pt jump shot from 7 ft,+2,4-0, , ,
10:32.0,Shooting foul by J. Johnson (drawn by L. James), ,4-0, , ,
10:32.0,L. James makes free throw 1 of 1,+1,5-0, , ,
10:23.0, , ,5-2,+2,J. Johnson makes 2-pt dunk from 1 ft (assist by T. Young),
10:09.0,D. Russell misses 2-pt jump shot from 16 ft, ,5-2, , ,
10:07.0, , ,5-2, ,Defensive rebound by J. Johnson,
10:01.0, , ,5-4,+2,T. Young makes 2-pt jump shot from 3 ft (assist by J. Johnson),
9:49.0,D. Russell makes 2-pt layup from 3 ft,+2,7-4, , ,
9:34.0, , ,7-4, ,J. Johnson misses 2-pt hook shot from 7 ft,
9:31.0,Defensive rebound by L. James, ,7-4, , ,
9:27.0,A. Reaves misses 3-pt jump shot from 26 ft, ,7-4, , ,
9:23.0, , ,7-4, ,Defensive rebound by J. Johnson,
9:15.0, , ,7-4, ,D. Murray misses 3-pt jump shot from 25 ft,
9:13.0,Defensive rebound by J. Hayes, ,7-4, , ,
9:04.0,D. Russell misses 3-pt jump shot from 25 ft, ,7-4, , ,
9:02.0, , ,7-4, ,Defensive rebound by Team,
8:51.0, , ,7-4, ,Turnover by T. Young (bad pass; steal by J. Hayes),
8:47.0,Shooting foul by S. Bey (drawn by L. James), ,7-4, , ,
8:47.0,L. James misses free throw 1 of 2, ,7-4, , ,
8:47.0,Offensive rebound by Team, ,7-4, , ,
8:47.0,L. James makes free throw 2 of 2,+1,8-4, , ,
8:31.0, , ,8-4, ,Turnover by T. Young (bad pass; steal by J. Hayes),
8:26.0,D. Russell misses 3-pt jump shot from 26 ft, ,8-4, , ,
8:22.0, , ,8-4, ,Defensive rebound by C. Capela,
8:19.0, , ,8-6,+2,D. Murray makes 2-pt dunk at rim (assist by T. Young),
8:15.0,LA Lakers full timeout, ,8-6, , ,
8:02.0,A. Reaves makes 2-pt layup from 2 ft,+2,10-6, , ,
7:53.0, , ,10-6, ,T. Young misses 2-pt jump shot from 8 ft,
7:51.0,Defensive rebound by J. Hayes, ,10-6, , ,
7:48.0,T. Prince makes 2-pt dunk from 1 ft (assist by L. James),+2,12-6, , ,
7:26.0, , ,12-8,+2,S. Bey makes 2-pt layup from 2 ft (assist by T. Young),
7:26.0,Violation by Team (def goaltending), ,12-8, , ,
7:06.0,L. James misses 3-pt jump shot from 26 ft, ,12-8, , ,
7:03.0, , ,12-8, ,Defensive rebound by D. Murray,
6:55.0, , ,12-10,+2,C. Capela makes 2-pt dunk from 1 ft (assist by D. Murray),
6:32.0,A. Reaves misses 3-pt jump shot from 26 ft, ,12-10, , ,
6:28.0, , ,12-10, ,Defensive rebound by J. Johnson,
6:23.0, , ,12-12,+2,C. Capela makes 2-pt dunk from 1 ft (assist by J. Johnson),Tie
6:10.0,Shooting foul by C. Capela (drawn by A. Reaves), ,12-12, , ,
6:10.0,A. Reaves makes free throw 1 of 2,+1,13-12, , ,
6:10.0,J. Vanderbilt enters the game for D. Russell, ,13-12, , ,
6:10.0, , ,13-12, ,B. Bogdanović enters the game for C. Capela,
6:10.0, , ,13-12, ,D. Hunter enters the game for J. Johnson,
6:10.0, , ,13-12, ,O. Okongwu enters the game for T. Young,
6:10.0,A. Reaves makes free throw 2 of 2,+1,14-12, , ,
6:01.0, , ,14-12, ,Turnover by D. Hunter (bad pass; steal by J. Vanderbilt),
6:00.0,Turnover by J. Vanderbilt (step out of bounds), ,14-12, , ,
5:53.0, , ,14-14,+2,B. Bogdanović makes 2-pt jump shot from 10 ft,Tie
5:41.0,J. Hayes makes 2-pt layup from 1 ft (assist by L. James),+2,16-14, , ,
5:28.0, , ,16-16,+2,O. Okongwu makes 2-pt layup from 2 ft (assist by B. Bogdanović),Tie
5:09.0,A. Reaves misses 3-pt jump shot from 23 ft, ,16-16, , ,
5:07.0,Offensive rebound by J. Vanderbilt, ,16-16, , ,
5:05.0,J. Vanderbilt makes 2-pt layup from 1 ft,+2,18-16, , ,
5:00.0, , ,18-16, ,Turnover by D. Hunter (bad pass; steal by A. Reaves),
4:57.0,T. Prince misses 3-pt jump shot from 23 ft, ,18-16, , ,
4:55.0, , ,18-16, ,Defensive rebound by D. Hunter,
4:53.0, , ,18-18,+2,B. Bogdanović makes 2-pt dunk at rim (assist by D. Hunter),Tie
4:38.0,A. Reaves misses 2-pt jump shot from 8 ft, ,18-18, , ,
4:35.0, , ,18-18, ,Defensive rebound by B. Bogdanović,
4:27.0, , ,18-20,+2,D. Murray makes 2-pt jump shot from 12 ft,Lead change
4:27.0,LA Lakers full timeout, ,18-20, , ,
4:27.0,M. Christie enters the game for J. Hayes, ,18-20, , ,
4:27.0,R. Hachimura enters the game for L. James, ,18-20, , ,
4:27.0,C. Wood enters the game for T. Prince, ,18-20, , ,
4:12.0,R. Hachimura makes 2-pt jump shot from 11 ft (assist by A. Reaves),+2,20-20, , ,Tie
3:52.0, , ,20-20, ,Shooting foul by C. Wood (drawn by S. Bey),
3:52.0, , ,20-21,+1,S. Bey makes free throw 1 of 2,
3:52.0, , ,20-22,+1,S. Bey makes free throw 2 of 2,
3:39.0,Turnover by A. Reaves (bad pass; steal by D. Murray), ,20-22, , ,
3:34.0, , ,20-24,+2,S. Bey makes 2-pt layup from 2 ft (assist by D. Murray),
3:15.0,Turnover by M. Christie (bad pass; steal by O. Okongwu), ,20-24, , ,
3:10.0, , ,20-27,+3,D. Hunter makes 3-pt jump shot from 23 ft (assist by D. Murray),
2:51.0,R. Hachimura misses 2-pt layup from 2 ft, ,20-27, , ,
2:47.0,Offensive rebound by R. Hachimura, ,20-27, , ,
2:47.0,R. Hachimura makes 2-pt dunk at rim,+2,22-27, , ,
2:38.0, , ,22-27, ,D. Murray misses 3-pt jump shot from 26 ft,
2:35.0,Defensive rebound by C. Wood, ,22-27, , ,
2:14.0,A. Reaves misses 2-pt jump shot from 10 ft, ,22-27, , ,
2:11.0, , ,22-27, ,Defensive rebound by S. Bey,
2:07.0, , ,22-29,+2,S. Bey makes 2-pt dunk from 1 ft (assist by D. Murray),
1:38.0,A. Reaves misses 2-pt jump shot from 17 ft, ,22-29, , ,
1:34.0, , ,22-29, ,Defensive rebound by S. Bey,
1:28.0, , ,22-29, ,D. Murray misses 2-pt jump shot from 2 ft,
1:26.0,Defensive rebound by C. Wood, ,22-29, , ,
1:11.0,A. Reaves makes 3-pt jump shot from 26 ft (assist by C. Wood),+3,25-29, , ,
0:54.0, , ,25-32,+3,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Murray),
0:34.0,M. Christie makes 2-pt jump shot from 17 ft (assist by J. Vanderbilt),+2,27-32, , ,
0:28.0, , ,27-32, ,Shooting foul by M. Christie (drawn by D. Murray),
0:28.0, , ,27-33,+1,D. Murray makes free throw 1 of 2,
0:28.0,D. Russell enters the game for J. Vanderbilt, ,27-33, , ,
0:28.0, , ,27-34,+1,D. Murray makes free throw 2 of 2,
0:10.0,C. Wood makes 2-pt dunk from 1 ft,+2,29-34, , ,
0:02.0, , ,29-36,+2,D. Murray makes 2-pt jump shot from 18 ft,
0:00.0,D. Russell misses 3-pt jump shot from 49 ft, ,29-36, , ,
0:00.0,Offensive rebound by Team, ,29-36, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,LA Lakers,,Score,,Atlanta,
12:00.0,Start of 2nd quarter,
11:46.0,D. Russell misses 2-pt jump shot from 12 ft, ,29-36, , ,
11:41.0,Offensive rebound by L. James, ,29-36, , ,
11:40.0,C. Wood makes 2-pt dunk from 1 ft (assist by L. James),+2,31-36, , ,
11:24.0, , ,31-36, ,D. Hunter misses 3-pt jump shot from 25 ft,
11:22.0,Defensive rebound by C. Wood, ,31-36, , ,
11:14.0,C. Wood misses 3-pt jump shot from 24 ft, ,31-36, , ,
11:11.0, , ,31-36, ,Defensive rebound by J. Johnson,
