A,B,C,D,E,F,Event
1st Q
Time,Brooklyn,,Score,,Atlanta,
12:00.0,Jump ball: N. Claxton vs. C. Capela (S. Dinwiddie gains possession),
11:33.0,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by N. Claxton),+3,3-0, , ,
11:10.0, , ,3-0, ,D. Murray misses 3-pt jump shot from 26 ft,
11:06.0,Defensive rebound by N. Claxton, ,3-0, , ,
10:58.0,Shooting foul by J. Johnson (drawn by M. Bridges), ,3-0, , ,
10:58.0,M. Bridges makes free throw 1 of 2,+1,4-0, , ,
10:58.0,M. Bridges makes free throw 2 of 2,+1,5-0, , ,
10:48.0, , ,5-2,+2,C. Capela makes 2-pt layup from 2 ft (assist by T. Young),
10:35.0,N. Claxton misses 2-pt layup from 5 ft, ,5-2, , ,
10:31.0, , ,5-2, ,Defensive rebound by C. Capela,
10:23.0, , ,5-4,+2,J. Johnson makes 2-pt jump shot from 21 ft (assist by T. Young),
10:15.0,Turnover by C. Johnson (bad pass; steal by D. Murray), ,5-4, , ,
10:01.0, , ,5-7,+3,T. Young makes 3-pt jump shot from 28 ft (assist by D. Murray),Lead change
9:47.0,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by M. Bridges),+3,8-7, , ,Lead change
9:33.0, , ,8-7, ,T. Young misses 2-pt layup from 3 ft,
9:30.0, , ,8-7, ,Offensive rebound by C. Capela,
9:30.0, , ,8-9,+2,C. Capela makes 2-pt layup at rim,Lead change
9:24.0,C. Johnson makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),+3,11-9, , ,Lead change
9:07.0, , ,11-11,+2,D. Murray makes 2-pt jump shot from 14 ft,Tie
8:46.0,C. Johnson makes 3-pt jump shot from 26 ft (assist by M. Bridges),+3,14-11, , ,
8:30.0, , ,14-11, ,Def 3 sec tech foul by Team,
8:30.0, , ,14-12,+1,T. Young makes technical free throw,
8:23.0, , ,14-12, ,D. Hunter misses 3-pt jump shot from 24 ft,
8:21.0, , ,14-12, ,Offensive rebound by C. Capela,
8:20.0, , ,14-12, ,Personal foul by C. Johnson (drawn by C. Capela),
8:20.0,D. Sharpe enters the game for N. Claxton, ,14-12, , ,
8:10.0, , ,14-12, ,D. Hunter misses 3-pt jump shot from 25 ft,
8:08.0,Defensive rebound by S. Dinwiddie, ,14-12, , ,
7:53.0,C. Johnson misses 3-pt jump shot from 23 ft, ,14-12, , ,
7:50.0,Offensive rebound by D. Sharpe, ,14-12, , ,
7:50.0,D. Sharpe misses 2-pt layup from 4 ft (block by C. Capela), ,14-12, , ,
7:49.0, , ,14-12, ,Defensive rebound by C. Capela,
7:49.0, , ,14-12, ,Technical foul by Q. Snyder,
7:49.0,M. Bridges makes technical free throw,+1,15-12, , ,
7:41.0, , ,15-15,+3,T. Young makes 3-pt jump shot from 25 ft,Tie
